# SYNTHETIC. Per-block monthly cost in IDR. EPMS routes cost through m_cost_control_mapping but the EC export carries none of it. Structure sums to ~30M IDR/ha/yr.
division_code,block_code,month,harvest_idr,upkeep_idr,fertilizer_idr,transport_idr,overhead_idr,infrastructure_idr,km_to_mill
5,178,2025-03,12136498,11996929,19908193,1574270,14195000,5914583,11.76
5,178,2025-04,18242525,12273067,18901100,1574270,14195000,5914583,11.76
5,178,2025-05,16178684,12000740,19909013,1574270,14195000,5914583,11.76
5,178,2025-06,16560833,12552171,21153467,1574270,14195000,5914583,11.76
5,178,2025-07,16560833,11820807,18324770,1574270,14195000,5914583,11.76
5,178,2025-08,16560833,11943409,19119211,1574270,14195000,5914583,11.76
5,178,2025-09,16560833,12635032,19178013,1574270,14195000,5914583,11.76
5,178,2025-10,16560833,12707194,19075004,1574270,14195000,5914583,11.76
5,178,2025-11,16560833,12650220,19108440,1574270,14195000,5914583,11.76
5,179,2025-01,13862523,11598958,19122844,1383569,12755000,5314583,11.42
5,179,2025-02,15619515,12266291,18824998,1383569,12755000,5314583,11.42
5,179,2025-03,6473372,12294350,19237196,1383569,12755000,5314583,11.42
5,179,2025-04,24968388,11461881,18525001,1383569,12755000,5314583,11.42
5,179,2025-05,13480366,10939786,18156141,1383569,12755000,5314583,11.42
5,179,2025-06,14880833,11441459,17677377,1383569,12755000,5314583,11.42
5,179,2025-07,14880833,11485863,19385920,1383569,12755000,5314583,11.42
5,179,2025-08,14880833,11588907,18087476,1383569,12755000,5314583,11.42
5,179,2025-09,14880833,11461690,19164883,1383569,12755000,5314583,11.42
5,179,2025-10,14880833,11671201,18257242,1383569,12755000,5314583,11.42
5,179,2025-11,14880833,11829451,17960615,1383569,12755000,5314583,11.42
5,180,2025-01,17056969,13104045,21924614,1549358,14495000,6039583,11.2
5,180,2025-02,19798184,13966669,22611947,1549358,14495000,6039583,11.2
5,180,2025-03,8963635,14005064,20657074,1549358,14495000,6039583,11.2
5,180,2025-04,23970510,13653617,21652743,1549358,14495000,6039583,11.2
5,180,2025-05,14764866,12948536,20115718,1549358,14495000,6039583,11.2
5,180,2025-06,16910833,12552581,23219406,1549358,14495000,6039583,11.2
5,180,2025-07,16910833,12993951,21454454,1549358,14495000,6039583,11.2
5,180,2025-08,16910833,13003724,19824983,1549358,14495000,6039583,11.2
5,180,2025-09,16910833,13061932,21219541,1549358,14495000,6039583,11.2
5,180,2025-10,16910833,12547803,22157469,1549358,14495000,6039583,11.2
5,180,2025-11,16910833,12941679,21051612,1549358,14495000,6039583,11.2
5,181,2025-01,20269258,13788600,21231500,1546379,14880000,6200000,10.79
5,181,2025-02,16418844,13306623,22864124,1546379,14880000,6200000,10.79
5,181,2025-03,13089867,13781813,23789545,1546379,14880000,6200000,10.79
5,181,2025-04,20181924,13335780,24208244,1546379,14880000,6200000,10.79
5,181,2025-05,16840104,14220760,23322878,1546379,14880000,6200000,10.79
5,181,2025-06,17360000,13575148,21471328,1546379,14880000,6200000,10.79
5,181,2025-07,17360000,13847381,23057298,1546379,14880000,6200000,10.79
5,181,2025-08,17360000,14314323,23336473,1546379,14880000,6200000,10.79
5,181,2025-09,17360000,13227837,21297100,1546379,14880000,6200000,10.79
5,181,2025-10,17360000,13091441,24605227,1546379,14880000,6200000,10.79
5,181,2025-11,17360000,13727052,24490425,1546379,14880000,6200000,10.79
5,182,2025-01,9740487,10203594,15104153,1199259,11770000,4904166,10.51
5,182,2025-02,14847259,10246477,14779254,1199259,11770000,4904166,10.51
5,182,2025-03,21557580,10211125,14974198,1199259,11770000,4904166,10.51
5,182,2025-04,12938273,10201316,16140238,1199259,11770000,4904166,10.51
5,182,2025-05,9574731,10629293,15454608,1199259,11770000,4904166,10.51
5,182,2025-06,13731666,10376778,16693363,1199259,11770000,4904166,10.51
5,182,2025-07,13731666,9792037,15815238,1199259,11770000,4904166,10.51
5,182,2025-08,13731666,10028069,14826951,1199259,11770000,4904166,10.51
5,182,2025-09,13731666,9740231,16485899,1199259,11770000,4904166,10.51
5,182,2025-10,13731666,10506205,17060776,1199259,11770000,4904166,10.51
5,182,2025-11,13731666,10065683,16636924,1199259,11770000,4904166,10.51
5,184,2025-01,11838688,8320721,13284798,1122746,9590000,3995833,12.61
5,184,2025-02,5673107,8583578,13750709,1122746,9590000,3995833,12.61
5,184,2025-03,16596856,9060213,13820214,1122746,9590000,3995833,12.61
5,184,2025-04,11824204,8720311,15257815,1122746,9590000,3995833,12.61
5,184,2025-05,10008809,9044519,14364610,1122746,9590000,3995833,12.61
5,184,2025-06,11188333,8380269,14030606,1122746,9590000,3995833,12.61
5,184,2025-07,11188333,8868956,13701561,1122746,9590000,3995833,12.61
5,184,2025-08,11188333,8401296,13284297,1122746,9590000,3995833,12.61
5,184,2025-09,11188333,8487902,13758239,1122746,9590000,3995833,12.61
5,184,2025-10,11188333,9298740,15305427,1122746,9590000,3995833,12.61
5,184,2025-11,11188333,9201966,15448934,1122746,9590000,3995833,12.61
5,185,2025-01,15319041,13117983,22214777,1580119,13705000,5710416,12.36
5,185,2025-02,15383015,11989936,22387884,1580119,13705000,5710416,12.36
5,185,2025-03,20935401,12177630,20744619,1580119,13705000,5710416,12.36
5,185,2025-04,15526956,13153662,19172694,1580119,13705000,5710416,12.36
5,185,2025-05,12781417,11918590,19400249,1580119,13705000,5710416,12.36
5,185,2025-06,15989166,12007362,19738979,1580119,13705000,5710416,12.36
5,185,2025-07,15989166,12738260,20529850,1580119,13705000,5710416,12.36
5,185,2025-08,15989166,13303467,20435238,1580119,13705000,5710416,12.36
5,185,2025-09,15989166,13245440,19279747,1580119,13705000,5710416,12.36
5,185,2025-10,15989166,12917306,21378035,1580119,13705000,5710416,12.36
5,185,2025-11,15989166,12940933,20691495,1580119,13705000,5710416,12.36
5,186,2025-01,18552540,12630710,22147342,1559235,13760000,5733333,12.09
5,186,2025-02,21907267,12633661,22057891,1559235,13760000,5733333,12.09
5,186,2025-03,18812178,12422670,19655433,1559235,13760000,5733333,12.09
5,186,2025-04,8956221,12194325,20589728,1559235,13760000,5733333,12.09
5,186,2025-05,12038457,13486069,20880703,1559235,13760000,5733333,12.09
5,186,2025-06,16053333,12605032,19818050,1559235,13760000,5733333,12.09
5,186,2025-07,16053333,12386585,20067160,1559235,13760000,5733333,12.09
5,186,2025-08,16053333,12439384,21670976,1559235,13760000,5733333,12.09
5,186,2025-09,16053333,13152749,21315305,1559235,13760000,5733333,12.09
5,186,2025-10,16053333,12861071,20759615,1559235,13760000,5733333,12.09
5,186,2025-11,16053333,12090174,19568394,1559235,13760000,5733333,12.09
5,187,2025-01,18006493,15234475,25291999,1703817,15355000,6397916,11.76
5,187,2025-02,22191967,15215401,25059805,1703817,15355000,6397916,11.76
5,187,2025-03,16976911,14591147,23686578,1703817,15355000,6397916,11.76
5,187,2025-04,15368189,13655462,23946015,1703817,15355000,6397916,11.76
5,187,2025-05,17027271,14991744,22721171,1703817,15355000,6397916,11.76
5,187,2025-06,17914166,14365109,25322518,1703817,15355000,6397916,11.76
5,187,2025-07,17914166,14308528,23464320,1703817,15355000,6397916,11.76
5,187,2025-08,17914166,14020083,24773097,1703817,15355000,6397916,11.76
5,187,2025-09,17914166,14800389,23418805,1703817,15355000,6397916,11.76
5,187,2025-10,17914166,15171027,25126876,1703817,15355000,6397916,11.76
5,187,2025-11,17914166,14140156,23002936,1703817,15355000,6397916,11.76
5,188,2025-01,18226497,15192214,25689333,1688587,15480000,6450000,11.5
5,188,2025-02,16045437,15265264,22035306,1688587,15480000,6450000,11.5
5,188,2025-03,15998756,14118734,22520676,1688587,15480000,6450000,11.5
5,188,2025-04,27414954,14877956,25352063,1688587,15480000,6450000,11.5
5,188,2025-05,12614354,15235427,24904520,1688587,15480000,6450000,11.5
5,188,2025-06,18060000,14401410,23282720,1688587,15480000,6450000,11.5
5,188,2025-07,18060000,15065733,24565068,1688587,15480000,6450000,11.5
5,188,2025-08,18060000,14357388,24427778,1688587,15480000,6450000,11.5
5,188,2025-09,18060000,15023653,22936826,1688587,15480000,6450000,11.5
5,188,2025-10,18060000,14285017,22720196,1688587,15480000,6450000,11.5
5,188,2025-11,18060000,14419485,23083843,1688587,15480000,6450000,11.5
5,189,2025-01,22990790,16537780,27652755,1907764,17855000,7439583,11.19
5,189,2025-02,22735093,17775977,27921335,1907764,17855000,7439583,11.19
5,189,2025-03,16909036,16845078,26614735,1907764,17855000,7439583,11.19
5,189,2025-04,27376142,17699958,29808494,1907764,17855000,7439583,11.19
5,189,2025-05,14143103,16448665,26425840,1907764,17855000,7439583,11.19
5,189,2025-06,20830833,17438327,27527995,1907764,17855000,7439583,11.19
5,189,2025-07,20830833,17393825,29358019,1907764,17855000,7439583,11.19
5,189,2025-08,20830833,17091272,26947901,1907764,17855000,7439583,11.19
5,189,2025-09,20830833,16120456,26034280,1907764,17855000,7439583,11.19
5,189,2025-10,20830833,16396456,29019612,1907764,17855000,7439583,11.19
5,189,2025-11,20830833,16316661,27891331,1907764,17855000,7439583,11.19
5,190,2025-01,21395697,13138944,20174417,1499539,14425000,6010416,10.79
5,190,2025-02,16211462,12434917,19768727,1499539,14425000,6010416,10.79
5,190,2025-03,11807289,12689870,18824414,1499539,14425000,6010416,10.79
5,190,2025-04,20733204,12475731,18341287,1499539,14425000,6010416,10.79
5,190,2025-05,13998179,13082006,18503398,1499539,14425000,6010416,10.79
5,190,2025-06,16829166,12504263,19312029,1499539,14425000,6010416,10.79
5,190,2025-07,16829166,11888429,19769046,1499539,14425000,6010416,10.79
5,190,2025-08,16829166,11902760,20014366,1499539,14425000,6010416,10.79
5,190,2025-09,16829166,13304200,18987160,1499539,14425000,6010416,10.79
5,190,2025-10,16829166,11846566,18709355,1499539,14425000,6010416,10.79
5,190,2025-11,16829166,12080545,19785351,1499539,14425000,6010416,10.79
5,192,2025-01,5386116,5758556,8686864,706449,5920000,2466666,12.92
5,192,2025-02,4551118,5377569,8597156,706449,5920000,2466666,12.92
5,192,2025-03,7041068,5799226,8530643,706449,5920000,2466666,12.92
5,192,2025-04,11318869,5298833,8502591,706449,5920000,2466666,12.92
5,192,2025-05,6236160,5430681,9326875,706449,5920000,2466666,12.92
5,192,2025-06,6906666,5159327,8646826,706449,5920000,2466666,12.92
5,192,2025-07,6906666,5686663,9365698,706449,5920000,2466666,12.92
5,192,2025-08,6906666,5755670,8881142,706449,5920000,2466666,12.92
5,192,2025-09,6906666,5703310,8675730,706449,5920000,2466666,12.92
5,192,2025-10,6906666,5736324,8650433,706449,5920000,2466666,12.92
5,192,2025-11,6906666,5593720,8886994,706449,5920000,2466666,12.92
5,193,2025-01,19647052,13370999,21243425,1720512,14590000,6079166,12.73
5,193,2025-02,11381514,13282378,20348316,1720512,14590000,6079166,12.73
5,193,2025-03,17700153,12617802,21128555,1720512,14590000,6079166,12.73
5,193,2025-04,27291738,12571089,22077598,1720512,14590000,6079166,12.73
5,193,2025-05,9087874,14041697,22493081,1720512,14590000,6079166,12.73
5,193,2025-06,17021666,13870432,22038446,1720512,14590000,6079166,12.73
5,193,2025-07,17021666,13748102,21138393,1720512,14590000,6079166,12.73
5,193,2025-08,17021666,13712612,21945267,1720512,14590000,6079166,12.73
5,193,2025-09,17021666,13781298,20437709,1720512,14590000,6079166,12.73
5,193,2025-10,17021666,12695540,21831367,1720512,14590000,6079166,12.73
5,193,2025-11,17021666,13123911,21536168,1720512,14590000,6079166,12.73
5,194,2025-01,12518696,12409483,20189794,1674268,14485000,6035416,12.4
5,194,2025-02,14161372,12991198,19391687,1674268,14485000,6035416,12.4
5,194,2025-03,18468835,12502523,21146384,1674268,14485000,6035416,12.4
5,194,2025-04,27150325,13619831,22163582,1674268,14485000,6035416,12.4
5,194,2025-05,12196603,12768968,20004551,1674268,14485000,6035416,12.4
5,194,2025-06,16899166,12981009,22032206,1674268,14485000,6035416,12.4
5,194,2025-07,16899166,13616867,20798113,1674268,14485000,6035416,12.4
5,194,2025-08,16899166,13048849,19888524,1674268,14485000,6035416,12.4
5,194,2025-09,16899166,13402187,20991363,1674268,14485000,6035416,12.4
5,194,2025-10,16899166,12841292,20178977,1674268,14485000,6035416,12.4
5,194,2025-11,16899166,12483869,22101513,1674268,14485000,6035416,12.4
5,195,2025-01,15966382,12577185,21158500,1611202,14155000,5897916,12.16
5,195,2025-02,19954673,13568704,20147455,1611202,14155000,5897916,12.16
5,195,2025-03,9578507,12232171,20596977,1611202,14155000,5897916,12.16
5,195,2025-04,26111183,12612825,19730091,1611202,14155000,5897916,12.16
5,195,2025-05,10960086,12115779,19532842,1611202,14155000,5897916,12.16
5,195,2025-06,16514166,13428197,20624966,1611202,14155000,5897916,12.16
5,195,2025-07,16514166,12452948,19650344,1611202,14155000,5897916,12.16
5,195,2025-08,16514166,12501436,20547714,1611202,14155000,5897916,12.16
5,195,2025-09,16514166,12891305,20835914,1611202,14155000,5897916,12.16
5,195,2025-10,16514166,12539313,21354076,1611202,14155000,5897916,12.16
5,195,2025-11,16514166,13560644,20743289,1611202,14155000,5897916,12.16
5,196,2025-01,20038542,15635215,25430132,1824724,16300000,6791666,11.9
5,196,2025-02,27830021,14680111,23597024,1824724,16300000,6791666,11.9
5,196,2025-03,11307555,14790976,25069307,1824724,16300000,6791666,11.9
5,196,2025-04,25827454,15069097,24420426,1824724,16300000,6791666,11.9
5,196,2025-05,10079759,14302296,24464726,1824724,16300000,6791666,11.9
5,196,2025-06,19016666,15504259,23209826,1824724,16300000,6791666,11.9
5,196,2025-07,19016666,15886775,25760128,1824724,16300000,6791666,11.9
5,196,2025-08,19016666,15348602,24227179,1824724,16300000,6791666,11.9
5,196,2025-09,19016666,14484372,24863414,1824724,16300000,6791666,11.9
5,196,2025-10,19016666,15591610,24073051,1824724,16300000,6791666,11.9
5,196,2025-11,19016666,15951467,23404430,1824724,16300000,6791666,11.9
5,197,2025-01,16036036,14642649,22499844,1680253,15290000,6370833,11.62
5,197,2025-02,20506644,14404861,22123865,1680253,15290000,6370833,11.62
5,197,2025-03,16101459,14011824,24257153,1680253,15290000,6370833,11.62
5,197,2025-04,20664145,14788683,24309160,1680253,15290000,6370833,11.62
5,197,2025-05,15883381,13336306,23242689,1680253,15290000,6370833,11.62
5,197,2025-06,17838333,13282763,22939504,1680253,15290000,6370833,11.62
5,197,2025-07,17838333,14685071,24850660,1680253,15290000,6370833,11.62
5,197,2025-08,17838333,13327382,22359333,1680253,15290000,6370833,11.62
5,197,2025-09,17838333,14557944,24001993,1680253,15290000,6370833,11.62
5,197,2025-10,17838333,14306771,21476086,1680253,15290000,6370833,11.62
5,197,2025-11,17838333,14214620,22731030,1680253,15290000,6370833,11.62
5,198,2025-01,4205981,4268966,7517199,614114,5110000,2129166,13.04
5,198,2025-02,5188182,4722774,7107391,614114,5110000,2129166,13.04
5,198,2025-03,6719152,4577989,6877897,614114,5110000,2129166,13.04
5,198,2025-04,4347358,4533288,7165555,614114,5110000,2129166,13.04
5,198,2025-05,9347658,4604740,6476357,614114,5110000,2129166,13.04
5,198,2025-06,5961666,4673204,6943722,614114,5110000,2129166,13.04
5,198,2025-07,5961666,4313620,7450135,614114,5110000,2129166,13.04
5,198,2025-08,5961666,4475214,7054145,614114,5110000,2129166,13.04
5,198,2025-09,5961666,4412348,7313098,614114,5110000,2129166,13.04
5,198,2025-10,5961666,4492573,7204774,614114,5110000,2129166,13.04
5,198,2025-11,5961666,4215251,6624025,614114,5110000,2129166,13.04
5,199,2025-01,10219890,8640317,12558298,1107476,9289999,3870833,12.91
5,199,2025-02,8079453,8182602,13585427,1107476,9289999,3870833,12.91
5,199,2025-03,11393609,8715122,12687774,1107476,9289999,3870833,12.91
5,199,2025-04,13674891,8644148,13827390,1107476,9289999,3870833,12.91
5,199,2025-05,10823821,8828155,13427712,1107476,9289999,3870833,12.91
5,199,2025-06,10838333,8482937,14433072,1107476,9289999,3870833,12.91
5,199,2025-07,10838333,8633582,12677938,1107476,9289999,3870833,12.91
5,199,2025-08,10838333,8765344,13223013,1107476,9289999,3870833,12.91
5,199,2025-09,10838333,8391431,14503784,1107476,9289999,3870833,12.91
5,199,2025-10,10838333,8335489,13707311,1107476,9289999,3870833,12.91
5,199,2025-11,10838333,8840593,13167511,1107476,9289999,3870833,12.91
5,200,2025-01,11901007,9382015,15825348,1231690,10515000,4381250,12.62
5,200,2025-02,13122648,9008927,15686264,1231690,10515000,4381250,12.62
5,200,2025-03,14353174,9911385,15511596,1231690,10515000,4381250,12.62
5,200,2025-04,11552284,9413489,15112804,1231690,10515000,4381250,12.62
5,200,2025-05,10408384,9923186,16387021,1231690,10515000,4381250,12.62
5,200,2025-06,12267500,9398240,15906549,1231690,10515000,4381250,12.62
5,200,2025-07,12267500,9522846,14486161,1231690,10515000,4381250,12.62
5,200,2025-08,12267500,9189927,16708540,1231690,10515000,4381250,12.62
5,200,2025-09,12267500,9871118,15401835,1231690,10515000,4381250,12.62
5,200,2025-10,12267500,9719595,14856650,1231690,10515000,4381250,12.62
5,200,2025-11,12267500,9744388,14546119,1231690,10515000,4381250,12.62
5,201,2025-01,20060022,19245700,31000983,2183791,18855000,7856250,12.44
5,201,2025-02,29382176,17553659,32681183,2183791,18855000,7856250,12.44
5,201,2025-03,32801458,18926762,31173194,2183791,18855000,7856250,12.44
5,201,2025-04,21280946,18969751,32962078,2183791,18855000,7856250,12.44
5,201,2025-05,6462896,17479059,29076207,2183791,18855000,7856250,12.44
5,201,2025-06,21997500,18894038,31693491,2183791,18855000,7856250,12.44
5,201,2025-07,21997500,18391123,33740369,2183791,18855000,7856250,12.44
5,201,2025-08,21997500,19181746,29995145,2183791,18855000,7856250,12.44
5,201,2025-09,21997500,18612043,33840687,2183791,18855000,7856250,12.44
5,201,2025-10,21997500,18017417,31371786,2183791,18855000,7856250,12.44
5,201,2025-11,21997500,19076572,29884297,2183791,18855000,7856250,12.44
5,202,2025-01,16961580,14222745,20814639,1697905,15045000,6268750,12.03
5,202,2025-02,23134694,14145139,22080275,1697905,15045000,6268750,12.03
5,202,2025-03,16485240,13655900,21580454,1697905,15045000,6268750,12.03
5,202,2025-04,17206187,13695321,23372794,1697905,15045000,6268750,12.03
5,202,2025-05,13974797,13625667,22209926,1697905,15045000,6268750,12.03
5,202,2025-06,17552500,14357811,20264034,1697905,15045000,6268750,12.03
5,202,2025-07,17552500,13361595,22759066,1697905,15045000,6268750,12.03
5,202,2025-08,17552500,14101377,20882956,1697905,15045000,6268750,12.03
5,202,2025-09,17552500,12983276,21825122,1697905,15045000,6268750,12.03
5,202,2025-10,17552500,13639839,22792786,1697905,15045000,6268750,12.03
5,202,2025-11,17552500,13829991,21353883,1697905,15045000,6268750,12.03
5,373,2025-01,2653671,1682241,2791772,197232,1710000,712500,12.37
5,373,2025-02,2406050,1650499,2933660,197232,1710000,712500,12.37
5,373,2025-03,2917800,1681707,2725169,197232,1710000,712500,12.37
5,373,2025-04,1139056,1705738,2922053,197232,1710000,712500,12.37
5,373,2025-05,858419,1681838,3006051,197232,1710000,712500,12.37
5,373,2025-06,1995000,1591216,2975836,197232,1710000,712500,12.37
5,373,2025-07,1995000,1703340,3141107,197232,1710000,712500,12.37
5,373,2025-08,1995000,1607636,3142307,197232,1710000,712500,12.37
