# SYNTHETIC. Fertiliser goods issues against the agronomy programme. SAP MM holds these; the EC export carries only a rupiah cost line, which cannot answer an agronomic question. NOTE the deliberate confounding: weak blocks are PRESCRIBED more, so a naive reading of 'more fertiliser, lower yield' is backwards.
division_code,block_code,window,material,target_kg,issued_kg,target_date,issue_date,application_lag_days,palms,kg_per_palm
6,245,2025-03,Borate,304.6,313.8,2025-03-15,2025-05-04,50,3819,0.082
6,246,2024-10,NPK 12-12-17-2,10100.8,6311.2,2024-10-15,2024-10-15,0,2825,2.234
6,246,2024-10,Urea,2486.4,2295.7,2024-10-15,2024-12-07,53,2825,0.813
6,246,2024-10,Kieserite,1864.8,1774.1,2024-10-15,2024-12-03,49,2825,0.628
6,246,2024-10,Borate,233.1,160.7,2024-10-15,2024-11-07,23,2825,0.057
6,246,2025-03,NPK 12-12-17-2,10100.8,7376.9,2025-03-15,2025-03-26,11,2825,2.611
6,246,2025-03,Urea,2486.4,2375.1,2025-03-15,2025-04-17,33,2825,0.841
6,246,2025-03,Kieserite,1864.8,2059.5,2025-03-15,2025-04-02,18,2825,0.729
6,246,2025-03,Borate,233.1,212.9,2025-03-15,2025-03-15,0,2825,0.075
6,247,2024-10,NPK 12-12-17-2,7045.7,7891.2,2024-10-15,2024-10-15,0,2012,3.922
6,247,2024-10,Urea,1734.3,1309.8,2024-10-15,2024-10-25,10,2012,0.651
6,247,2024-10,Kieserite,1300.7,976.9,2024-10-15,2024-11-07,23,2012,0.486
6,247,2024-10,Borate,162.6,166.2,2024-10-15,2024-11-20,36,2012,0.083
6,247,2025-03,NPK 12-12-17-2,7045.7,5042.6,2025-03-15,2025-04-08,24,2012,2.506
6,247,2025-03,Urea,1734.3,1662.9,2025-03-15,2025-05-06,52,2012,0.826
6,247,2025-03,Kieserite,1300.7,666.1,2025-03-15,2025-03-15,0,2012,0.331
6,247,2025-03,Borate,162.6,137.6,2025-03-15,2025-03-15,0,2012,0.068
6,248,2024-10,NPK 12-12-17-2,15186.3,12504.2,2024-10-15,2024-10-15,0,4222,2.962
6,248,2024-10,Urea,3738.2,3357.8,2024-10-15,2024-10-28,13,4222,0.795
6,248,2024-10,Kieserite,2803.6,2972.6,2024-10-15,2024-10-22,7,4222,0.704
6,248,2024-10,Borate,350.5,351.4,2024-10-15,2024-12-15,61,4222,0.083
6,248,2025-03,NPK 12-12-17-2,15186.3,9563.0,2025-03-15,2025-03-21,6,4222,2.265
6,248,2025-03,Urea,3738.2,3708.4,2025-03-15,2025-03-22,7,4222,0.878
6,248,2025-03,Kieserite,2803.6,2349.1,2025-03-15,2025-05-24,70,4222,0.556
6,248,2025-03,Borate,350.5,259.0,2025-03-15,2025-03-15,0,4222,0.061
6,249,2024-10,NPK 12-12-17-2,11889.1,7006.0,2024-10-15,2024-10-27,12,3487,2.009
6,249,2024-10,Urea,2926.6,3167.2,2024-10-15,2024-11-22,38,3487,0.908
6,249,2024-10,Kieserite,2194.9,1748.1,2024-10-15,2024-11-02,18,3487,0.501
6,249,2024-10,Borate,274.4,235.9,2024-10-15,2024-11-04,20,3487,0.068
6,249,2025-03,NPK 12-12-17-2,11889.1,9197.7,2025-03-15,2025-03-21,6,3487,2.638
6,249,2025-03,Urea,2926.6,2513.1,2025-03-15,2025-05-13,59,3487,0.721
6,249,2025-03,Kieserite,2194.9,1663.4,2025-03-15,2025-03-28,13,3487,0.477
6,249,2025-03,Borate,274.4,226.4,2025-03-15,2025-03-24,9,3487,0.065
6,250,2024-10,NPK 12-12-17-2,12038.2,9806.7,2024-10-15,2024-11-02,18,3470,2.826
6,250,2024-10,Urea,2963.3,2182.8,2024-10-15,2024-11-14,30,3470,0.629
6,250,2024-10,Kieserite,2222.4,1947.6,2024-10-15,2024-11-12,28,3470,0.561
6,250,2024-10,Borate,277.8,265.7,2024-10-15,2024-11-17,33,3470,0.077
6,250,2025-03,NPK 12-12-17-2,12038.2,10971.0,2025-03-15,2025-03-23,8,3470,3.162
6,250,2025-03,Urea,2963.3,2985.0,2025-03-15,2025-03-21,6,3470,0.86
6,250,2025-03,Kieserite,2222.4,2400.6,2025-03-15,2025-04-13,29,3470,0.692
6,250,2025-03,Borate,277.8,308.0,2025-03-15,2025-03-31,16,3470,0.089
6,251,2024-10,NPK 12-12-17-2,11607.6,11357.1,2024-10-15,2024-11-08,24,3347,3.393
6,251,2024-10,Urea,2857.3,1981.3,2024-10-15,2024-10-15,0,3347,0.592
6,251,2024-10,Kieserite,2142.9,1677.9,2024-10-15,2024-11-14,30,3347,0.501
6,251,2024-10,Borate,267.9,227.2,2024-10-15,2024-11-09,25,3347,0.068
6,251,2025-03,NPK 12-12-17-2,11607.6,5117.7,2025-03-15,2025-03-31,16,3347,1.529
6,251,2025-03,Urea,2857.3,1779.9,2025-03-15,2025-04-20,36,3347,0.532
6,251,2025-03,Kieserite,2142.9,1793.9,2025-03-15,2025-03-15,0,3347,0.536
6,251,2025-03,Borate,267.9,300.0,2025-03-15,2025-04-03,19,3347,0.09
6,252,2024-10,NPK 12-12-17-2,13376.9,12815.7,2024-10-15,2024-11-08,24,4169,3.074
6,252,2024-10,Urea,3292.8,2779.5,2024-10-15,2024-10-15,0,4169,0.667
6,252,2024-10,Kieserite,2469.6,1825.3,2024-10-15,2024-10-25,10,4169,0.438
6,252,2024-10,Borate,308.7,327.3,2024-10-15,2024-11-26,42,4169,0.079
6,252,2025-03,NPK 12-12-17-2,13376.9,11892.6,2025-03-15,2025-03-15,0,4169,2.853
6,252,2025-03,Urea,3292.8,2169.2,2025-03-15,2025-03-15,0,4169,0.52
6,252,2025-03,Kieserite,2469.6,1781.5,2025-03-15,2025-04-19,35,4169,0.427
6,252,2025-03,Borate,308.7,260.9,2025-03-15,2025-03-15,0,4169,0.063
6,253,2024-10,NPK 12-12-17-2,8308.1,7953.8,2024-10-15,2024-11-27,43,2770,2.871
6,253,2024-10,Urea,2045.1,1510.6,2024-10-15,2024-12-12,58,2770,0.545
6,253,2024-10,Kieserite,1533.8,1531.3,2024-10-15,2024-10-15,0,2770,0.553
6,253,2024-10,Borate,191.7,184.2,2024-10-15,2024-11-16,32,2770,0.066
6,253,2025-03,NPK 12-12-17-2,8308.1,6603.5,2025-03-15,2025-03-15,0,2770,2.384
6,253,2025-03,Urea,2045.1,1355.7,2025-03-15,2025-04-30,46,2770,0.489
6,253,2025-03,Kieserite,1533.8,1679.3,2025-03-15,2025-04-27,43,2770,0.606
6,253,2025-03,Borate,191.7,166.7,2025-03-15,2025-04-13,29,2770,0.06
6,254,2024-10,NPK 12-12-17-2,8914.3,4170.7,2024-10-15,2024-11-23,39,2702,1.544
6,254,2024-10,Urea,2194.3,1587.6,2024-10-15,2024-10-15,0,2702,0.588
6,254,2024-10,Kieserite,1645.7,923.6,2024-10-15,2024-12-14,60,2702,0.342
6,254,2024-10,Borate,205.7,181.1,2024-10-15,2024-11-30,46,2702,0.067
6,254,2025-03,NPK 12-12-17-2,8914.3,8306.9,2025-03-15,2025-03-15,0,2702,3.074
6,254,2025-03,Urea,2194.3,1607.6,2025-03-15,2025-04-07,23,2702,0.595
6,254,2025-03,Kieserite,1645.7,960.0,2025-03-15,2025-03-18,3,2702,0.355
6,254,2025-03,Borate,205.7,124.9,2025-03-15,2025-04-03,19,2702,0.046
6,255,2024-10,NPK 12-12-17-2,14121.9,15816.6,2024-10-15,2024-10-18,3,3854,4.104
6,255,2024-10,Urea,3476.2,2438.7,2024-10-15,2024-10-16,1,3854,0.633
6,255,2024-10,Kieserite,2607.1,2670.8,2024-10-15,2024-11-12,28,3854,0.693
6,255,2024-10,Borate,325.9,359.3,2024-10-15,2024-11-11,27,3854,0.093
6,255,2025-03,NPK 12-12-17-2,14121.9,10745.8,2025-03-15,2025-04-11,27,3854,2.788
6,255,2025-03,Urea,3476.2,2011.2,2025-03-15,2025-04-10,26,3854,0.522
6,255,2025-03,Kieserite,2607.1,2402.1,2025-03-15,2025-05-03,49,3854,0.623
6,255,2025-03,Borate,325.9,220.0,2025-03-15,2025-03-18,3,3854,0.057
6,256,2024-10,NPK 12-12-17-2,15022.9,12042.4,2024-10-15,2024-11-10,26,3984,3.023
6,256,2024-10,Urea,3697.9,3655.3,2024-10-15,2024-11-16,32,3984,0.918
6,256,2024-10,Kieserite,2773.4,2937.2,2024-10-15,2024-10-25,10,3984,0.737
6,256,2024-10,Borate,346.7,388.3,2024-10-15,2024-10-15,0,3984,0.097
6,256,2025-03,NPK 12-12-17-2,15022.9,11949.9,2025-03-15,2025-03-15,0,3984,2.999
6,256,2025-03,Urea,3697.9,3242.6,2025-03-15,2025-03-15,0,3984,0.814
6,256,2025-03,Kieserite,2773.4,1581.4,2025-03-15,2025-05-12,58,3984,0.397
6,256,2025-03,Borate,346.7,338.5,2025-03-15,2025-03-28,13,3984,0.085
6,257,2024-10,NPK 12-12-17-2,12807.8,12621.1,2024-10-15,2024-10-15,0,3717,3.396
6,257,2024-10,Urea,3152.7,2805.0,2024-10-15,2024-10-17,2,3717,0.755
6,257,2024-10,Kieserite,2364.5,1756.9,2024-10-15,2024-11-20,36,3717,0.473
6,257,2024-10,Borate,295.6,331.0,2024-10-15,2024-12-05,51,3717,0.089
6,257,2025-03,NPK 12-12-17-2,12807.8,10371.6,2025-03-15,2025-03-15,0,3717,2.79
6,257,2025-03,Urea,3152.7,3074.0,2025-03-15,2025-04-09,25,3717,0.827
6,257,2025-03,Kieserite,2364.5,2287.8,2025-03-15,2025-03-15,0,3717,0.616
6,257,2025-03,Borate,295.6,276.4,2025-03-15,2025-04-26,42,3717,0.074
6,258,2024-10,NPK 12-12-17-2,5357.3,5180.2,2024-10-15,2024-11-20,36,1503,3.447
6,258,2024-10,Urea,1318.7,1266.2,2024-10-15,2024-11-27,43,1503,0.842
6,258,2024-10,Kieserite,989.0,657.9,2024-10-15,2024-11-19,35,1503,0.438
6,258,2024-10,Borate,123.6,138.5,2024-10-15,2024-11-29,45,1503,0.092
6,258,2025-03,NPK 12-12-17-2,5357.3,4913.2,2025-03-15,2025-05-03,49,1503,3.269
6,258,2025-03,Urea,1318.7,919.9,2025-03-15,2025-03-21,6,1503,0.612
6,258,2025-03,Kieserite,989.0,859.3,2025-03-15,2025-03-15,0,1503,0.572
6,258,2025-03,Borate,123.6,124.7,2025-03-15,2025-05-07,53,1503,0.083
6,259,2024-10,NPK 12-12-17-2,13637.5,14052.8,2024-10-15,2024-11-24,40,4048,3.472
6,259,2024-10,Urea,3356.9,2501.7,2024-10-15,2024-10-15,0,4048,0.618
6,259,2024-10,Kieserite,2517.7,2762.7,2024-10-15,2024-12-23,69,4048,0.682
6,259,2024-10,Borate,314.7,315.7,2024-10-15,2024-11-18,34,4048,0.078
6,259,2025-03,NPK 12-12-17-2,13637.5,11044.7,2025-03-15,2025-04-06,22,4048,2.728
6,259,2025-03,Urea,3356.9,3235.9,2025-03-15,2025-03-15,0,4048,0.799
6,259,2025-03,Kieserite,2517.7,2819.8,2025-03-15,2025-03-15,0,4048,0.697
6,259,2025-03,Borate,314.7,352.5,2025-03-15,2025-04-18,34,4048,0.087
6,260,2024-10,NPK 12-12-17-2,6795.4,4489.1,2024-10-15,2024-11-27,43,2145,2.093
6,260,2024-10,Urea,1672.7,1693.9,2024-10-15,2024-12-20,66,2145,0.79
6,260,2024-10,Kieserite,1254.5,850.3,2024-10-15,2024-12-24,70,2145,0.396
6,260,2024-10,Borate,156.8,158.2,2024-10-15,2024-11-09,25,2145,0.074
6,260,2025-03,NPK 12-12-17-2,6795.4,5778.2,2025-03-15,2025-04-15,31,2145,2.694
6,260,2025-03,Urea,1672.7,1496.4,2025-03-15,2025-04-27,43,2145,0.698
6,260,2025-03,Kieserite,1254.5,1253.7,2025-03-15,2025-04-25,41,2145,0.584
6,260,2025-03,Borate,156.8,130.0,2025-03-15,2025-03-15,0,2145,0.061
6,261,2024-10,NPK 12-12-17-2,8950.0,9031.3,2024-10-15,2024-10-15,0,2699,3.346
6,261,2024-10,Urea,2203.1,1428.3,2024-10-15,2024-11-01,17,2699,0.529
6,261,2024-10,Kieserite,1652.3,1778.7,2024-10-15,2024-11-05,21,2699,0.659
6,261,2024-10,Borate,206.5,204.8,2024-10-15,2024-11-22,38,2699,0.076
6,261,2025-03,NPK 12-12-17-2,8950.0,9062.7,2025-03-15,2025-03-29,14,2699,3.358
6,261,2025-03,Urea,2203.1,2166.0,2025-03-15,2025-03-15,0,2699,0.803
6,261,2025-03,Kieserite,1652.3,1285.0,2025-03-15,2025-04-08,24,2699,0.476
6,261,2025-03,Borate,206.5,187.5,2025-03-15,2025-03-15,0,2699,0.069
6,262,2024-10,NPK 12-12-17-2,12675.6,9948.0,2024-10-15,2024-10-15,0,3619,2.749
6,262,2024-10,Urea,3120.2,3072.2,2024-10-15,2024-12-04,50,3619,0.849
6,262,2024-10,Kieserite,2340.1,1829.8,2024-10-15,2024-12-20,66,3619,0.506
6,262,2024-10,Borate,292.5,244.1,2024-10-15,2024-11-13,29,3619,0.067
6,262,2025-03,NPK 12-12-17-2,12675.6,9088.2,2025-03-15,2025-04-01,17,3619,2.511
6,262,2025-03,Urea,3120.2,3475.4,2025-03-15,2025-03-15,0,3619,0.96
6,262,2025-03,Kieserite,2340.1,2350.2,2025-03-15,2025-06-08,85,3619,0.649
6,262,2025-03,Borate,292.5,311.9,2025-03-15,2025-04-12,28,3619,0.086
6,263,2024-10,NPK 12-12-17-2,13268.5,11143.0,2024-10-15,2024-10-15,0,3887,2.867
6,263,2024-10,Urea,3266.1,3658.0,2024-10-15,2024-11-28,44,3887,0.941
6,263,2024-10,Kieserite,2449.6,1846.2,2024-10-15,2024-11-15,31,3887,0.475
6,263,2024-10,Borate,306.2,328.1,2024-10-15,2024-10-15,0,3887,0.084
6,263,2025-03,NPK 12-12-17-2,13268.5,12207.7,2025-03-15,2025-03-15,0,3887,3.141
6,263,2025-03,Urea,3266.1,2966.4,2025-03-15,2025-03-15,0,3887,0.763
6,263,2025-03,Kieserite,2449.6,2717.3,2025-03-15,2025-03-15,0,3887,0.699
6,263,2025-03,Borate,306.2,280.8,2025-03-15,2025-05-02,48,3887,0.072
6,264,2024-10,NPK 12-12-17-2,5670.1,3467.5,2024-10-15,2024-11-09,25,1610,2.154
6,264,2024-10,Urea,1395.7,1326.4,2024-10-15,2024-10-15,0,1610,0.824
6,264,2024-10,Kieserite,1046.8,1172.4,2024-10-15,2024-11-22,38,1610,0.728
6,264,2024-10,Borate,130.8,113.3,2024-10-15,2024-10-31,16,1610,0.07
6,264,2025-03,NPK 12-12-17-2,5670.1,4379.1,2025-03-15,2025-05-08,54,1610,2.72
6,264,2025-03,Urea,1395.7,1399.5,2025-03-15,2025-05-20,66,1610,0.869
6,264,2025-03,Kieserite,1046.8,1172.4,2025-03-15,2025-03-15,0,1610,0.728
6,264,2025-03,Borate,130.8,110.8,2025-03-15,2025-03-15,0,1610,0.069
6,265,2024-10,NPK 12-12-17-2,7554.7,7245.0,2024-10-15,2024-10-15,0,2332,3.107
6,265,2024-10,Urea,1859.6,1724.4,2024-10-15,2024-11-03,19,2332,0.739
6,265,2024-10,Kieserite,1394.7,1244.9,2024-10-15,2024-12-02,48,2332,0.534
6,265,2024-10,Borate,174.3,133.7,2024-10-15,2024-10-19,4,2332,0.057
6,265,2025-03,NPK 12-12-17-2,7554.7,6302.5,2025-03-15,2025-03-18,3,2332,2.703
6,265,2025-03,Urea,1859.6,1551.4,2025-03-15,2025-04-01,17,2332,0.665
6,265,2025-03,Kieserite,1394.7,1015.0,2025-03-15,2025-04-14,30,2332,0.435
6,265,2025-03,Borate,174.3,118.7,2025-03-15,2025-04-26,42,2332,0.051
6,266,2024-10,NPK 12-12-17-2,12729.7,9097.9,2024-10-15,2024-10-15,0,3832,2.374
6,266,2024-10,Urea,3133.5,3230.4,2024-10-15,2024-11-14,30,3832,0.843
6,266,2024-10,Kieserite,2350.1,1864.0,2024-10-15,2024-11-11,27,3832,0.486
6,266,2024-10,Borate,293.8,317.0,2024-10-15,2024-10-23,8,3832,0.083
6,266,2025-03,NPK 12-12-17-2,12729.7,11434.3,2025-03-15,2025-03-29,14,3832,2.984
6,266,2025-03,Urea,3133.5,2739.8,2025-03-15,2025-03-15,0,3832,0.715
6,266,2025-03,Kieserite,2350.1,2277.3,2025-03-15,2025-05-14,60,3832,0.594
6,266,2025-03,Borate,293.8,219.9,2025-03-15,2025-03-15,0,3832,0.057
6,267,2024-10,NPK 12-12-17-2,8047.3,7421.8,2024-10-15,2024-10-16,1,2409,3.081
6,267,2024-10,Urea,1980.9,1978.9,2024-10-15,2024-10-24,9,2409,0.821
6,267,2024-10,Kieserite,1485.7,1610.3,2024-10-15,2024-10-23,8,2409,0.668
6,267,2024-10,Borate,185.7,192.3,2024-10-15,2024-10-15,0,2409,0.08
6,267,2025-03,NPK 12-12-17-2,8047.3,5287.3,2025-03-15,2025-03-29,14,2409,2.195
6,267,2025-03,Urea,1980.9,1214.1,2025-03-15,2025-03-15,0,2409,0.504
6,267,2025-03,Kieserite,1485.7,1356.5,2025-03-15,2025-03-15,0,2409,0.563
6,267,2025-03,Borate,185.7,153.5,2025-03-15,2025-03-18,3,2409,0.064
6,268,2024-10,NPK 12-12-17-2,8974.8,6678.3,2024-10-15,2024-10-31,16,2581,2.587
6,268,2024-10,Urea,2209.2,2220.2,2024-10-15,2024-10-21,6,2581,0.86
6,268,2024-10,Kieserite,1656.9,1399.3,2024-10-15,2024-10-15,0,2581,0.542
6,268,2024-10,Borate,207.1,132.7,2024-10-15,2024-11-21,37,2581,0.051
6,268,2025-03,NPK 12-12-17-2,8974.8,7780.6,2025-03-15,2025-03-15,0,2581,3.015
6,268,2025-03,Urea,2209.2,2244.1,2025-03-15,2025-05-02,48,2581,0.869
6,268,2025-03,Kieserite,1656.9,1548.7,2025-03-15,2025-03-15,0,2581,0.6
6,268,2025-03,Borate,207.1,198.6,2025-03-15,2025-04-11,27,2581,0.077
6,269,2024-10,NPK 12-12-17-2,9188.5,5452.1,2024-10-15,2024-11-10,26,2736,1.993
6,269,2024-10,Urea,2261.8,1301.2,2024-10-15,2024-10-15,0,2736,0.476
6,269,2024-10,Kieserite,1696.3,1089.8,2024-10-15,2024-10-15,0,2736,0.398
6,269,2024-10,Borate,212.0,200.2,2024-10-15,2024-11-27,43,2736,0.073
6,269,2025-03,NPK 12-12-17-2,9188.5,8541.9,2025-03-15,2025-04-10,26,2736,3.122
6,269,2025-03,Urea,2261.8,1490.2,2025-03-15,2025-03-16,1,2736,0.545
6,269,2025-03,Kieserite,1696.3,1592.2,2025-03-15,2025-04-12,28,2736,0.582
6,269,2025-03,Borate,212.0,162.0,2025-03-15,2025-03-15,0,2736,0.059
6,270,2024-10,NPK 12-12-17-2,6407.2,5705.1,2024-10-15,2024-10-30,15,1903,2.998
6,270,2024-10,Urea,1577.2,814.2,2024-10-15,2024-10-22,7,1903,0.428
6,270,2024-10,Kieserite,1182.9,914.0,2024-10-15,2024-10-15,0,1903,0.48
6,270,2024-10,Borate,147.9,102.3,2024-10-15,2024-10-15,0,1903,0.054
6,270,2025-03,NPK 12-12-17-2,6407.2,5544.6,2025-03-15,2025-03-27,12,1903,2.914
6,270,2025-03,Urea,1577.2,1352.2,2025-03-15,2025-04-05,21,1903,0.711
6,270,2025-03,Kieserite,1182.9,982.4,2025-03-15,2025-04-13,29,1903,0.516
6,270,2025-03,Borate,147.9,123.1,2025-03-15,2025-05-13,59,1903,0.065
6,271,2024-10,NPK 12-12-17-2,9404.2,10532.7,2024-10-15,2024-10-20,5,2796,3.767
6,271,2024-10,Urea,2314.9,1868.1,2024-10-15,2024-10-22,7,2796,0.668
6,271,2024-10,Kieserite,1736.2,1675.7,2024-10-15,2024-10-16,1,2796,0.599
6,271,2024-10,Borate,217.0,157.0,2024-10-15,2024-10-15,0,2796,0.056
6,271,2025-03,NPK 12-12-17-2,9404.2,7628.7,2025-03-15,2025-04-23,39,2796,2.728
6,271,2025-03,Urea,2314.9,2093.3,2025-03-15,2025-04-01,17,2796,0.749
6,271,2025-03,Kieserite,1736.2,1363.3,2025-03-15,2025-04-03,19,2796,0.488
6,271,2025-03,Borate,217.0,218.3,2025-03-15,2025-03-16,1,2796,0.078
6,272,2024-10,NPK 12-12-17-2,11552.6,9092.1,2024-10-15,2024-11-06,22,3285,2.768
6,272,2024-10,Urea,2843.7,2208.1,2024-10-15,2024-10-31,16,3285,0.672
6,272,2024-10,Kieserite,2132.8,2278.6,2024-10-15,2024-10-18,3,3285,0.694
6,272,2024-10,Borate,266.6,194.4,2024-10-15,2024-10-21,6,3285,0.059
6,272,2025-03,NPK 12-12-17-2,11552.6,10792.4,2025-03-15,2025-03-15,0,3285,3.285
6,272,2025-03,Urea,2843.7,1786.9,2025-03-15,2025-05-21,67,3285,0.544
6,272,2025-03,Kieserite,2132.8,1650.9,2025-03-15,2025-04-15,31,3285,0.503
6,272,2025-03,Borate,266.6,184.1,2025-03-15,2025-04-24,40,3285,0.056
6,379,2024-10,NPK 12-12-17-2,17943.7,17899.5,2024-10-15,2024-11-04,20,5372,3.332
6,379,2024-10,Urea,4416.9,1820.8,2024-10-15,2024-12-04,50,5372,0.339
6,379,2024-10,Kieserite,3312.7,3036.9,2024-10-15,2024-11-09,25,5372,0.565
6,379,2024-10,Borate,414.1,392.9,2024-10-15,2024-10-15,0,5372,0.073
6,379,2025-03,NPK 12-12-17-2,17943.7,17739.3,2025-03-15,2025-04-05,21,5372,3.302
6,379,2025-03,Urea,4416.9,3609.4,2025-03-15,2025-04-03,19,5372,0.672
6,379,2025-03,Kieserite,3312.7,3600.2,2025-03-15,2025-03-15,0,5372,0.67
6,379,2025-03,Borate,414.1,334.4,2025-03-15,2025-04-10,26,5372,0.062
6,380,2024-10,NPK 12-12-17-2,12846.2,12639.3,2024-10-15,2024-11-13,29,4207,3.004
6,380,2024-10,Urea,3162.1,2484.9,2024-10-15,2024-11-03,19,4207,0.591
6,380,2024-10,Kieserite,2371.6,2120.1,2024-10-15,2024-11-18,34,4207,0.504
6,380,2024-10,Borate,296.5,259.3,2024-10-15,2024-12-08,54,4207,0.062
6,380,2025-03,NPK 12-12-17-2,12846.2,11602.5,2025-03-15,2025-03-31,16,4207,2.758
6,380,2025-03,Urea,3162.1,2994.7,2025-03-15,2025-03-15,0,4207,0.712
6,380,2025-03,Kieserite,2371.6,2656.2,2025-03-15,2025-04-15,31,4207,0.631
6,380,2025-03,Borate,296.5,301.9,2025-03-15,2025-04-04,20,4207,0.072
7,287,2024-10,NPK 12-12-17-2,6292.2,5188.6,2024-10-15,2024-10-31,16,1843,2.815
7,287,2024-10,Urea,1548.8,1423.7,2024-10-15,2024-11-11,27,1843,0.772
7,287,2024-10,Kieserite,1161.6,1092.1,2024-10-15,2024-10-15,0,1843,0.593
7,287,2024-10,Borate,145.2,107.5,2024-10-15,2024-11-03,19,1843,0.058
7,287,2025-03,NPK 12-12-17-2,6292.2,6855.7,2025-03-15,2025-03-15,0,1843,3.72
7,287,2025-03,Urea,1548.8,1240.4,2025-03-15,2025-03-31,16,1843,0.673
7,287,2025-03,Kieserite,1161.6,1110.4,2025-03-15,2025-04-05,21,1843,0.602
7,287,2025-03,Borate,145.2,126.3,2025-03-15,2025-03-30,15,1843,0.069
7,288,2024-10,NPK 12-12-17-2,2797.2,2368.4,2024-10-15,2024-10-27,12,900,2.632
7,288,2024-10,Urea,688.6,564.7,2024-10-15,2024-10-15,0,900,0.627
7,288,2024-10,Kieserite,516.4,578.4,2024-10-15,2024-11-16,32,900,0.643
7,288,2024-10,Borate,64.6,57.0,2024-10-15,2024-10-27,12,900,0.063
7,288,2025-03,NPK 12-12-17-2,2797.2,2119.2,2025-03-15,2025-04-15,31,900,2.355
7,288,2025-03,Urea,688.6,648.6,2025-03-15,2025-03-15,0,900,0.721
7,288,2025-03,Kieserite,516.4,567.9,2025-03-15,2025-03-21,6,900,0.631
7,288,2025-03,Borate,64.6,60.8,2025-03-15,2025-03-24,9,900,0.068
7,289,2024-10,NPK 12-12-17-2,8290.5,7415.6,2024-10-15,2024-11-28,44,2379,3.117
7,289,2024-10,Urea,2040.7,1748.9,2024-10-15,2024-10-15,0,2379,0.735
7,289,2024-10,Kieserite,1530.6,1714.2,2024-10-15,2024-11-04,20,2379,0.721
7,289,2024-10,Borate,191.3,173.1,2024-10-15,2024-10-15,0,2379,0.073
7,289,2025-03,NPK 12-12-17-2,8290.5,8125.3,2025-03-15,2025-03-15,0,2379,3.415
7,289,2025-03,Urea,2040.7,1711.1,2025-03-15,2025-04-28,44,2379,0.719
7,289,2025-03,Kieserite,1530.6,1221.0,2025-03-15,2025-04-06,22,2379,0.513
7,289,2025-03,Borate,191.3,117.3,2025-03-15,2025-03-15,0,2379,0.049
7,290,2024-10,NPK 12-12-17-2,10683.7,8649.7,2024-10-15,2024-11-20,36,2977,2.906
7,290,2024-10,Urea,2629.8,2402.6,2024-10-15,2024-10-23,8,2977,0.807
7,290,2024-10,Kieserite,1972.4,1993.3,2024-10-15,2024-10-26,11,2977,0.67
7,290,2024-10,Borate,246.5,276.1,2024-10-15,2024-11-07,23,2977,0.093
7,290,2025-03,NPK 12-12-17-2,10683.7,11965.8,2025-03-15,2025-04-23,39,2977,4.019
7,290,2025-03,Urea,2629.8,2030.3,2025-03-15,2025-04-02,18,2977,0.682
7,290,2025-03,Kieserite,1972.4,1516.0,2025-03-15,2025-04-03,19,2977,0.509
7,290,2025-03,Borate,246.5,276.1,2025-03-15,2025-04-13,29,2977,0.093
7,291,2024-10,NPK 12-12-17-2,12381.6,11349.5,2024-10-15,2024-10-15,0,3505,3.238
7,291,2024-10,Urea,3047.8,3413.5,2024-10-15,2024-11-12,28,3505,0.974
7,291,2024-10,Kieserite,2285.8,2120.2,2024-10-15,2024-10-15,0,3505,0.605
7,291,2024-10,Borate,285.7,207.6,2024-10-15,2024-11-14,30,3505,0.059
7,291,2025-03,NPK 12-12-17-2,12381.6,12325.2,2025-03-15,2025-04-21,37,3505,3.516
7,291,2025-03,Urea,3047.8,3123.9,2025-03-15,2025-04-03,19,3505,0.891
7,291,2025-03,Kieserite,2285.8,1566.7,2025-03-15,2025-03-25,10,3505,0.447
7,291,2025-03,Borate,285.7,200.5,2025-03-15,2025-03-15,0,3505,0.057
7,292,2024-10,NPK 12-12-17-2,8465.0,4831.8,2024-10-15,2024-10-30,15,2599,1.859
7,292,2024-10,Urea,2083.7,1827.5,2024-10-15,2024-10-15,0,2599,0.703
7,292,2024-10,Kieserite,1562.8,1521.3,2024-10-15,2024-10-15,0,2599,0.585
7,292,2024-10,Borate,195.3,194.3,2024-10-15,2024-12-10,56,2599,0.075
7,292,2025-03,NPK 12-12-17-2,8465.0,8959.3,2025-03-15,2025-04-02,18,2599,3.447
7,292,2025-03,Urea,2083.7,2333.7,2025-03-15,2025-04-23,39,2599,0.898
7,292,2025-03,Kieserite,1562.8,1286.7,2025-03-15,2025-03-15,0,2599,0.495
7,292,2025-03,Borate,195.3,181.6,2025-03-15,2025-05-07,53,2599,0.07
7,293,2024-10,NPK 12-12-17-2,11419.4,9914.3,2024-10-15,2024-10-29,14,3360,2.951
7,293,2024-10,Urea,2810.9,1714.0,2024-10-15,2024-10-15,0,3360,0.51
7,293,2024-10,Kieserite,2108.2,1188.5,2024-10-15,2024-10-15,0,3360,0.354
7,293,2024-10,Borate,263.5,245.1,2024-10-15,2024-11-11,27,3360,0.073
7,293,2025-03,NPK 12-12-17-2,11419.4,12789.8,2025-03-15,2025-05-01,47,3360,3.806
7,293,2025-03,Urea,2810.9,2673.6,2025-03-15,2025-03-15,0,3360,0.796
7,293,2025-03,Kieserite,2108.2,1761.5,2025-03-15,2025-03-15,0,3360,0.524
