# SYNTHETIC. Trip-level ledger joining the EPMS field count to the mill weighbridge ticket. Bunch counts per block-month and the number of harvest days are the client's REAL figures; the split into trips, the weights, vehicles, drivers and times are generated. is_planted_anomaly marks the injected cohort and exists only to score the detector - a real extract has no such column.
trip_id,date,month,division_code,block_code,route_code,vehicle_id,vehicle_class,driver_id,km_to_mill,bunches_epms,loose_fruit_kg,gross_kg,tare_kg,net_kg,depart_time,turnaround_h,queue_h,mill_dockage_pct,ffa_pct,diesel_l,is_planted_anomaly
T010410,2025-05-13,2025-05,4,149,R-04,DU-04,dump-truck,D-03,11.17,566,61.0,8830,4092,4737,10:07,1.43,0.1,1.62,1.83,9.72,0
T010411,2025-05-13,2025-05,4,149,R-04,DU-04,dump-truck,D-06,11.17,564,71.3,9616,4919,4697,13:41,2.38,1.29,0.53,2.12,9.76,0
T010412,2025-05-13,2025-05,4,149,R-04,DU-04,dump-truck,D-02,11.17,564,76.9,9526,4860,4666,12:36,1.51,0.09,0.78,2.0,9.78,0
T010413,2025-05-19,2025-05,4,149,R-04,TR-04,tractor-trailer,D-13,11.17,424,58.3,6350,2824,3526,14:52,2.4,1.18,1.71,1.97,6.84,0
T010414,2025-05-19,2025-05,4,149,R-04,TR-04,tractor-trailer,D-14,11.17,424,72.7,6713,3190,3523,11:03,1.81,0.81,1.64,2.02,7.08,0
T010415,2025-05-19,2025-05,4,149,R-04,TR-04,tractor-trailer,D-03,11.17,424,18.5,6711,3115,3596,13:14,2.4,1.39,0.0,1.98,6.95,0
T010416,2025-05-19,2025-05,4,149,R-04,TR-04,tractor-trailer,D-05,11.17,424,72.1,6296,2824,3473,11:17,2.0,1.05,1.21,2.18,7.01,0
T010417,2025-01-02,2025-01,4,150,R-04,DU-03,dump-truck,D-11,11.01,770,130.4,10704,4231,6473,12:24,3.07,1.94,1.6,2.02,8.33,0
T010418,2025-01-02,2025-01,4,150,R-04,DU-03,dump-truck,D-04,11.01,769,90.0,11414,4937,6477,14:23,3.28,1.99,1.45,2.29,10.05,0
T010419,2025-01-07,2025-01,4,150,R-04,TR-04,tractor-trailer,D-14,11.01,513,41.3,7492,3187,4305,11:17,2.94,2.01,1.1,2.01,6.7,0
T010420,2025-01-07,2025-01,4,150,R-04,TR-04,tractor-trailer,D-18,11.01,513,66.5,7437,3179,4258,12:33,0.78,0.0,1.9,1.75,6.38,0
T010421,2025-01-07,2025-01,4,150,R-04,TR-04,tractor-trailer,D-18,11.01,513,85.2,7419,3074,4345,07:19,2.22,0.88,0.51,2.21,6.22,0
T010422,2025-01-13,2025-01,4,150,R-04,MI-02,mini-truck,D-10,11.01,259,36.6,3619,1440,2179,09:09,2.75,1.66,0.91,2.1,5.43,0
T010423,2025-01-13,2025-01,4,150,R-04,MI-02,mini-truck,D-15,11.01,256,22.8,3778,1625,2153,12:23,1.75,0.62,1.06,2.08,5.05,0
T010424,2025-01-13,2025-01,4,150,R-04,MI-02,mini-truck,D-19,11.01,256,16.0,3953,1797,2156,09:47,1.44,0.2,1.75,2.05,4.37,0
T010425,2025-01-13,2025-01,4,150,R-04,MI-02,mini-truck,D-04,11.01,256,44.4,3755,1624,2131,12:25,2.74,1.49,0.24,2.08,4.44,0
T010426,2025-01-13,2025-01,4,150,R-04,MI-02,mini-truck,D-13,11.01,256,20.1,3629,1502,2127,11:54,2.37,0.89,1.3,2.23,4.92,0
T010427,2025-01-13,2025-01,4,150,R-04,MI-02,mini-truck,D-14,11.01,256,11.0,3692,1550,2142,10:03,2.37,1.28,1.09,1.99,4.47,0
T010428,2025-01-16,2025-01,4,150,R-04,TR-06,tractor-trailer,D-04,11.01,513,32.7,7103,2766,4338,09:08,2.09,0.85,1.44,2.05,7.44,0
T010429,2025-01-16,2025-01,4,150,R-04,TR-06,tractor-trailer,D-11,11.01,513,40.5,6954,2712,4243,08:57,2.67,1.31,1.98,2.21,7.97,0
T010430,2025-01-16,2025-01,4,150,R-04,TR-06,tractor-trailer,D-11,11.01,513,61.5,7338,3063,4276,13:48,0.99,0.21,1.08,1.82,7.71,0
T010431,2025-01-21,2025-01,4,150,R-04,TR-02,tractor-trailer,D-11,11.01,513,60.0,6899,2669,4230,08:11,2.94,1.68,0.85,2.3,7.62,0
T010432,2025-01-21,2025-01,4,150,R-04,TR-02,tractor-trailer,D-04,11.01,513,81.2,6766,2511,4255,10:27,3.06,1.54,1.78,2.27,6.58,0
T010433,2025-01-21,2025-01,4,150,R-04,TR-02,tractor-trailer,D-18,11.01,513,21.3,6856,2557,4299,12:16,1.35,0.0,0.78,1.96,7.79,0
T010434,2025-01-24,2025-01,4,150,R-04,MI-02,mini-truck,D-12,11.01,259,17.0,3923,1766,2156,13:50,3.09,1.93,0.18,2.16,4.78,0
T010435,2025-01-24,2025-01,4,150,R-04,MI-02,mini-truck,D-17,11.01,256,38.0,3617,1495,2122,07:58,2.28,1.32,2.64,1.98,5.48,0
T010436,2025-01-24,2025-01,4,150,R-04,MI-02,mini-truck,D-03,11.01,256,11.4,3915,1743,2172,14:33,2.08,1.05,0.41,1.9,4.84,0
T010437,2025-01-24,2025-01,4,150,R-04,MI-02,mini-truck,D-17,11.01,256,9.9,3884,1772,2112,13:38,4.77,3.46,1.26,2.43,4.83,0
T010438,2025-01-24,2025-01,4,150,R-04,MI-02,mini-truck,D-15,11.01,256,18.5,3796,1637,2159,13:07,1.44,0.62,1.39,2.03,4.42,0
T010439,2025-01-24,2025-01,4,150,R-04,MI-02,mini-truck,D-08,11.01,256,22.3,3577,1433,2144,09:26,2.39,1.45,0.14,2.01,4.5,0
T010440,2025-01-29,2025-01,4,150,R-04,DU-03,dump-truck,D-02,11.01,772,130.2,10307,3962,6346,12:50,3.26,2.13,0.14,2.12,9.29,0
T010441,2025-01-29,2025-01,4,150,R-04,DU-03,dump-truck,D-10,11.01,772,85.8,10536,4147,6389,12:26,2.31,1.27,0.0,2.03,8.51,0
T010442,2025-02-02,2025-02,4,150,R-04,MI-04,mini-truck,D-12,11.01,258,17.7,3856,1671,2185,08:05,2.6,1.28,2.2,2.06,4.96,0
T010443,2025-02-02,2025-02,4,150,R-04,MI-04,mini-truck,D-01,11.01,253,21.5,3621,1490,2131,08:04,1.18,0.09,1.24,2.04,5.86,0
T010444,2025-02-02,2025-02,4,150,R-04,MI-04,mini-truck,D-13,11.01,253,12.1,3612,1482,2130,08:57,1.63,0.7,1.44,1.97,5.85,0
T010445,2025-02-02,2025-02,4,150,R-04,MI-04,mini-truck,D-03,11.01,253,37.4,3610,1489,2121,13:33,1.84,1.05,1.76,2.07,5.87,0
T010446,2025-02-02,2025-02,4,150,R-04,MI-04,mini-truck,D-05,11.01,253,34.6,3544,1409,2135,09:24,0.77,0.0,1.49,1.88,5.0,0
T010447,2025-02-02,2025-02,4,150,R-04,MI-04,mini-truck,D-10,11.01,253,13.7,3591,1456,2135,07:01,1.6,0.68,1.2,1.88,5.1,0
T010448,2025-02-02,2025-02,4,150,R-04,MI-04,mini-truck,D-13,11.01,253,22.1,3650,1543,2107,07:53,2.39,1.33,0.53,2.23,5.81,0
T010449,2025-02-08,2025-02,4,150,R-04,TR-04,tractor-trailer,D-02,11.01,444,38.4,6739,3038,3701,07:18,2.51,1.36,1.29,1.99,7.31,0
T010450,2025-02-08,2025-02,4,150,R-04,TR-04,tractor-trailer,D-03,11.01,444,46.9,6371,2671,3700,08:37,0.93,0.0,0.83,1.85,7.11,0
T010451,2025-02-08,2025-02,4,150,R-04,TR-04,tractor-trailer,D-17,11.01,444,45.5,6724,2985,3739,10:53,2.27,1.08,0.71,2.21,6.45,0
T010452,2025-02-08,2025-02,4,150,R-04,TR-04,tractor-trailer,D-18,11.01,444,43.5,6421,2677,3744,14:46,1.47,0.6,1.82,2.09,6.57,0
T010453,2025-02-13,2025-02,4,150,R-04,TR-03,tractor-trailer,D-15,11.01,444,53.2,6679,2911,3768,12:14,0.87,0.0,2.06,1.77,8.0,0
T010454,2025-02-13,2025-02,4,150,R-04,TR-03,tractor-trailer,D-15,11.01,444,73.9,6382,2652,3730,11:47,2.4,1.43,0.45,2.15,8.1,0
T010455,2025-02-13,2025-02,4,150,R-04,TR-03,tractor-trailer,D-18,11.01,444,77.7,6497,2766,3731,10:02,1.91,0.85,2.35,2.03,8.25,0
T010456,2025-02-13,2025-02,4,150,R-04,TR-03,tractor-trailer,D-12,11.01,444,41.6,6853,3156,3697,10:18,1.72,0.94,1.21,2.12,7.45,0
T010457,2025-02-17,2025-02,4,150,R-04,TR-02,tractor-trailer,D-07,11.01,444,26.5,6651,2973,3678,07:17,1.6,0.33,0.09,1.91,6.74,0
T010458,2025-02-17,2025-02,4,150,R-04,TR-02,tractor-trailer,D-12,11.01,444,16.5,6446,2685,3760,09:06,2.56,1.6,1.03,2.04,7.67,0
T010459,2025-02-17,2025-02,4,150,R-04,TR-02,tractor-trailer,D-13,11.01,444,46.9,6695,2986,3709,13:11,2.05,0.74,1.84,2.18,6.86,0
T010460,2025-02-17,2025-02,4,150,R-04,TR-02,tractor-trailer,D-05,11.01,444,51.5,6522,2812,3711,13:05,2.53,1.27,1.86,2.1,7.02,0
T010461,2025-02-22,2025-02,4,150,R-04,TR-08,tractor-trailer,D-19,11.01,444,46.0,6513,2804,3709,13:50,0.99,0.0,0.16,1.9,8.56,0
T010462,2025-02-22,2025-02,4,150,R-04,TR-08,tractor-trailer,D-03,11.01,444,50.4,6558,2808,3750,10:39,1.55,0.39,0.94,1.95,8.24,0
T010463,2025-02-22,2025-02,4,150,R-04,TR-08,tractor-trailer,D-18,11.01,444,19.5,6887,3197,3690,08:34,2.1,0.99,0.9,2.07,6.95,0
T010464,2025-02-22,2025-02,4,150,R-04,TR-08,tractor-trailer,D-09,11.01,444,43.9,6804,3083,3721,09:21,3.17,1.77,1.04,2.27,7.28,0
T010465,2025-02-27,2025-02,4,150,R-04,MI-03,mini-truck,D-08,11.01,255,20.0,3804,1669,2134,09:19,2.23,0.86,0.67,1.95,5.64,0
T010466,2025-02-27,2025-02,4,150,R-04,MI-03,mini-truck,D-12,11.01,254,14.5,3803,1707,2095,12:06,2.87,2.12,1.9,2.27,4.63,0
T010467,2025-02-27,2025-02,4,150,R-04,MI-03,mini-truck,D-15,11.01,254,32.2,3690,1557,2133,14:42,3.83,2.56,1.62,2.13,4.93,0
T010468,2025-02-27,2025-02,4,150,R-04,MI-03,mini-truck,D-17,11.01,254,20.6,3540,1405,2135,14:19,2.13,0.98,1.04,2.07,5.0,0
T010469,2025-02-27,2025-02,4,150,R-04,MI-03,mini-truck,D-19,11.01,254,12.3,3649,1487,2162,14:03,2.91,1.6,0.0,2.07,4.98,0
T010470,2025-02-27,2025-02,4,150,R-04,MI-03,mini-truck,D-05,11.01,254,40.4,3862,1759,2103,07:11,2.14,0.98,0.0,1.97,4.96,0
T010471,2025-02-27,2025-02,4,150,R-04,MI-03,mini-truck,D-13,11.01,254,31.2,3755,1654,2101,09:48,1.82,0.51,0.7,2.03,5.27,0
T010472,2025-03-05,2025-03,4,150,R-04,DU-05,dump-truck,D-19,11.01,758,89.1,10614,4310,6303,09:33,2.46,1.34,1.24,2.19,10.98,0
T010473,2025-03-05,2025-03,4,150,R-04,DU-05,dump-truck,D-11,11.01,757,76.3,10780,4388,6393,12:30,2.22,0.95,1.32,2.2,9.21,0
T010474,2025-03-12,2025-03,4,150,R-04,TR-05,tractor-trailer,D-15,11.01,505,55.0,7084,2893,4192,08:29,2.18,1.24,0.54,1.98,8.1,0
T010475,2025-03-12,2025-03,4,150,R-04,TR-05,tractor-trailer,D-19,11.01,505,32.1,7074,2866,4207,12:25,1.37,0.0,1.64,1.83,7.08,0
T010476,2025-03-12,2025-03,4,150,R-04,TR-05,tractor-trailer,D-06,11.01,505,90.0,7255,2957,4298,12:03,2.04,1.14,1.12,1.91,6.7,0
T010477,2025-03-20,2025-03,4,150,R-04,TR-08,tractor-trailer,D-01,11.01,505,76.8,7250,2953,4298,14:03,2.5,1.31,1.15,2.09,8.25,0
T010478,2025-03-20,2025-03,4,150,R-04,TR-08,tractor-trailer,D-11,11.01,505,26.7,7200,2941,4259,07:50,1.95,0.91,0.39,1.96,7.25,0
T010479,2025-03-20,2025-03,4,150,R-04,TR-08,tractor-trailer,D-10,11.01,505,17.6,7455,3198,4258,14:47,2.09,1.08,2.1,1.91,7.75,0
T010480,2025-03-29,2025-03,4,150,R-04,TR-07,tractor-trailer,D-05,11.01,505,56.7,6983,2726,4258,11:46,2.55,1.27,0.05,2.12,6.94,0
T010481,2025-03-29,2025-03,4,150,R-04,TR-07,tractor-trailer,D-18,11.01,505,79.9,7436,3219,4217,07:20,1.85,0.72,1.07,1.91,6.49,0
T010482,2025-03-29,2025-03,4,150,R-04,TR-07,tractor-trailer,D-15,11.01,505,55.3,7334,3114,4220,14:17,3.99,3.03,0.42,2.27,6.59,0
T010483,2025-04-05,2025-04,4,150,R-04,MI-04,mini-truck,D-16,11.01,253,13.5,3553,1440,2113,12:21,3.52,2.35,0.85,2.36,5.46,0
T010484,2025-04-05,2025-04,4,150,R-04,MI-04,mini-truck,D-01,11.01,251,23.8,3777,1697,2080,12:38,1.99,0.87,0.0,2.07,5.76,0
T010485,2025-04-05,2025-04,4,150,R-04,MI-04,mini-truck,D-02,11.01,251,43.7,3644,1546,2098,13:08,2.39,0.96,1.88,2.18,5.33,0
T010486,2025-04-05,2025-04,4,150,R-04,MI-04,mini-truck,D-15,11.01,251,8.7,3520,1436,2083,13:24,1.74,0.7,0.62,2.09,5.07,0
T010487,2025-04-11,2025-04,4,150,R-04,DU-03,dump-truck,D-03,11.01,503,25.8,8754,4504,4250,12:11,1.22,0.0,1.58,1.93,10.01,0
T010488,2025-04-11,2025-04,4,150,R-04,DU-03,dump-truck,D-16,11.01,503,60.3,8704,4521,4183,09:19,2.36,1.26,1.18,1.97,9.92,0
T010489,2025-04-17,2025-04,4,150,R-04,TR-03,tractor-trailer,D-12,11.01,503,41.8,7101,2855,4246,08:43,1.9,1.0,2.02,1.9,7.32,0
T010490,2025-04-17,2025-04,4,150,R-04,TR-03,tractor-trailer,D-03,11.01,503,23.2,6952,2742,4209,09:20,1.98,0.62,0.69,2.0,8.83,0
T010491,2025-04-21,2025-04,4,150,R-04,TR-02,tractor-trailer,D-14,11.01,503,85.0,6867,2613,4254,14:31,3.18,2.02,0.41,2.15,7.91,0
T010492,2025-04-21,2025-04,4,150,R-04,TR-02,tractor-trailer,D-14,11.01,503,84.1,6887,2693,4194,11:39,2.09,0.96,1.27,2.14,7.58,0
T010493,2025-04-28,2025-04,4,150,R-04,MI-04,mini-truck,D-06,11.01,254,28.6,3672,1541,2130,13:34,1.65,0.73,0.0,1.91,6.1,0
T010494,2025-04-28,2025-04,4,150,R-04,MI-04,mini-truck,D-20,11.01,252,44.9,3662,1545,2118,12:30,1.95,0.66,1.68,2.14,5.67,0
T010495,2025-04-28,2025-04,4,150,R-04,MI-04,mini-truck,D-08,11.01,252,27.7,3808,1757,2051,14:46,2.63,1.3,1.37,2.16,6.05,0
T010496,2025-04-28,2025-04,4,150,R-04,MI-04,mini-truck,D-16,11.01,252,13.7,3508,1418,2091,07:41,2.13,0.9,2.15,2.18,5.69,0
T010497,2025-05-03,2025-05,4,150,R-04,DU-03,dump-truck,D-04,11.01,630,83.7,10321,4996,5326,10:27,2.98,2.1,0.6,2.2,8.04,0
T010498,2025-05-03,2025-05,4,150,R-04,DU-03,dump-truck,D-07,11.01,630,41.5,9995,4634,5361,12:31,2.76,1.41,1.95,2.16,8.86,0
T010499,2025-05-03,2025-05,4,150,R-04,DU-03,dump-truck,D-15,11.01,630,65.3,10010,4718,5292,07:53,2.28,0.8,0.93,2.22,10.1,0
T010500,2025-05-07,2025-05,4,150,R-04,DU-05,dump-truck,D-14,11.01,630,89.0,9360,4050,5309,13:20,2.67,1.55,0.38,2.25,10.52,0
T010501,2025-05-07,2025-05,4,150,R-04,DU-05,dump-truck,D-13,11.01,630,26.5,10186,4928,5258,08:07,1.63,0.65,0.0,1.97,8.98,0
T010502,2025-05-07,2025-05,4,150,R-04,DU-05,dump-truck,D-19,11.01,630,32.7,9869,4669,5200,13:38,2.47,1.12,1.16,1.99,9.83,0
T010503,2025-05-13,2025-05,4,150,R-04,TR-08,tractor-trailer,D-11,11.01,474,19.1,7217,3213,4004,14:29,0.97,0.0,1.19,1.81,6.99,0
T010504,2025-05-13,2025-05,4,150,R-04,TR-08,tractor-trailer,D-11,11.01,472,74.7,6426,2515,3911,13:37,1.33,0.48,0.43,2.02,7.64,0
T010505,2025-05-13,2025-05,4,150,R-04,TR-08,tractor-trailer,D-04,11.01,472,18.4,6519,2541,3978,13:48,1.24,0.41,1.24,2.1,7.39,0
T010506,2025-05-13,2025-05,4,150,R-04,TR-08,tractor-trailer,D-15,11.01,472,31.2,6585,2646,3939,14:45,1.83,0.98,0.0,2.04,7.31,0
T010507,2025-05-18,2025-05,4,150,R-04,TR-02,tractor-trailer,D-19,11.01,474,44.1,6494,2514,3981,08:12,2.15,0.72,1.97,1.94,6.38,0
T010508,2025-05-18,2025-05,4,150,R-04,TR-02,tractor-trailer,D-15,11.01,472,26.1,6519,2618,3901,11:37,1.14,0.23,0.96,1.82,7.92,0
T010509,2025-05-18,2025-05,4,150,R-04,TR-02,tractor-trailer,D-19,11.01,472,77.8,6953,3027,3926,07:41,3.11,1.58,1.29,2.15,6.89,0
T010510,2025-05-18,2025-05,4,150,R-04,TR-02,tractor-trailer,D-15,11.01,472,20.7,6549,2608,3941,12:31,3.11,1.84,0.63,2.16,7.1,0
T010511,2025-05-23,2025-05,4,150,R-04,TR-07,tractor-trailer,D-20,11.01,475,63.0,6978,2995,3982,13:11,3.89,2.46,0.76,2.21,6.91,0
T010512,2025-05-23,2025-05,4,150,R-04,TR-07,tractor-trailer,D-05,11.01,472,59.1,6798,2785,4013,14:51,2.95,2.08,1.53,2.02,6.12,0
T010513,2025-05-23,2025-05,4,150,R-04,TR-07,tractor-trailer,D-07,11.01,472,46.3,6524,2628,3896,13:02,1.55,0.63,1.0,1.97,7.4,0
T010514,2025-05-23,2025-05,4,150,R-04,TR-07,tractor-trailer,D-05,11.01,472,68.2,6703,2722,3981,12:15,0.78,0.0,0.08,1.88,6.74,0
T010515,2025-01-04,2025-01,4,151,R-04,TR-07,tractor-trailer,D-12,10.71,511,62.6,7057,2849,4209,11:16,1.89,0.72,1.72,1.88,6.62,0
T010516,2025-01-04,2025-01,4,151,R-04,TR-07,tractor-trailer,D-05,10.71,510,60.6,7242,2937,4305,10:56,1.85,0.97,1.0,1.88,7.15,0
T010517,2025-01-04,2025-01,4,151,R-04,TR-07,tractor-trailer,D-08,10.71,510,59.8,6786,2530,4257,14:38,2.17,0.86,1.65,1.94,6.7,0
T010518,2025-01-08,2025-01,4,151,R-04,DU-02,dump-truck,D-10,10.71,766,84.8,11135,4795,6340,07:16,1.97,0.89,0.97,2.18,8.86,0
T010519,2025-01-08,2025-01,4,151,R-04,DU-02,dump-truck,D-20,10.71,765,83.4,11262,4901,6361,14:30,1.85,0.47,1.57,2.12,8.42,0
T010520,2025-01-14,2025-01,4,151,R-04,TR-01,tractor-trailer,D-15,10.71,511,91.1,7086,2775,4311,07:33,1.99,0.94,0.77,1.91,7.02,0
T010521,2025-01-14,2025-01,4,151,R-04,TR-01,tractor-trailer,D-15,10.71,510,68.7,7105,2859,4246,13:04,2.34,1.11,1.89,2.2,6.18,0
T010522,2025-01-14,2025-01,4,151,R-04,TR-01,tractor-trailer,D-07,10.71,510,35.2,6852,2556,4296,09:02,2.48,1.4,1.48,2.24,6.83,0
T010523,2025-01-16,2025-01,4,151,R-04,DU-03,dump-truck,D-06,10.71,766,130.4,11532,5031,6501,08:30,1.99,0.91,0.83,1.97,9.71,0
T010524,2025-01-16,2025-01,4,151,R-04,DU-03,dump-truck,D-03,10.71,765,97.3,11044,4709,6335,10:33,1.96,0.74,0.0,1.99,9.76,0
T010525,2025-01-22,2025-01,4,151,R-04,TR-03,tractor-trailer,D-18,10.71,511,48.6,7182,2984,4198,10:56,2.19,0.84,1.33,1.95,8.52,0
T010526,2025-01-22,2025-01,4,151,R-04,TR-03,tractor-trailer,D-17,10.71,510,72.1,7340,3055,4285,07:52,1.82,0.8,0.09,2.02,8.16,0
T010527,2025-01-22,2025-01,4,151,R-04,TR-03,tractor-trailer,D-07,10.71,510,77.0,6989,2762,4227,10:51,2.48,1.0,0.91,2.02,7.71,0
T010528,2025-01-26,2025-01,4,151,R-04,DU-01,dump-truck,D-17,10.71,766,36.1,10712,4286,6425,09:15,1.77,0.75,0.83,2.09,8.27,0
T010529,2025-01-26,2025-01,4,151,R-04,DU-01,dump-truck,D-12,10.71,765,56.6,10925,4418,6508,13:39,3.32,1.99,0.28,2.18,8.7,0
T010530,2025-01-30,2025-01,4,151,R-04,TR-04,tractor-trailer,D-08,10.71,511,52.5,6887,2621,4266,12:00,1.83,0.92,1.7,1.87,5.88,0
T010531,2025-01-30,2025-01,4,151,R-04,TR-04,tractor-trailer,D-11,10.71,511,85.9,7091,2810,4280,14:48,2.98,1.79,0.86,2.04,6.19,0
T010532,2025-01-30,2025-01,4,151,R-04,TR-04,tractor-trailer,D-05,10.71,511,50.3,6988,2624,4364,07:35,1.5,0.21,2.1,1.83,7.26,0
T010533,2025-02-05,2025-02,4,151,R-04,TR-02,tractor-trailer,D-16,10.71,491,30.8,7340,3194,4147,13:36,1.21,0.0,0.57,2.01,6.76,0
T010534,2025-02-05,2025-02,4,151,R-04,TR-02,tractor-trailer,D-05,10.71,490,52.6,7170,3015,4155,13:43,2.48,1.12,1.03,2.23,6.42,0
T010535,2025-02-10,2025-02,4,151,R-04,TR-03,tractor-trailer,D-01,10.71,491,63.0,6716,2589,4127,14:39,4.22,3.35,1.43,2.37,8.04,0
T010536,2025-02-10,2025-02,4,151,R-04,TR-03,tractor-trailer,D-10,10.71,490,41.7,7091,2966,4125,11:56,2.36,1.17,0.99,2.21,8.74,0
T010537,2025-02-12,2025-02,4,151,R-04,TR-05,tractor-trailer,D-12,10.71,491,50.7,7036,2933,4103,11:26,1.9,0.77,1.45,2.15,7.61,0
T010538,2025-02-12,2025-02,4,151,R-04,TR-05,tractor-trailer,D-14,10.71,490,33.4,6620,2481,4139,14:15,2.03,0.53,0.9,2.16,6.71,0
T010539,2025-02-19,2025-02,4,151,R-04,TR-04,tractor-trailer,D-20,10.71,491,57.0,7015,2878,4137,11:26,3.06,1.76,1.41,2.28,7.29,0
T010540,2025-02-19,2025-02,4,151,R-04,TR-04,tractor-trailer,D-11,10.71,490,56.5,6680,2562,4117,09:50,2.81,1.46,0.98,2.16,6.03,0
T010541,2025-02-24,2025-02,4,151,R-04,DU-05,dump-truck,D-16,10.71,491,38.2,8917,4765,4151,10:48,1.26,0.26,0.7,1.81,9.57,0
T010542,2025-02-24,2025-02,4,151,R-04,DU-05,dump-truck,D-04,10.71,490,46.4,8791,4724,4067,14:29,3.41,2.12,0.37,2.23,10.21,0
T010543,2025-02-28,2025-02,4,151,R-04,DU-03,dump-truck,D-20,10.71,492,28.4,8947,4799,4147,14:53,2.99,1.79,2.03,2.14,8.49,0
T010544,2025-02-28,2025-02,4,151,R-04,DU-03,dump-truck,D-06,10.71,491,21.6,9027,4857,4170,14:00,1.82,0.97,1.09,1.95,7.95,0
T010545,2025-03-05,2025-03,4,151,R-04,MI-02,mini-truck,D-13,10.71,266,39.5,3662,1427,2236,11:09,1.57,0.73,0.05,1.94,5.01,0
T010546,2025-03-05,2025-03,4,151,R-04,MI-02,mini-truck,D-18,10.71,262,12.4,3683,1486,2196,14:36,2.2,1.22,0.44,1.98,4.31,0
T010547,2025-03-05,2025-03,4,151,R-04,MI-02,mini-truck,D-09,10.71,262,25.5,3667,1452,2215,07:10,1.92,0.76,1.57,1.95,4.77,0
T010548,2025-03-05,2025-03,4,151,R-04,MI-02,mini-truck,D-20,10.71,262,34.3,3768,1552,2217,12:25,2.92,2.02,1.8,2.12,5.0,0
T010549,2025-03-05,2025-03,4,151,R-04,MI-02,mini-truck,D-05,10.71,262,28.7,3930,1733,2196,09:12,2.54,1.34,0.38,2.07,4.76,0
T010550,2025-03-05,2025-03,4,151,R-04,MI-02,mini-truck,D-13,10.71,262,21.6,3592,1436,2156,09:48,1.05,0.08,1.33,1.84,4.88,0
T010551,2025-03-10,2025-03,4,151,R-04,DU-04,dump-truck,D-16,10.71,788,86.8,10614,4085,6529,12:32,2.23,1.14,0.52,2.05,9.34,0
T010552,2025-03-10,2025-03,4,151,R-04,DU-04,dump-truck,D-06,10.71,788,29.5,11108,4634,6473,10:00,1.37,0.0,0.78,2.11,10.42,0
T010553,2025-03-16,2025-03,4,151,R-04,TR-07,tractor-trailer,D-19,10.71,526,44.6,7046,2596,4450,09:25,1.57,0.26,0.9,1.98,6.13,0
T010554,2025-03-16,2025-03,4,151,R-04,TR-07,tractor-trailer,D-15,10.71,525,81.1,7259,2842,4417,11:59,2.82,1.55,0.54,2.12,6.79,0
T010555,2025-03-16,2025-03,4,151,R-04,TR-07,tractor-trailer,D-12,10.71,525,70.7,7069,2674,4395,14:25,1.63,0.54,0.86,2.05,6.68,0
T010556,2025-03-20,2025-03,4,151,R-04,TR-01,tractor-trailer,D-17,10.71,526,85.8,7363,2949,4414,12:45,2.73,1.86,1.47,2.26,6.94,0
T010557,2025-03-20,2025-03,4,151,R-04,TR-01,tractor-trailer,D-01,10.71,525,27.8,7363,2945,4418,14:42,1.75,0.89,1.29,1.88,7.08,0
T010558,2025-03-20,2025-03,4,151,R-04,TR-01,tractor-trailer,D-03,10.71,525,44.4,7081,2710,4371,08:23,2.1,0.98,1.7,2.09,6.29,0
T010559,2025-03-25,2025-03,4,151,R-04,MI-01,mini-truck,D-08,10.71,266,18.2,3932,1697,2235,07:33,1.84,0.38,1.57,1.88,5.14,0
T010560,2025-03-25,2025-03,4,151,R-04,MI-01,mini-truck,D-09,10.71,262,37.5,3724,1548,2175,10:36,1.99,0.94,0.83,2.16,4.39,0
T010561,2025-03-25,2025-03,4,151,R-04,MI-01,mini-truck,D-08,10.71,262,24.1,3817,1632,2185,08:34,0.77,0.0,1.1,2.04,5.17,0
T010562,2025-03-25,2025-03,4,151,R-04,MI-01,mini-truck,D-14,10.71,262,33.5,3605,1413,2193,14:04,2.58,1.55,0.56,2.26,4.71,0
T010563,2025-03-25,2025-03,4,151,R-04,MI-01,mini-truck,D-13,10.71,262,44.0,3970,1748,2222,08:30,2.23,0.96,1.1,2.16,4.81,0
T010564,2025-03-25,2025-03,4,151,R-04,MI-01,mini-truck,D-10,10.71,262,42.6,3864,1672,2193,09:23,2.58,1.53,0.96,2.15,5.5,0
T010565,2025-03-29,2025-03,4,151,R-04,TR-07,tractor-trailer,D-01,10.71,397,51.1,6111,2796,3315,12:24,2.79,1.65,1.09,2.14,6.17,0
T010566,2025-03-29,2025-03,4,151,R-04,TR-07,tractor-trailer,D-04,10.71,394,43.9,6260,2961,3299,14:35,3.12,2.01,0.42,2.27,6.5,0
T010567,2025-03-29,2025-03,4,151,R-04,TR-07,tractor-trailer,D-16,10.71,394,24.9,6004,2660,3345,08:31,1.7,0.73,2.0,1.89,6.82,0
T010568,2025-03-29,2025-03,4,151,R-04,TR-07,tractor-trailer,D-02,10.71,394,50.5,6254,2953,3301,13:52,1.83,0.45,0.0,2.04,7.15,0
T010569,2025-04-04,2025-04,4,151,R-04,TR-02,tractor-trailer,D-04,10.71,480,49.3,7053,3014,4039,13:01,2.75,1.33,1.25,2.1,7.45,0
T010570,2025-04-04,2025-04,4,151,R-04,TR-02,tractor-trailer,D-17,10.71,478,34.5,6864,2854,4010,13:36,3.1,1.61,1.3,2.04,6.34,0
