# SYNTHETIC. Fertiliser reservations: RESB, one per block, material and round. kzear X is a final issue. The 2025-03 round's issues dated after 2025-05-23 in ec_fertiliser.csv are open here, which is what they were on that day; 2025-10 is the programme on the books.
rsnum,matnr,werks,bdter,bdmng,enmng,meins,kzear,kostl,block_code,window
0000003460,FE-004,EC,2024-10-15,324.7,295.5,KG,X,EC-D7,340,2024-10
0000003461,FE-001,EC,2024-10-15,14010.6,13037.7,KG,X,EC-D7,341,2024-10
0000003462,FE-002,EC,2024-10-15,3448.8,3474.8,KG,X,EC-D7,341,2024-10
0000003463,FE-003,EC,2024-10-15,2586.6,2508.0,KG,X,EC-D7,341,2024-10
0000003464,FE-004,EC,2024-10-15,323.3,188.7,KG,X,EC-D7,341,2024-10
0000003465,FE-001,EC,2024-10-15,13886.9,12755.7,KG,X,EC-D7,342,2024-10
0000003466,FE-002,EC,2024-10-15,3418.3,2967.0,KG,X,EC-D7,342,2024-10
0000003467,FE-003,EC,2024-10-15,2563.7,1450.6,KG,X,EC-D7,342,2024-10
0000003468,FE-004,EC,2024-10-15,320.5,205.9,KG,X,EC-D7,342,2024-10
0000003469,FE-001,EC,2024-10-15,13018.4,9114.1,KG,X,EC-D7,343,2024-10
0000003470,FE-002,EC,2024-10-15,3204.5,3251.5,KG,X,EC-D7,343,2024-10
0000003471,FE-003,EC,2024-10-15,2403.4,1926.3,KG,X,EC-D7,343,2024-10
0000003472,FE-004,EC,2024-10-15,300.4,170.5,KG,X,EC-D7,343,2024-10
0000003473,FE-001,EC,2024-10-15,10271.8,7034.4,KG,X,EC-D7,344,2024-10
0000003474,FE-002,EC,2024-10-15,2528.4,1402.8,KG,X,EC-D7,344,2024-10
0000003475,FE-003,EC,2024-10-15,1896.3,1117.2,KG,X,EC-D7,344,2024-10
0000003476,FE-004,EC,2024-10-15,237.0,265.5,KG,X,EC-D7,344,2024-10
0000003477,FE-001,EC,2024-10-15,11349.3,8098.3,KG,X,EC-D7,345,2024-10
0000003478,FE-002,EC,2024-10-15,2793.7,2437.2,KG,X,EC-D7,345,2024-10
0000003479,FE-003,EC,2024-10-15,2095.2,1929.6,KG,X,EC-D7,345,2024-10
0000003480,FE-004,EC,2024-10-15,261.9,268.1,KG,X,EC-D7,345,2024-10
0000003481,FE-001,EC,2024-10-15,10704.6,9914.6,KG,X,EC-D7,346,2024-10
0000003482,FE-002,EC,2024-10-15,2635.0,2087.5,KG,X,EC-D7,346,2024-10
0000003483,FE-003,EC,2024-10-15,1976.2,1962.7,KG,X,EC-D7,346,2024-10
0000003484,FE-004,EC,2024-10-15,247.0,245.3,KG,X,EC-D7,346,2024-10
0000003485,FE-001,EC,2024-10-15,13200.2,13880.1,KG,X,EC-D7,347,2024-10
0000003486,FE-002,EC,2024-10-15,3249.3,2834.9,KG,X,EC-D7,347,2024-10
0000003487,FE-003,EC,2024-10-15,2437.0,2064.8,KG,X,EC-D7,347,2024-10
0000003488,FE-004,EC,2024-10-15,304.6,341.2,KG,X,EC-D7,347,2024-10
0000003489,FE-001,EC,2024-10-15,12820.4,10207.7,KG,X,EC-D7,348,2024-10
0000003490,FE-002,EC,2024-10-15,3155.8,2802.1,KG,X,EC-D7,348,2024-10
0000003491,FE-003,EC,2024-10-15,2366.8,2270.4,KG,X,EC-D7,348,2024-10
0000003492,FE-004,EC,2024-10-15,295.9,239.3,KG,X,EC-D7,348,2024-10
0000003493,FE-001,EC,2025-03-15,2737.5,1947.7,KG,X,EC-D1,1,2025-03
0000003494,FE-002,EC,2025-03-15,673.8,599.9,KG,X,EC-D1,1,2025-03
0000003495,FE-003,EC,2025-03-15,505.4,368.1,KG,X,EC-D1,1,2025-03
0000003496,FE-004,EC,2025-03-15,63.2,61.8,KG,X,EC-D1,1,2025-03
0000003497,FE-001,EC,2025-03-15,8226.2,9213.4,KG,X,EC-D1,2,2025-03
0000003498,FE-002,EC,2025-03-15,2024.9,1064.5,KG,X,EC-D1,2,2025-03
0000003499,FE-003,EC,2025-03-15,1518.7,1561.2,KG,X,EC-D1,2,2025-03
0000003500,FE-004,EC,2025-03-15,189.8,212.6,KG,X,EC-D1,2,2025-03
0000003501,FE-001,EC,2025-03-15,6234.3,6015.9,KG,X,EC-D1,3,2025-03
0000003502,FE-002,EC,2025-03-15,1534.6,1117.8,KG,X,EC-D1,3,2025-03
0000003503,FE-003,EC,2025-03-15,1150.9,1133.9,KG,X,EC-D1,3,2025-03
0000003504,FE-004,EC,2025-03-15,143.9,102.1,KG,X,EC-D1,3,2025-03
0000003505,FE-001,EC,2025-03-15,6153.2,5542.5,KG,X,EC-D1,4,2025-03
0000003506,FE-002,EC,2025-03-15,1514.6,1185.6,KG,X,EC-D1,4,2025-03
0000003507,FE-003,EC,2025-03-15,1136.0,900.6,KG,X,EC-D1,4,2025-03
0000003508,FE-004,EC,2025-03-15,142.0,159.0,KG,X,EC-D1,4,2025-03
0000003509,FE-001,EC,2025-03-15,4086.4,3359.9,KG,X,EC-D1,5,2025-03
0000003510,FE-002,EC,2025-03-15,1005.9,746.9,KG,X,EC-D1,5,2025-03
0000003511,FE-003,EC,2025-03-15,754.4,772.8,KG,X,EC-D1,5,2025-03
0000003512,FE-004,EC,2025-03-15,94.3,87.5,KG,X,EC-D1,5,2025-03
0000003513,FE-001,EC,2025-03-15,3221.8,3063.2,KG,X,EC-D1,6,2025-03
0000003514,FE-002,EC,2025-03-15,793.1,702.8,KG,X,EC-D1,6,2025-03
0000003515,FE-003,EC,2025-03-15,594.8,555.6,KG,X,EC-D1,6,2025-03
0000003516,FE-004,EC,2025-03-15,74.4,73.2,KG,X,EC-D1,6,2025-03
0000003517,FE-001,EC,2025-03-15,6989.4,5169.7,KG,X,EC-D1,7,2025-03
0000003518,FE-002,EC,2025-03-15,1720.5,1926.9,KG,X,EC-D1,7,2025-03
0000003519,FE-003,EC,2025-03-15,1290.3,976.7,KG,X,EC-D1,7,2025-03
0000003520,FE-004,EC,2025-03-15,161.3,146.0,KG,X,EC-D1,7,2025-03
0000003521,FE-001,EC,2025-03-15,14073.1,15761.8,KG,X,EC-D1,8,2025-03
0000003522,FE-002,EC,2025-03-15,3464.1,2530.4,KG,X,EC-D1,8,2025-03
0000003523,FE-003,EC,2025-03-15,2598.1,2648.6,KG,X,EC-D1,8,2025-03
0000003524,FE-004,EC,2025-03-15,324.8,197.8,KG,X,EC-D1,8,2025-03
0000003525,FE-001,EC,2025-03-15,11494.3,9009.7,KG,X,EC-D1,9,2025-03
0000003526,FE-002,EC,2025-03-15,2829.4,2476.8,KG,X,EC-D1,9,2025-03
0000003527,FE-003,EC,2025-03-15,2122.0,1781.2,KG,X,EC-D1,9,2025-03
0000003528,FE-004,EC,2025-03-15,265.3,286.9,KG,X,EC-D1,9,2025-03
0000003529,FE-001,EC,2025-03-15,13076.9,14646.1,KG,X,EC-D1,10,2025-03
0000003530,FE-002,EC,2025-03-15,3218.9,3076.8,KG,X,EC-D1,10,2025-03
0000003531,FE-003,EC,2025-03-15,2414.2,2365.8,KG,X,EC-D1,10,2025-03
0000003532,FE-004,EC,2025-03-15,301.8,256.2,KG,X,EC-D1,10,2025-03
0000003533,FE-001,EC,2025-03-15,14572.0,10104.3,KG,X,EC-D1,11,2025-03
0000003534,FE-002,EC,2025-03-15,3586.9,3166.2,KG,X,EC-D1,11,2025-03
0000003535,FE-003,EC,2025-03-15,2690.2,1837.4,KG,X,EC-D1,11,2025-03
0000003536,FE-004,EC,2025-03-15,336.3,376.0,KG,X,EC-D1,11,2025-03
0000003537,FE-001,EC,2025-03-15,11177.6,6462.2,KG,X,EC-D1,12,2025-03
0000003538,FE-002,EC,2025-03-15,2751.4,2410.5,KG,X,EC-D1,12,2025-03
0000003539,FE-003,EC,2025-03-15,2063.5,2053.0,KG,X,EC-D1,12,2025-03
0000003540,FE-004,EC,2025-03-15,257.9,193.3,KG,X,EC-D1,12,2025-03
0000003541,FE-001,EC,2025-03-15,14543.8,12038.1,KG,X,EC-D1,13,2025-03
0000003542,FE-002,EC,2025-03-15,3580.0,4009.6,KG,X,EC-D1,13,2025-03
0000003543,FE-003,EC,2025-03-15,2685.0,2460.3,KG,X,EC-D1,13,2025-03
0000003544,FE-004,EC,2025-03-15,335.6,268.9,KG,X,EC-D1,13,2025-03
0000003545,FE-001,EC,2025-03-15,14746.2,13492.7,KG,X,EC-D1,14,2025-03
0000003546,FE-002,EC,2025-03-15,3629.8,3443.1,KG,X,EC-D1,14,2025-03
0000003547,FE-003,EC,2025-03-15,2722.4,2458.1,KG,X,EC-D1,14,2025-03
0000003548,FE-004,EC,2025-03-15,340.3,273.5,KG,X,EC-D1,14,2025-03
0000003549,FE-001,EC,2025-03-15,14844.0,12145.5,KG,X,EC-D1,15,2025-03
0000003550,FE-002,EC,2025-03-15,3653.9,2644.1,KG,X,EC-D1,15,2025-03
0000003551,FE-003,EC,2025-03-15,2740.4,2279.4,KG,X,EC-D1,15,2025-03
0000003552,FE-004,EC,2025-03-15,342.6,293.0,KG,X,EC-D1,15,2025-03
0000003553,FE-001,EC,2025-03-15,13052.5,10492.8,KG,X,EC-D1,16,2025-03
0000003554,FE-002,EC,2025-03-15,3212.9,2880.5,KG,X,EC-D1,16,2025-03
0000003555,FE-003,EC,2025-03-15,2409.7,2178.9,KG,X,EC-D1,16,2025-03
0000003556,FE-004,EC,2025-03-15,301.2,232.5,KG,X,EC-D1,16,2025-03
0000003557,FE-001,EC,2025-03-15,11761.6,10749.6,KG,X,EC-D1,17,2025-03
0000003558,FE-002,EC,2025-03-15,2895.2,0.0,KG,,EC-D1,17,2025-03
0000003559,FE-003,EC,2025-03-15,2171.4,1570.2,KG,X,EC-D1,17,2025-03
0000003560,FE-004,EC,2025-03-15,271.4,283.9,KG,X,EC-D1,17,2025-03
0000003561,FE-001,EC,2025-03-15,10278.9,8467.9,KG,X,EC-D1,18,2025-03
0000003562,FE-002,EC,2025-03-15,2530.2,1631.3,KG,X,EC-D1,18,2025-03
0000003563,FE-003,EC,2025-03-15,1897.6,1764.8,KG,X,EC-D1,18,2025-03
0000003564,FE-004,EC,2025-03-15,237.2,265.7,KG,X,EC-D1,18,2025-03
0000003565,FE-001,EC,2025-03-15,9443.0,10576.1,KG,X,EC-D1,19,2025-03
0000003566,FE-002,EC,2025-03-15,2324.4,2215.0,KG,X,EC-D1,19,2025-03
0000003567,FE-003,EC,2025-03-15,1743.3,1835.8,KG,X,EC-D1,19,2025-03
0000003568,FE-004,EC,2025-03-15,217.9,132.8,KG,X,EC-D1,19,2025-03
0000003569,FE-001,EC,2025-03-15,8886.6,8186.5,KG,X,EC-D1,20,2025-03
0000003570,FE-002,EC,2025-03-15,2187.5,2450.0,KG,X,EC-D1,20,2025-03
0000003571,FE-003,EC,2025-03-15,1640.6,1100.6,KG,X,EC-D1,20,2025-03
0000003572,FE-004,EC,2025-03-15,205.1,164.2,KG,X,EC-D1,20,2025-03
0000003573,FE-001,EC,2025-03-15,13835.4,0.0,KG,,EC-D1,21,2025-03
0000003574,FE-002,EC,2025-03-15,3405.6,3310.4,KG,X,EC-D1,21,2025-03
0000003575,FE-003,EC,2025-03-15,2554.2,1802.7,KG,X,EC-D1,21,2025-03
0000003576,FE-004,EC,2025-03-15,319.3,265.3,KG,X,EC-D1,21,2025-03
0000003577,FE-001,EC,2025-03-15,13484.7,15032.0,KG,X,EC-D1,22,2025-03
0000003578,FE-002,EC,2025-03-15,3319.3,2817.3,KG,X,EC-D1,22,2025-03
0000003579,FE-003,EC,2025-03-15,2489.5,1630.6,KG,X,EC-D1,22,2025-03
0000003580,FE-004,EC,2025-03-15,311.2,190.6,KG,X,EC-D1,22,2025-03
0000003581,FE-001,EC,2025-03-15,13427.9,8739.4,KG,X,EC-D1,23,2025-03
0000003582,FE-002,EC,2025-03-15,3305.3,2545.4,KG,X,EC-D1,23,2025-03
0000003583,FE-003,EC,2025-03-15,2479.0,1752.2,KG,X,EC-D1,23,2025-03
0000003584,FE-004,EC,2025-03-15,309.9,247.7,KG,X,EC-D1,23,2025-03
0000003585,FE-001,EC,2025-03-15,10865.9,8057.6,KG,X,EC-D1,24,2025-03
0000003586,FE-002,EC,2025-03-15,2674.7,2448.3,KG,X,EC-D1,24,2025-03
0000003587,FE-003,EC,2025-03-15,2006.0,2041.0,KG,X,EC-D1,24,2025-03
0000003588,FE-004,EC,2025-03-15,250.8,246.9,KG,X,EC-D1,24,2025-03
0000003589,FE-001,EC,2025-03-15,12266.5,13535.8,KG,X,EC-D1,25,2025-03
0000003590,FE-002,EC,2025-03-15,3019.4,3339.8,KG,X,EC-D1,25,2025-03
0000003591,FE-003,EC,2025-03-15,2264.6,2133.8,KG,X,EC-D1,25,2025-03
0000003592,FE-004,EC,2025-03-15,283.1,279.2,KG,X,EC-D1,25,2025-03
0000003593,FE-001,EC,2025-03-15,11657.7,13056.6,KG,X,EC-D1,26,2025-03
0000003594,FE-002,EC,2025-03-15,2869.6,2486.6,KG,X,EC-D1,26,2025-03
0000003595,FE-003,EC,2025-03-15,2152.2,2410.5,KG,X,EC-D1,26,2025-03
0000003596,FE-004,EC,2025-03-15,269.0,244.6,KG,X,EC-D1,26,2025-03
0000003597,FE-001,EC,2025-03-15,12919.9,9737.2,KG,X,EC-D1,27,2025-03
0000003598,FE-002,EC,2025-03-15,3180.3,2576.1,KG,X,EC-D1,27,2025-03
0000003599,FE-003,EC,2025-03-15,2385.2,0.0,KG,,EC-D1,27,2025-03
0000003600,FE-004,EC,2025-03-15,298.2,229.8,KG,X,EC-D1,27,2025-03
0000003601,FE-001,EC,2025-03-15,11695.8,12227.3,KG,X,EC-D1,28,2025-03
0000003602,FE-002,EC,2025-03-15,2879.0,2325.8,KG,X,EC-D1,28,2025-03
0000003603,FE-003,EC,2025-03-15,2159.2,1953.4,KG,X,EC-D1,28,2025-03
0000003604,FE-004,EC,2025-03-15,269.9,223.4,KG,X,EC-D1,28,2025-03
0000003605,FE-001,EC,2025-03-15,12797.5,7909.8,KG,X,EC-D1,29,2025-03
0000003606,FE-002,EC,2025-03-15,3150.2,3528.2,KG,X,EC-D1,29,2025-03
0000003607,FE-003,EC,2025-03-15,2362.6,1559.7,KG,X,EC-D1,29,2025-03
0000003608,FE-004,EC,2025-03-15,295.3,237.1,KG,X,EC-D1,29,2025-03
0000003609,FE-001,EC,2025-03-15,13115.9,14689.9,KG,X,EC-D1,30,2025-03
0000003610,FE-002,EC,2025-03-15,3228.5,3616.0,KG,X,EC-D1,30,2025-03
0000003611,FE-003,EC,2025-03-15,2421.4,1838.7,KG,X,EC-D1,30,2025-03
0000003612,FE-004,EC,2025-03-15,302.7,246.0,KG,X,EC-D1,30,2025-03
0000003613,FE-001,EC,2025-03-15,12899.7,9801.5,KG,X,EC-D1,31,2025-03
0000003614,FE-002,EC,2025-03-15,3175.3,2450.7,KG,X,EC-D1,31,2025-03
0000003615,FE-003,EC,2025-03-15,2381.5,2087.1,KG,X,EC-D1,31,2025-03
0000003616,FE-004,EC,2025-03-15,297.7,182.4,KG,X,EC-D1,31,2025-03
0000003617,FE-001,EC,2025-03-15,12860.4,11976.0,KG,X,EC-D1,32,2025-03
0000003618,FE-002,EC,2025-03-15,3165.6,3545.5,KG,X,EC-D1,32,2025-03
0000003619,FE-003,EC,2025-03-15,2374.2,2544.7,KG,X,EC-D1,32,2025-03
0000003620,FE-004,EC,2025-03-15,296.8,288.9,KG,X,EC-D1,32,2025-03
0000003621,FE-001,EC,2025-03-15,14542.5,13821.8,KG,X,EC-D1,33,2025-03
0000003622,FE-002,EC,2025-03-15,3579.7,3370.2,KG,X,EC-D1,33,2025-03
0000003623,FE-003,EC,2025-03-15,2684.8,2466.0,KG,X,EC-D1,33,2025-03
0000003624,FE-004,EC,2025-03-15,335.6,211.4,KG,X,EC-D1,33,2025-03
0000003625,FE-001,EC,2025-03-15,12141.4,0.0,KG,,EC-D1,34,2025-03
0000003626,FE-002,EC,2025-03-15,2988.6,3298.9,KG,X,EC-D1,34,2025-03
0000003627,FE-003,EC,2025-03-15,2241.5,2510.5,KG,X,EC-D1,34,2025-03
0000003628,FE-004,EC,2025-03-15,280.2,289.2,KG,X,EC-D1,34,2025-03
0000003629,FE-001,EC,2025-03-15,14287.4,13070.4,KG,X,EC-D1,35,2025-03
0000003630,FE-002,EC,2025-03-15,3516.9,3938.9,KG,X,EC-D1,35,2025-03
0000003631,FE-003,EC,2025-03-15,2637.7,2443.9,KG,X,EC-D1,35,2025-03
0000003632,FE-004,EC,2025-03-15,329.7,234.7,KG,X,EC-D1,35,2025-03
0000003633,FE-001,EC,2025-03-15,13773.1,9318.6,KG,X,EC-D1,36,2025-03
0000003634,FE-002,EC,2025-03-15,3390.3,3574.3,KG,X,EC-D1,36,2025-03
0000003635,FE-003,EC,2025-03-15,2542.7,2111.6,KG,X,EC-D1,36,2025-03
0000003636,FE-004,EC,2025-03-15,317.8,300.5,KG,X,EC-D1,36,2025-03
0000003637,FE-001,EC,2025-03-15,13795.9,13777.7,KG,X,EC-D1,37,2025-03
0000003638,FE-002,EC,2025-03-15,3395.9,1946.0,KG,X,EC-D1,37,2025-03
0000003639,FE-003,EC,2025-03-15,2546.9,1996.7,KG,X,EC-D1,37,2025-03
0000003640,FE-004,EC,2025-03-15,318.4,182.1,KG,X,EC-D1,37,2025-03
0000003641,FE-001,EC,2025-03-15,13062.6,8951.0,KG,X,EC-D1,38,2025-03
0000003642,FE-002,EC,2025-03-15,3215.4,3226.2,KG,X,EC-D1,38,2025-03
0000003643,FE-003,EC,2025-03-15,2411.6,2191.1,KG,X,EC-D1,38,2025-03
0000003644,FE-004,EC,2025-03-15,301.4,294.4,KG,X,EC-D1,38,2025-03
0000003645,FE-001,EC,2025-03-15,13722.7,12544.0,KG,X,EC-D1,39,2025-03
0000003646,FE-002,EC,2025-03-15,3377.9,2720.9,KG,X,EC-D1,39,2025-03
0000003647,FE-003,EC,2025-03-15,2533.4,1667.8,KG,X,EC-D1,39,2025-03
0000003648,FE-004,EC,2025-03-15,316.7,222.2,KG,X,EC-D1,39,2025-03
0000003649,FE-001,EC,2025-03-15,8008.3,5950.6,KG,X,EC-D2,40,2025-03
0000003650,FE-002,EC,2025-03-15,1971.3,1565.9,KG,X,EC-D2,40,2025-03
0000003651,FE-003,EC,2025-03-15,1478.5,1122.0,KG,X,EC-D2,40,2025-03
0000003652,FE-004,EC,2025-03-15,184.8,177.9,KG,X,EC-D2,40,2025-03
0000003653,FE-001,EC,2025-03-15,12028.4,9420.9,KG,X,EC-D2,41,2025-03
0000003654,FE-002,EC,2025-03-15,2960.8,2309.0,KG,X,EC-D2,41,2025-03
0000003655,FE-003,EC,2025-03-15,2220.6,1924.7,KG,X,EC-D2,41,2025-03
0000003656,FE-004,EC,2025-03-15,277.6,172.3,KG,X,EC-D2,41,2025-03
0000003657,FE-001,EC,2025-03-15,12460.5,13955.8,KG,X,EC-D2,42,2025-03
0000003658,FE-002,EC,2025-03-15,3067.2,2163.2,KG,X,EC-D2,42,2025-03
0000003659,FE-003,EC,2025-03-15,2300.4,1703.5,KG,X,EC-D2,42,2025-03
0000003660,FE-004,EC,2025-03-15,287.6,195.5,KG,X,EC-D2,42,2025-03
0000003661,FE-001,EC,2025-03-15,13053.2,7427.0,KG,X,EC-D2,43,2025-03
0000003662,FE-002,EC,2025-03-15,3213.1,2589.3,KG,X,EC-D2,43,2025-03
0000003663,FE-003,EC,2025-03-15,2409.8,1986.9,KG,X,EC-D2,43,2025-03
0000003664,FE-004,EC,2025-03-15,301.2,279.5,KG,X,EC-D2,43,2025-03
0000003665,FE-001,EC,2025-03-15,11972.6,0.0,KG,,EC-D2,44,2025-03
0000003666,FE-002,EC,2025-03-15,2947.1,3104.4,KG,X,EC-D2,44,2025-03
0000003667,FE-003,EC,2025-03-15,2210.3,1722.9,KG,X,EC-D2,44,2025-03
0000003668,FE-004,EC,2025-03-15,276.3,260.6,KG,X,EC-D2,44,2025-03
0000003669,FE-001,EC,2025-03-15,12795.6,9606.0,KG,X,EC-D2,45,2025-03
0000003670,FE-002,EC,2025-03-15,3149.7,2951.0,KG,X,EC-D2,45,2025-03
0000003671,FE-003,EC,2025-03-15,2362.3,2093.0,KG,X,EC-D2,45,2025-03
0000003672,FE-004,EC,2025-03-15,295.3,255.6,KG,X,EC-D2,45,2025-03
0000003673,FE-001,EC,2025-03-15,12970.7,14527.2,KG,X,EC-D2,46,2025-03
0000003674,FE-002,EC,2025-03-15,3192.8,3313.4,KG,X,EC-D2,46,2025-03
0000003675,FE-003,EC,2025-03-15,2394.6,2535.9,KG,X,EC-D2,46,2025-03
0000003676,FE-004,EC,2025-03-15,299.3,241.1,KG,X,EC-D2,46,2025-03
0000003677,FE-001,EC,2025-03-15,12543.1,9648.6,KG,X,EC-D2,47,2025-03
0000003678,FE-002,EC,2025-03-15,3087.5,2763.2,KG,X,EC-D2,47,2025-03
0000003679,FE-003,EC,2025-03-15,2315.7,2182.0,KG,X,EC-D2,47,2025-03
0000003680,FE-004,EC,2025-03-15,289.5,191.0,KG,X,EC-D2,47,2025-03
0000003681,FE-001,EC,2025-03-15,11099.9,12194.1,KG,X,EC-D2,49,2025-03
0000003682,FE-002,EC,2025-03-15,2732.3,2868.7,KG,X,EC-D2,49,2025-03
0000003683,FE-003,EC,2025-03-15,2049.2,1932.8,KG,X,EC-D2,49,2025-03
0000003684,FE-004,EC,2025-03-15,256.2,280.0,KG,X,EC-D2,49,2025-03
0000003685,FE-001,EC,2025-03-15,11776.1,9206.6,KG,X,EC-D2,50,2025-03
0000003686,FE-002,EC,2025-03-15,2898.7,2911.7,KG,X,EC-D2,50,2025-03
0000003687,FE-003,EC,2025-03-15,2174.1,2150.5,KG,X,EC-D2,50,2025-03
0000003688,FE-004,EC,2025-03-15,271.8,159.5,KG,X,EC-D2,50,2025-03
0000003689,FE-001,EC,2025-03-15,13318.9,9725.1,KG,X,EC-D2,51,2025-03
0000003690,FE-002,EC,2025-03-15,3278.5,3032.4,KG,X,EC-D2,51,2025-03
0000003691,FE-003,EC,2025-03-15,2458.9,2753.9,KG,X,EC-D2,51,2025-03
0000003692,FE-004,EC,2025-03-15,307.4,199.6,KG,X,EC-D2,51,2025-03
0000003693,FE-001,EC,2025-03-15,11931.5,9009.7,KG,X,EC-D2,52,2025-03
0000003694,FE-002,EC,2025-03-15,2937.0,2855.6,KG,X,EC-D2,52,2025-03
0000003695,FE-003,EC,2025-03-15,2202.7,1555.7,KG,X,EC-D2,52,2025-03
0000003696,FE-004,EC,2025-03-15,275.3,0.0,KG,,EC-D2,52,2025-03
0000003697,FE-001,EC,2025-03-15,12861.0,9996.9,KG,X,EC-D2,53,2025-03
0000003698,FE-002,EC,2025-03-15,3165.8,2204.9,KG,X,EC-D2,53,2025-03
0000003699,FE-003,EC,2025-03-15,2374.3,1444.1,KG,X,EC-D2,53,2025-03
0000003700,FE-004,EC,2025-03-15,296.8,229.4,KG,X,EC-D2,53,2025-03
0000003701,FE-001,EC,2025-03-15,14015.2,7273.7,KG,X,EC-D2,54,2025-03
0000003702,FE-002,EC,2025-03-15,3449.9,2915.5,KG,X,EC-D2,54,2025-03
0000003703,FE-003,EC,2025-03-15,2587.4,1613.9,KG,X,EC-D2,54,2025-03
0000003704,FE-004,EC,2025-03-15,323.4,362.2,KG,X,EC-D2,54,2025-03
0000003705,FE-001,EC,2025-03-15,13385.4,10774.5,KG,X,EC-D2,55,2025-03
0000003706,FE-002,EC,2025-03-15,3294.9,2124.5,KG,X,EC-D2,55,2025-03
0000003707,FE-003,EC,2025-03-15,2471.2,1933.2,KG,X,EC-D2,55,2025-03
0000003708,FE-004,EC,2025-03-15,308.9,200.9,KG,X,EC-D2,55,2025-03
0000003709,FE-001,EC,2025-03-15,13836.0,14333.6,KG,X,EC-D2,56,2025-03
0000003710,FE-002,EC,2025-03-15,3405.8,2200.5,KG,X,EC-D2,56,2025-03
0000003711,FE-003,EC,2025-03-15,2554.3,1591.9,KG,X,EC-D2,56,2025-03
0000003712,FE-004,EC,2025-03-15,319.3,231.6,KG,X,EC-D2,56,2025-03
0000003713,FE-001,EC,2025-03-15,14239.6,15344.2,KG,X,EC-D2,57,2025-03
0000003714,FE-002,EC,2025-03-15,3505.1,1962.3,KG,X,EC-D2,57,2025-03
0000003715,FE-003,EC,2025-03-15,2628.9,1746.1,KG,X,EC-D2,57,2025-03
0000003716,FE-004,EC,2025-03-15,328.6,336.4,KG,X,EC-D2,57,2025-03
0000003717,FE-001,EC,2025-03-15,13400.0,12475.1,KG,X,EC-D2,58,2025-03
0000003718,FE-002,EC,2025-03-15,3298.5,2194.1,KG,X,EC-D2,58,2025-03
0000003719,FE-003,EC,2025-03-15,2473.8,2053.0,KG,X,EC-D2,58,2025-03
0000003720,FE-004,EC,2025-03-15,309.2,0.0,KG,,EC-D2,58,2025-03
0000003721,FE-001,EC,2025-03-15,14431.4,16163.1,KG,X,EC-D2,59,2025-03
0000003722,FE-002,EC,2025-03-15,3552.3,2930.6,KG,X,EC-D2,59,2025-03
0000003723,FE-003,EC,2025-03-15,2664.3,2199.5,KG,X,EC-D2,59,2025-03
0000003724,FE-004,EC,2025-03-15,333.0,253.7,KG,X,EC-D2,59,2025-03
0000003725,FE-001,EC,2025-03-15,13524.0,9948.2,KG,X,EC-D2,60,2025-03
0000003726,FE-002,EC,2025-03-15,3329.0,2119.9,KG,X,EC-D2,60,2025-03
0000003727,FE-003,EC,2025-03-15,2496.7,2197.5,KG,X,EC-D2,60,2025-03
0000003728,FE-004,EC,2025-03-15,312.1,285.0,KG,X,EC-D2,60,2025-03
0000003729,FE-001,EC,2025-03-15,8842.2,6086.5,KG,X,EC-D2,62,2025-03
0000003730,FE-002,EC,2025-03-15,2176.5,1860.6,KG,X,EC-D2,62,2025-03
0000003731,FE-003,EC,2025-03-15,1632.4,1159.9,KG,X,EC-D2,62,2025-03
0000003732,FE-004,EC,2025-03-15,204.0,163.6,KG,X,EC-D2,62,2025-03
0000003733,FE-001,EC,2025-03-15,13960.2,12119.6,KG,X,EC-D2,63,2025-03
0000003734,FE-002,EC,2025-03-15,3436.4,3232.8,KG,X,EC-D2,63,2025-03
0000003735,FE-003,EC,2025-03-15,2577.3,2401.1,KG,X,EC-D2,63,2025-03
0000003736,FE-004,EC,2025-03-15,322.2,206.8,KG,X,EC-D2,63,2025-03
0000003737,FE-001,EC,2025-03-15,10845.7,8369.0,KG,X,EC-D2,64,2025-03
0000003738,FE-002,EC,2025-03-15,2669.7,1814.3,KG,X,EC-D2,64,2025-03
0000003739,FE-003,EC,2025-03-15,2002.3,2242.6,KG,X,EC-D2,64,2025-03
0000003740,FE-004,EC,2025-03-15,250.3,239.2,KG,X,EC-D2,64,2025-03
0000003741,FE-001,EC,2025-03-15,6695.6,7462.2,KG,X,EC-D2,65,2025-03
0000003742,FE-002,EC,2025-03-15,1648.1,1225.4,KG,X,EC-D2,65,2025-03
0000003743,FE-003,EC,2025-03-15,1236.1,1081.8,KG,X,EC-D2,65,2025-03
0000003744,FE-004,EC,2025-03-15,154.5,98.9,KG,X,EC-D2,65,2025-03
0000003745,FE-001,EC,2025-03-15,12619.8,10443.9,KG,X,EC-D2,66,2025-03
0000003746,FE-002,EC,2025-03-15,3106.4,2692.2,KG,X,EC-D2,66,2025-03
0000003747,FE-003,EC,2025-03-15,2329.8,2306.7,KG,X,EC-D2,66,2025-03
0000003748,FE-004,EC,2025-03-15,291.2,197.7,KG,X,EC-D2,66,2025-03
0000003749,FE-001,EC,2025-03-15,12194.2,10768.8,KG,X,EC-D2,67,2025-03
0000003750,FE-002,EC,2025-03-15,3001.6,3361.8,KG,X,EC-D2,67,2025-03
0000003751,FE-003,EC,2025-03-15,2251.2,2345.6,KG,X,EC-D2,67,2025-03
