# SYNTHETIC. 36 months of block-level harvest, 2022-06 to 2025-05. The 5 months flagged observed=1 are the client's REAL recorded figures. The rest are back-cast from them using REAL rainfall at the agronomic lags (sex determination 20-24 months, abortion 8-10 months), a seasonal term and an age trend. EPMS holds the real history; the export was cut to five months.
division_code,block_code,month,bunches,planted_ha,palm_age_years,observed
4,148,2024-03,6621,32.85,8.83,0
4,148,2024-04,6948,32.85,8.92,0
4,148,2024-05,6831,32.85,9.0,0
4,148,2024-06,7500,32.85,9.08,0
4,148,2024-07,7933,32.85,9.17,0
4,148,2024-08,7006,32.85,9.25,0
4,148,2024-09,7520,32.85,9.33,0
4,148,2024-10,7436,32.85,9.42,0
4,148,2024-11,6833,32.85,9.5,0
4,148,2024-12,7493,32.85,9.58,0
4,148,2025-01,7301,32.85,9.67,1
4,148,2025-02,9372,32.85,9.75,1
4,148,2025-03,12311,32.85,9.83,1
4,148,2025-04,7809,32.85,9.92,1
4,148,2025-05,4425,32.85,10.0,1
4,149,2022-06,5206,26.1,7.08,0
4,149,2022-07,5326,26.1,7.17,0
4,149,2022-08,5268,26.1,7.25,0
4,149,2022-09,5809,26.1,7.33,0
4,149,2022-10,5284,26.1,7.42,0
4,149,2022-11,5863,26.1,7.5,0
4,149,2022-12,4891,26.1,7.58,0
4,149,2023-01,5625,26.1,7.67,0
4,149,2023-02,5696,26.1,7.75,0
4,149,2023-03,5142,26.1,7.83,0
4,149,2023-04,6343,26.1,7.92,0
4,149,2023-05,5571,26.1,8.0,0
4,149,2023-06,6102,26.1,8.08,0
4,149,2023-07,5922,26.1,8.17,0
4,149,2023-08,5831,26.1,8.25,0
4,149,2023-09,6083,26.1,8.33,0
4,149,2023-10,5234,26.1,8.42,0
4,149,2023-11,5687,26.1,8.5,0
4,149,2023-12,5607,26.1,8.58,0
4,149,2024-01,5268,26.1,8.67,0
4,149,2024-02,5723,26.1,8.75,0
4,149,2024-03,5368,26.1,8.83,0
4,149,2024-04,6118,26.1,8.92,0
4,149,2024-05,5634,26.1,9.0,0
4,149,2024-06,6350,26.1,9.08,0
4,149,2024-07,6731,26.1,9.17,0
4,149,2024-08,5699,26.1,9.25,0
4,149,2024-09,6434,26.1,9.33,0
4,149,2024-10,5552,26.1,9.42,0
4,149,2024-11,5644,26.1,9.5,0
4,149,2024-12,5320,26.1,9.58,0
4,149,2025-01,6358,26.1,9.67,1
4,149,2025-02,7305,26.1,9.75,1
4,149,2025-03,9272,26.1,9.83,1
4,149,2025-04,5233,26.1,9.92,1
4,149,2025-05,6778,26.1,10.0,1
4,150,2022-06,6469,31.06,7.08,0
4,150,2022-07,6183,31.06,7.17,0
4,150,2022-08,6731,31.06,7.25,0
4,150,2022-09,7172,31.06,7.33,0
4,150,2022-10,6587,31.06,7.42,0
4,150,2022-11,6625,31.06,7.5,0
4,150,2022-12,6833,31.06,7.58,0
4,150,2023-01,6123,31.06,7.67,0
4,150,2023-02,6588,31.06,7.75,0
4,150,2023-03,7240,31.06,7.83,0
4,150,2023-04,7641,31.06,7.92,0
4,150,2023-05,7362,31.06,8.0,0
4,150,2023-06,7560,31.06,8.08,0
4,150,2023-07,7232,31.06,8.17,0
4,150,2023-08,7841,31.06,8.25,0
4,150,2023-09,7101,31.06,8.33,0
4,150,2023-10,7015,31.06,8.42,0
4,150,2023-11,7357,31.06,8.5,0
4,150,2023-12,6698,31.06,8.58,0
4,150,2024-01,6891,31.06,8.67,0
4,150,2024-02,7337,31.06,8.75,0
4,150,2024-03,7211,31.06,8.83,0
4,150,2024-04,7181,31.06,8.92,0
4,150,2024-05,6752,31.06,9.0,0
4,150,2024-06,7912,31.06,9.08,0
4,150,2024-07,7762,31.06,9.17,0
4,150,2024-08,8112,31.06,9.25,0
4,150,2024-09,7150,31.06,9.33,0
4,150,2024-10,6708,31.06,9.42,0
4,150,2024-11,7575,31.06,9.5,0
4,150,2024-12,6958,31.06,9.58,0
4,150,2025-01,10778,31.06,9.67,1
4,150,2025-02,10659,31.06,9.75,1
4,150,2025-03,6060,31.06,9.83,1
4,150,2025-04,5034,31.06,9.92,1
4,150,2025-05,9451,31.06,10.0,1
4,151,2022-06,5933,30.19,7.08,0
4,151,2022-07,6185,30.19,7.17,0
4,151,2022-08,6961,30.19,7.25,0
4,151,2022-09,5697,30.19,7.33,0
4,151,2022-10,6241,30.19,7.42,0
4,151,2022-11,6556,30.19,7.5,0
4,151,2022-12,5420,30.19,7.58,0
4,151,2023-01,6119,30.19,7.67,0
4,151,2023-02,5389,30.19,7.75,0
4,151,2023-03,6047,30.19,7.83,0
4,151,2023-04,6583,30.19,7.92,0
4,151,2023-05,6020,30.19,8.0,0
4,151,2023-06,7005,30.19,8.08,0
4,151,2023-07,6797,30.19,8.17,0
4,151,2023-08,6537,30.19,8.25,0
4,151,2023-09,7153,30.19,8.33,0
4,151,2023-10,6651,30.19,8.42,0
4,151,2023-11,5720,30.19,8.5,0
4,151,2023-12,6594,30.19,8.58,0
4,151,2024-01,5837,30.19,8.67,0
4,151,2024-02,6033,30.19,8.75,0
4,151,2024-03,5847,30.19,8.83,0
4,151,2024-04,6259,30.19,8.92,0
4,151,2024-05,6553,30.19,9.0,0
4,151,2024-06,6432,30.19,9.08,0
4,151,2024-07,7181,30.19,9.17,0
4,151,2024-08,7593,30.19,9.25,0
4,151,2024-09,6681,30.19,9.33,0
4,151,2024-10,6912,30.19,9.42,0
4,151,2024-11,6740,30.19,9.5,0
4,151,2024-12,6922,30.19,9.58,0
4,151,2025-01,10719,30.19,9.67,1
4,151,2025-02,5888,30.19,9.75,1
4,151,2025-03,9459,30.19,9.83,1
4,151,2025-04,7183,30.19,9.92,1
4,151,2025-05,6009,30.19,10.0,1
4,152,2022-06,7751,30.38,7.08,0
4,152,2022-07,7528,30.38,7.17,0
4,152,2022-08,7380,30.38,7.25,0
4,152,2022-09,7561,30.38,7.33,0
4,152,2022-10,7091,30.38,7.42,0
4,152,2022-11,6775,30.38,7.5,0
4,152,2022-12,7085,30.38,7.58,0
4,152,2023-01,7902,30.38,7.67,0
4,152,2023-02,6609,30.38,7.75,0
4,152,2023-03,7855,30.38,7.83,0
4,152,2023-04,8819,30.38,7.92,0
4,152,2023-05,8349,30.38,8.0,0
4,152,2023-06,9237,30.38,8.08,0
4,152,2023-07,8481,30.38,8.17,0
4,152,2023-08,8065,30.38,8.25,0
4,152,2023-09,8530,30.38,8.33,0
4,152,2023-10,8693,30.38,8.42,0
4,152,2023-11,7481,30.38,8.5,0
4,152,2023-12,7327,30.38,8.58,0
4,152,2024-01,8009,30.38,8.67,0
4,152,2024-02,7630,30.38,8.75,0
4,152,2024-03,7741,30.38,8.83,0
4,152,2024-04,7198,30.38,8.92,0
4,152,2024-05,8251,30.38,9.0,0
4,152,2024-06,8998,30.38,9.08,0
4,152,2024-07,8911,30.38,9.17,0
4,152,2024-08,8335,30.38,9.25,0
4,152,2024-09,8682,30.38,9.33,0
4,152,2024-10,7737,30.38,9.42,0
4,152,2024-11,8171,30.38,9.5,0
4,152,2024-12,8497,30.38,9.58,0
4,152,2025-01,12260,30.38,9.67,1
4,152,2025-02,4854,30.38,9.75,1
4,152,2025-03,13125,30.38,9.83,1
4,152,2025-04,10824,30.38,9.92,1
4,152,2025-05,6924,30.38,10.0,1
4,153,2022-06,7275,34.23,7.08,0
4,153,2022-07,6820,34.23,7.17,0
4,153,2022-08,7054,34.23,7.25,0
4,153,2022-09,8127,34.23,7.33,0
4,153,2022-10,7119,34.23,7.42,0
4,153,2022-11,6532,34.23,7.5,0
4,153,2022-12,7159,34.23,7.58,0
4,153,2023-01,6543,34.23,7.67,0
4,153,2023-02,7269,34.23,7.75,0
4,153,2023-03,7616,34.23,7.83,0
4,153,2023-04,7405,34.23,7.92,0
4,153,2023-05,7090,34.23,8.0,0
4,153,2023-06,7377,34.23,8.08,0
4,153,2023-07,8502,34.23,8.17,0
4,153,2023-08,7523,34.23,8.25,0
4,153,2023-09,8140,34.23,8.33,0
4,153,2023-10,7875,34.23,8.42,0
4,153,2023-11,7143,34.23,8.5,0
4,153,2023-12,7713,34.23,8.58,0
4,153,2024-01,7512,34.23,8.67,0
4,153,2024-02,7125,34.23,8.75,0
4,153,2024-03,7621,34.23,8.83,0
4,153,2024-04,7994,34.23,8.92,0
4,153,2024-05,8046,34.23,9.0,0
4,153,2024-06,7375,34.23,9.08,0
4,153,2024-07,8633,34.23,9.17,0
4,153,2024-08,8512,34.23,9.25,0
4,153,2024-09,8812,34.23,9.33,0
4,153,2024-10,7958,34.23,9.42,0
4,153,2024-11,8059,34.23,9.5,0
4,153,2024-12,8339,34.23,9.58,0
4,153,2025-01,12617,34.23,9.67,1
4,153,2025-02,2908,34.23,9.75,1
4,153,2025-03,15457,34.23,9.83,1
4,153,2025-04,12073,34.23,9.92,1
4,153,2025-05,3269,34.23,10.0,1
4,154,2022-06,371,2.04,6.08,0
4,154,2022-07,463,2.04,6.17,0
4,154,2022-08,445,2.04,6.25,0
4,154,2022-09,465,2.04,6.33,0
4,154,2022-10,382,2.04,6.42,0
4,154,2022-11,383,2.04,6.5,0
4,154,2022-12,436,2.04,6.58,0
4,154,2023-01,353,2.04,6.67,0
4,154,2023-02,389,2.04,6.75,0
4,154,2023-03,463,2.04,6.83,0
4,154,2023-04,458,2.04,6.92,0
4,154,2023-05,471,2.04,7.0,0
4,154,2023-06,477,2.04,7.08,0
4,154,2023-07,431,2.04,7.17,0
4,154,2023-08,487,2.04,7.25,0
4,154,2023-09,450,2.04,7.33,0
4,154,2023-10,403,2.04,7.42,0
4,154,2023-11,440,2.04,7.5,0
4,154,2023-12,422,2.04,7.58,0
4,154,2024-01,421,2.04,7.67,0
4,154,2024-02,412,2.04,7.75,0
4,154,2024-03,460,2.04,7.83,0
4,154,2024-04,449,2.04,7.92,0
4,154,2024-05,488,2.04,8.0,0
4,154,2024-06,501,2.04,8.08,0
4,154,2024-07,430,2.04,8.17,0
4,154,2024-08,483,2.04,8.25,0
4,154,2024-09,435,2.04,8.33,0
4,154,2024-10,443,2.04,8.42,0
4,154,2024-11,397,2.04,8.5,0
4,154,2024-12,445,2.04,8.58,0
4,154,2025-01,741,2.04,8.67,1
4,154,2025-02,675,2.04,8.75,1
4,154,2025-03,683,2.04,8.83,1
4,154,2025-04,253,2.04,8.92,1
4,154,2025-05,381,2.04,9.0,1
4,155,2022-06,2861,11.8,7.08,0
4,155,2022-07,3484,11.8,7.17,0
4,155,2022-08,3132,11.8,7.25,0
4,155,2022-09,3083,11.8,7.33,0
4,155,2022-10,3009,11.8,7.42,0
4,155,2022-11,2953,11.8,7.5,0
4,155,2022-12,2904,11.8,7.58,0
4,155,2023-01,2742,11.8,7.67,0
4,155,2023-02,3218,11.8,7.75,0
4,155,2023-03,3078,11.8,7.83,0
4,155,2023-04,3195,11.8,7.92,0
4,155,2023-05,3274,11.8,8.0,0
4,155,2023-06,3367,11.8,8.08,0
4,155,2023-07,3782,11.8,8.17,0
4,155,2023-08,3716,11.8,8.25,0
4,155,2023-09,3689,11.8,8.33,0
4,155,2023-10,3533,11.8,8.42,0
4,155,2023-11,3221,11.8,8.5,0
4,155,2023-12,3109,11.8,8.58,0
4,155,2024-01,3134,11.8,8.67,0
4,155,2024-02,3472,11.8,8.75,0
4,155,2024-03,3236,11.8,8.83,0
4,155,2024-04,3566,11.8,8.92,0
4,155,2024-05,3268,11.8,9.0,0
4,155,2024-06,3315,11.8,9.08,0
4,155,2024-07,3329,11.8,9.17,0
4,155,2024-08,3408,11.8,9.25,0
4,155,2024-09,3650,11.8,9.33,0
4,155,2024-10,3414,11.8,9.42,0
4,155,2024-11,3466,11.8,9.5,0
4,155,2024-12,3211,11.8,9.58,0
4,155,2025-01,4875,11.8,9.67,1
4,155,2025-02,1771,11.8,9.75,1
4,155,2025-03,4174,11.8,9.83,1
4,155,2025-04,3338,11.8,9.92,1
4,155,2025-05,5623,11.8,10.0,1
4,156,2022-06,3896,21.91,7.08,0
4,156,2022-07,4047,21.91,7.17,0
4,156,2022-08,4600,21.91,7.25,0
4,156,2022-09,4021,21.91,7.33,0
4,156,2022-10,4047,21.91,7.42,0
4,156,2022-11,3836,21.91,7.5,0
4,156,2022-12,4371,21.91,7.58,0
4,156,2023-01,3913,21.91,7.67,0
4,156,2023-02,3835,21.91,7.75,0
4,156,2023-03,4648,21.91,7.83,0
4,156,2023-04,4533,21.91,7.92,0
4,156,2023-05,4749,21.91,8.0,0
4,156,2023-06,4363,21.91,8.08,0
4,156,2023-07,5010,21.91,8.17,0
4,156,2023-08,4356,21.91,8.25,0
4,156,2023-09,4655,21.91,8.33,0
4,156,2023-10,4332,21.91,8.42,0
4,156,2023-11,4686,21.91,8.5,0
4,156,2023-12,4243,21.91,8.58,0
4,156,2024-01,4764,21.91,8.67,0
4,156,2024-02,3934,21.91,8.75,0
4,156,2024-03,4014,21.91,8.83,0
4,156,2024-04,4467,21.91,8.92,0
4,156,2024-05,4478,21.91,9.0,0
4,156,2024-06,5123,21.91,9.08,0
4,156,2024-07,4934,21.91,9.17,0
4,156,2024-08,4744,21.91,9.25,0
4,156,2024-09,5050,21.91,9.33,0
4,156,2024-10,4484,21.91,9.42,0
4,156,2024-11,4252,21.91,9.5,0
4,156,2024-12,4650,21.91,9.58,0
4,156,2025-01,3354,21.91,9.67,1
4,156,2025-02,5677,21.91,9.75,1
4,156,2025-03,6642,21.91,9.83,1
4,156,2025-04,5976,21.91,9.92,1
4,156,2025-05,5855,21.91,10.0,1
4,157,2022-06,6143,33.39,7.08,0
4,157,2022-07,5723,33.39,7.17,0
4,157,2022-08,5774,33.39,7.25,0
4,157,2022-09,6176,33.39,7.33,0
4,157,2022-10,5512,33.39,7.42,0
4,157,2022-11,5604,33.39,7.5,0
4,157,2022-12,6203,33.39,7.58,0
4,157,2023-01,6185,33.39,7.67,0
4,157,2023-02,5197,33.39,7.75,0
4,157,2023-03,5844,33.39,7.83,0
4,157,2023-04,6799,33.39,7.92,0
4,157,2023-05,6936,33.39,8.0,0
4,157,2023-06,7149,33.39,8.08,0
4,157,2023-07,7052,33.39,8.17,0
4,157,2023-08,6227,33.39,8.25,0
4,157,2023-09,6998,33.39,8.33,0
4,157,2023-10,6578,33.39,8.42,0
4,157,2023-11,6510,33.39,8.5,0
4,157,2023-12,5949,33.39,8.58,0
4,157,2024-01,5807,33.39,8.67,0
4,157,2024-02,6378,33.39,8.75,0
4,157,2024-03,6514,33.39,8.83,0
4,157,2024-04,5767,33.39,8.92,0
4,157,2024-05,6984,33.39,9.0,0
4,157,2024-06,6495,33.39,9.08,0
4,157,2024-07,7165,33.39,9.17,0
4,157,2024-08,6337,33.39,9.25,0
4,157,2024-09,6790,33.39,9.33,0
4,157,2024-10,5848,33.39,9.42,0
4,157,2024-11,6420,33.39,9.5,0
4,157,2024-12,6038,33.39,9.58,0
4,157,2025-01,8849,33.39,9.67,1
4,157,2025-02,5800,33.39,9.75,1
4,157,2025-03,8298,33.39,9.83,1
4,157,2025-04,8516,33.39,9.92,1
4,157,2025-05,7339,33.39,10.0,1
4,158,2022-06,4527,32.44,7.08,0
4,158,2022-07,4764,32.44,7.17,0
4,158,2022-08,5608,32.44,7.25,0
4,158,2022-09,4752,32.44,7.33,0
4,158,2022-10,4744,32.44,7.42,0
4,158,2022-11,4355,32.44,7.5,0
4,158,2022-12,4452,32.44,7.58,0
4,158,2023-01,4814,32.44,7.67,0
4,158,2023-02,4490,32.44,7.75,0
4,158,2023-03,4490,32.44,7.83,0
4,158,2023-04,5529,32.44,7.92,0
4,158,2023-05,5179,32.44,8.0,0
4,158,2023-06,4944,32.44,8.08,0
4,158,2023-07,5376,32.44,8.17,0
4,158,2023-08,5549,32.44,8.25,0
4,158,2023-09,5407,32.44,8.33,0
4,158,2023-10,5331,32.44,8.42,0
4,158,2023-11,5295,32.44,8.5,0
4,158,2023-12,5232,32.44,8.58,0
4,158,2024-01,5321,32.44,8.67,0
4,158,2024-02,5408,32.44,8.75,0
4,158,2024-03,4987,32.44,8.83,0
4,158,2024-04,5079,32.44,8.92,0
4,158,2024-05,4798,32.44,9.0,0
4,158,2024-06,5146,32.44,9.08,0
4,158,2024-07,5375,32.44,9.17,0
4,158,2024-08,5568,32.44,9.25,0
4,158,2024-09,5402,32.44,9.33,0
4,158,2024-10,5206,32.44,9.42,0
4,158,2024-11,5138,32.44,9.5,0
4,158,2024-12,5429,32.44,9.58,0
4,158,2025-01,6068,32.44,9.67,1
4,158,2025-02,8467,32.44,9.75,1
4,158,2025-03,5335,32.44,9.83,1
4,158,2025-04,5623,32.44,9.92,1
4,158,2025-05,6564,32.44,10.0,1
4,159,2022-06,6757,26.64,7.08,0
4,159,2022-07,7786,26.64,7.17,0
4,159,2022-08,7497,26.64,7.25,0
4,159,2022-09,7116,26.64,7.33,0
4,159,2022-10,7152,26.64,7.42,0
4,159,2022-11,6345,26.64,7.5,0
4,159,2022-12,7020,26.64,7.58,0
4,159,2023-01,6880,26.64,7.67,0
4,159,2023-02,6847,26.64,7.75,0
4,159,2023-03,6692,26.64,7.83,0
4,159,2023-04,7854,26.64,7.92,0
4,159,2023-05,6899,26.64,8.0,0
4,159,2023-06,7137,26.64,8.08,0
4,159,2023-07,7253,26.64,8.17,0
4,159,2023-08,8219,26.64,8.25,0
4,159,2023-09,8215,26.64,8.33,0
4,159,2023-10,7518,26.64,8.42,0
4,159,2023-11,7456,26.64,8.5,0
4,159,2023-12,6783,26.64,8.58,0
4,159,2024-01,7182,26.64,8.67,0
4,159,2024-02,7231,26.64,8.75,0
4,159,2024-03,7112,26.64,8.83,0
4,159,2024-04,6508,26.64,8.92,0
4,159,2024-05,7221,26.64,9.0,0
4,159,2024-06,7781,26.64,9.08,0
4,159,2024-07,7424,26.64,9.17,0
4,159,2024-08,7928,26.64,9.25,0
4,159,2024-09,7183,26.64,9.33,0
4,159,2024-10,7144,26.64,9.42,0
4,159,2024-11,7636,26.64,9.5,0
4,159,2024-12,7104,26.64,9.58,0
4,159,2025-01,7739,26.64,9.67,1
4,159,2025-02,9609,26.64,9.75,1
4,159,2025-03,6483,26.64,9.83,1
4,159,2025-04,12579,26.64,9.92,1
4,159,2025-05,6903,26.64,10.0,1
4,160,2022-06,6131,33.88,7.08,0
4,160,2022-07,6571,33.88,7.17,0
4,160,2022-08,6926,33.88,7.25,0
4,160,2022-09,7215,33.88,7.33,0
4,160,2022-10,6873,33.88,7.42,0
4,160,2022-11,7132,33.88,7.5,0
4,160,2022-12,6414,33.88,7.58,0
4,160,2023-01,6442,33.88,7.67,0
4,160,2023-02,6998,33.88,7.75,0
4,160,2023-03,6371,33.88,7.83,0
4,160,2023-04,7975,33.88,7.92,0
4,160,2023-05,7022,33.88,8.0,0
4,160,2023-06,7954,33.88,8.08,0
4,160,2023-07,7836,33.88,8.17,0
4,160,2023-08,8382,33.88,8.25,0
4,160,2023-09,7333,33.88,8.33,0
4,160,2023-10,6633,33.88,8.42,0
4,160,2023-11,6901,33.88,8.5,0
4,160,2023-12,6508,33.88,8.58,0
4,160,2024-01,6424,33.88,8.67,0
4,160,2024-02,7107,33.88,8.75,0
4,160,2024-03,6933,33.88,8.83,0
4,160,2024-04,6480,33.88,8.92,0
4,160,2024-05,7918,33.88,9.0,0
4,160,2024-06,7950,33.88,9.08,0
4,160,2024-07,8392,33.88,9.17,0
4,160,2024-08,7695,33.88,9.25,0
4,160,2024-09,8042,33.88,9.33,0
4,160,2024-10,7221,33.88,9.42,0
4,160,2024-11,7171,33.88,9.5,0
4,160,2024-12,7313,33.88,9.58,0
4,160,2025-01,8694,33.88,9.67,1
4,160,2025-02,6333,33.88,9.75,1
4,160,2025-03,13641,33.88,9.83,1
4,160,2025-04,8398,33.88,9.92,1
4,160,2025-05,6905,33.88,10.0,1
4,163,2022-06,2569,12.99,7.08,0
4,163,2022-07,2858,12.99,7.17,0
4,163,2022-08,2944,12.99,7.25,0
4,163,2022-09,2743,12.99,7.33,0
4,163,2022-10,2316,12.99,7.42,0
4,163,2022-11,2723,12.99,7.5,0
4,163,2022-12,2244,12.99,7.58,0
4,163,2023-01,2631,12.99,7.67,0
4,163,2023-02,2623,12.99,7.75,0
4,163,2023-03,2635,12.99,7.83,0
4,163,2023-04,2761,12.99,7.92,0
4,163,2023-05,2813,12.99,8.0,0
4,163,2023-06,2779,12.99,8.08,0
4,163,2023-07,3097,12.99,8.17,0
4,163,2023-08,3098,12.99,8.25,0
4,163,2023-09,2981,12.99,8.33,0
4,163,2023-10,2901,12.99,8.42,0
4,163,2023-11,2380,12.99,8.5,0
4,163,2023-12,2822,12.99,8.58,0
4,163,2024-01,2463,12.99,8.67,0
4,163,2024-02,2448,12.99,8.75,0
4,163,2024-03,2714,12.99,8.83,0
4,163,2024-04,2784,12.99,8.92,0
4,163,2024-05,2933,12.99,9.0,0
4,163,2024-06,2851,12.99,9.08,0
4,163,2024-07,2994,12.99,9.17,0
4,163,2024-08,2853,12.99,9.25,0
4,163,2024-09,2644,12.99,9.33,0
4,163,2024-10,2590,12.99,9.42,0
4,163,2024-11,2658,12.99,9.5,0
4,163,2024-12,2613,12.99,9.58,0
4,163,2025-01,4748,12.99,9.67,1
4,163,2025-02,1795,12.99,9.75,1
4,163,2025-03,3331,12.99,9.83,1
4,163,2025-04,4994,12.99,9.92,1
4,163,2025-05,1596,12.99,10.0,1
4,164,2022-06,2635,13.73,7.08,0
4,164,2022-07,2884,13.73,7.17,0
4,164,2022-08,3033,13.73,7.25,0
4,164,2022-09,2599,13.73,7.33,0
4,164,2022-10,2721,13.73,7.42,0
4,164,2022-11,2936,13.73,7.5,0
4,164,2022-12,2680,13.73,7.58,0
4,164,2023-01,2623,13.73,7.67,0
4,164,2023-02,2515,13.73,7.75,0
4,164,2023-03,2745,13.73,7.83,0
4,164,2023-04,2922,13.73,7.92,0
4,164,2023-05,2777,13.73,8.0,0
4,164,2023-06,3077,13.73,8.08,0
4,164,2023-07,3422,13.73,8.17,0
4,164,2023-08,3055,13.73,8.25,0
4,164,2023-09,2940,13.73,8.33,0
4,164,2023-10,2704,13.73,8.42,0
4,164,2023-11,2978,13.73,8.5,0
4,164,2023-12,2619,13.73,8.58,0
4,164,2024-01,2909,13.73,8.67,0
4,164,2024-02,2542,13.73,8.75,0
4,164,2024-03,2596,13.73,8.83,0
4,164,2024-04,2922,13.73,8.92,0
4,164,2024-05,2750,13.73,9.0,0
4,164,2024-06,2871,13.73,9.08,0
4,164,2024-07,3241,13.73,9.17,0
4,164,2024-08,3087,13.73,9.25,0
4,164,2024-09,2978,13.73,9.33,0
4,164,2024-10,2907,13.73,9.42,0
4,164,2024-11,3123,13.73,9.5,0
4,164,2024-12,2861,13.73,9.58,0
4,164,2025-01,4847,13.73,9.67,1
4,164,2025-02,1128,13.73,9.75,1
4,164,2025-03,2860,13.73,9.83,1
4,164,2025-04,5084,13.73,9.92,1
4,164,2025-05,3762,13.73,10.0,1
4,165,2022-06,3043,17.23,7.08,0
4,165,2022-07,3208,17.23,7.17,0
4,165,2022-08,3255,17.23,7.25,0
4,165,2022-09,3166,17.23,7.33,0
4,165,2022-10,3278,17.23,7.42,0
4,165,2022-11,2914,17.23,7.5,0
4,165,2022-12,2990,17.23,7.58,0
4,165,2023-01,3034,17.23,7.67,0
4,165,2023-02,2976,17.23,7.75,0
4,165,2023-03,3161,17.23,7.83,0
4,165,2023-04,3204,17.23,7.92,0
4,165,2023-05,3414,17.23,8.0,0
4,165,2023-06,3264,17.23,8.08,0
4,165,2023-07,3262,17.23,8.17,0
4,165,2023-08,3616,17.23,8.25,0
4,165,2023-09,3348,17.23,8.33,0
4,165,2023-10,3379,17.23,8.42,0
4,165,2023-11,3339,17.23,8.5,0
4,165,2023-12,3199,17.23,8.58,0
4,165,2024-01,3347,17.23,8.67,0
4,165,2024-02,2837,17.23,8.75,0
4,165,2024-03,3431,17.23,8.83,0
4,165,2024-04,3285,17.23,8.92,0
4,165,2024-05,3376,17.23,9.0,0
4,165,2024-06,3367,17.23,9.08,0
4,165,2024-07,3764,17.23,9.17,0
4,165,2024-08,3170,17.23,9.25,0
4,165,2024-09,3574,17.23,9.33,0
4,165,2024-10,3439,17.23,9.42,0
4,165,2024-11,3293,17.23,9.5,0
4,165,2024-12,3246,17.23,9.58,0
4,165,2025-01,3098,17.23,9.67,1
4,165,2025-02,3046,17.23,9.75,1
4,165,2025-03,4056,17.23,9.83,1
4,165,2025-04,7027,17.23,9.92,1
4,165,2025-05,2467,17.23,10.0,1
4,166,2022-06,2888,15.22,7.08,0
4,166,2022-07,3053,15.22,7.17,0
4,166,2022-08,2925,15.22,7.25,0
4,166,2022-09,2816,15.22,7.33,0
4,166,2022-10,2948,15.22,7.42,0
4,166,2022-11,2653,15.22,7.5,0
4,166,2022-12,3064,15.22,7.58,0
4,166,2023-01,2934,15.22,7.67,0
4,166,2023-02,3001,15.22,7.75,0
4,166,2023-03,2968,15.22,7.83,0
4,166,2023-04,3314,15.22,7.92,0
4,166,2023-05,3103,15.22,8.0,0
4,166,2023-06,3140,15.22,8.08,0
4,166,2023-07,3219,15.22,8.17,0
4,166,2023-08,3054,15.22,8.25,0
4,166,2023-09,3338,15.22,8.33,0
4,166,2023-10,3340,15.22,8.42,0
4,166,2023-11,2954,15.22,8.5,0
4,166,2023-12,3027,15.22,8.58,0
4,166,2024-01,2857,15.22,8.67,0
4,166,2024-02,3239,15.22,8.75,0
4,166,2024-03,2728,15.22,8.83,0
4,166,2024-04,3241,15.22,8.92,0
4,166,2024-05,3119,15.22,9.0,0
4,166,2024-06,3563,15.22,9.08,0
4,166,2024-07,3637,15.22,9.17,0
4,166,2024-08,2995,15.22,9.25,0
4,166,2024-09,3224,15.22,9.33,0
4,166,2024-10,2800,15.22,9.42,0
4,166,2024-11,3313,15.22,9.5,0
4,166,2024-12,3287,15.22,9.58,0
4,166,2025-01,2601,15.22,9.67,1
4,166,2025-02,5352,15.22,9.75,1
4,166,2025-03,3200,15.22,9.83,1
4,166,2025-04,4879,15.22,9.92,1
4,166,2025-05,2858,15.22,10.0,1
5,168,2022-06,6924,36.24,7.08,0
5,168,2022-07,7351,36.24,7.17,0
5,168,2022-08,7232,36.24,7.25,0
5,168,2022-09,6533,36.24,7.33,0
5,168,2022-10,6287,36.24,7.42,0
5,168,2022-11,6119,36.24,7.5,0
5,168,2022-12,6897,36.24,7.58,0
5,168,2023-01,6437,36.24,7.67,0
5,168,2023-02,6142,36.24,7.75,0
5,168,2023-03,6442,36.24,7.83,0
5,168,2023-04,7588,36.24,7.92,0
5,168,2023-05,7781,36.24,8.0,0
5,168,2023-06,7150,36.24,8.08,0
5,168,2023-07,8336,36.24,8.17,0
5,168,2023-08,7653,36.24,8.25,0
5,168,2023-09,7126,36.24,8.33,0
5,168,2023-10,6526,36.24,8.42,0
5,168,2023-11,6317,36.24,8.5,0
5,168,2023-12,7555,36.24,8.58,0
5,168,2024-01,6377,36.24,8.67,0
5,168,2024-02,6657,36.24,8.75,0
5,168,2024-03,6953,36.24,8.83,0
5,168,2024-04,7304,36.24,8.92,0
5,168,2024-05,6909,36.24,9.0,0
5,168,2024-06,7567,36.24,9.08,0
5,168,2024-07,7079,36.24,9.17,0
5,168,2024-08,7954,36.24,9.25,0
5,168,2024-09,7858,36.24,9.33,0
5,168,2024-10,7328,36.24,9.42,0
5,168,2024-11,6968,36.24,9.5,0
5,168,2024-12,6526,36.24,9.58,0
5,168,2025-01,10874,36.24,9.67,1
5,168,2025-02,9132,36.24,9.75,1
5,168,2025-03,5666,36.24,9.83,1
5,168,2025-04,7139,36.24,9.92,1
5,168,2025-05,10705,36.24,10.0,1
5,169,2022-06,4903,34.62,7.08,0
5,169,2022-07,5624,34.62,7.17,0
5,169,2022-08,6016,34.62,7.25,0
