# SYNTHETIC. Dispatch orders: the plan side of the trip ledger. Planned tonnes are the harvest plan's bunches at the block's bunch weight, split across the vehicles that went; actual is what the weighbridge weighed (ec_weighbridge.csv), so the gap is harvest shortfall and shrinkage together. Stands in for the SAP PM vehicle trip plan.
order_id,date,operation,activity,division_code,block_code,crew_code,headcount_plan,headcount_actual,planned_qty,actual_qty,unit,man_days_plan,man_days_actual,status,started,finished,carried_to,driver_id,route_code
WO-2025-0402-D-049,2025-04-02,dispatch,evacuation,7,344,DU-03,2,2,9.24,9.87,tonnes,0.63,0.63,completed,11:17,16:46,,D-10/D-18,R-07
WO-2025-0403-D-001,2025-04-03,dispatch,evacuation,1,11,DU-03,2,2,10.61,7.85,tonnes,0.36,0.36,partial,09:58,15:03,,D-01/D-08,R-01
WO-2025-0403-D-002,2025-04-03,dispatch,evacuation,1,14,MI-02,5,4,10.64,9.0,tonnes,1.0,0.8,partial,07:51,12:08,,D-05/D-09/D-14/D-17,R-01
WO-2025-0403-D-003,2025-04-03,dispatch,evacuation,1,15,TR-03,3,2,12.49,8.59,tonnes,0.86,0.58,partial,08:53,12:03,,D-11/D-19,R-01
WO-2025-0403-D-004,2025-04-03,dispatch,evacuation,1,17,TR-01,3,2,11.61,8.76,tonnes,0.85,0.56,partial,07:03,13:42,,D-12/D-16,R-01
WO-2025-0403-D-005,2025-04-03,dispatch,evacuation,1,25,MI-02,6,4,13.48,7.94,tonnes,1.1,0.74,partial,08:45,16:02,,D-04/D-17/D-18/D-19,R-01
WO-2025-0403-D-006,2025-04-03,dispatch,evacuation,1,28,DU-01,2,1,12.9,6.36,tonnes,0.48,0.24,partial,14:35,16:30,,D-15,R-01
WO-2025-0403-D-007,2025-04-03,dispatch,evacuation,1,32,TR-06,4,2,13.64,6.96,tonnes,0.91,0.45,partial,07:07,11:47,,D-04/D-18,R-01
WO-2025-0403-D-008,2025-04-03,dispatch,evacuation,1,9,DU-03,2,1,10.28,4.22,tonnes,0.31,0.15,partial,11:25,12:39,,D-01,R-01
WO-2025-0403-D-009,2025-04-03,dispatch,evacuation,2,382,DU-05,2,2,13.66,9.91,tonnes,0.45,0.45,partial,08:49,12:00,,D-09/D-20,R-02
WO-2025-0403-D-010,2025-04-03,dispatch,evacuation,2,44,TR-01,4,2,13.77,8.31,tonnes,0.81,0.41,partial,07:15,12:23,,D-03/D-17,R-02
WO-2025-0403-D-011,2025-04-03,dispatch,evacuation,2,49,DU-05,2,1,8.17,5.54,tonnes,0.78,0.39,partial,14:14,17:22,,D-13,R-02
WO-2025-0403-D-012,2025-04-03,dispatch,evacuation,2,55,TR-05,3,3,11.17,10.03,tonnes,0.96,0.96,completed,07:18,15:15,,D-02/D-09/D-18,R-02
WO-2025-0403-D-013,2025-04-03,dispatch,evacuation,2,56,MI-01,4,4,9.23,8.0,tonnes,0.99,0.99,completed,08:38,16:27,,D-05/D-10/D-16/D-18,R-02
WO-2025-0403-D-014,2025-04-03,dispatch,evacuation,2,57,DU-05,1,1,6.99,5.29,tonnes,0.25,0.25,partial,07:52,09:53,,D-17,R-02
WO-2025-0403-D-015,2025-04-03,dispatch,evacuation,2,58,DU-04,2,2,9.85,7.32,tonnes,0.49,0.49,partial,12:26,15:48,,D-09/D-14,R-02
WO-2025-0403-D-016,2025-04-03,dispatch,evacuation,2,71,MI-01,4,3,9.43,6.62,tonnes,0.91,0.68,partial,07:36,15:58,,D-10/D-15/D-19,R-02
WO-2025-0403-D-017,2025-04-03,dispatch,evacuation,3,102,MI-03,4,4,9.21,7.92,tonnes,0.72,0.72,completed,07:00,15:31,,D-05/D-09/D-11/D-13,R-03
WO-2025-0403-D-018,2025-04-03,dispatch,evacuation,3,103,TR-06,4,3,14.11,10.53,tonnes,0.89,0.67,partial,07:33,14:02,,D-10/D-12/D-18,R-03
WO-2025-0403-D-019,2025-04-03,dispatch,evacuation,3,114,DU-02,2,1,12.56,6.34,tonnes,0.64,0.32,partial,08:27,11:00,,D-17,R-03
WO-2025-0403-D-020,2025-04-03,dispatch,evacuation,3,369,TR-03,2,1,4.84,1.46,tonnes,0.45,0.22,partial,11:50,13:37,,D-18,R-03
WO-2025-0403-D-021,2025-04-03,dispatch,evacuation,3,81,TR-03,2,1,7.01,2.6,tonnes,0.66,0.33,partial,13:28,16:05,,D-04,R-03
WO-2025-0403-D-022,2025-04-03,dispatch,evacuation,3,86,TR-08,5,3,21.74,11.2,tonnes,1.11,0.66,partial,10:59,15:57,,D-02/D-12/D-18,R-03
WO-2025-0403-D-023,2025-04-03,dispatch,evacuation,3,92,MI-03,7,4,16.16,8.13,tonnes,1.77,1.01,partial,07:14,14:54,,D-02/D-12/D-15,R-03
WO-2025-0403-D-024,2025-04-03,dispatch,evacuation,3,93,MI-03,6,6,13.96,12.41,tonnes,1.23,1.23,completed,07:49,13:33,,D-05/D-14/D-17/D-18/D-20,R-03
WO-2025-0403-D-025,2025-04-03,dispatch,evacuation,3,95,DU-05,3,2,14.22,11.54,tonnes,0.77,0.52,partial,08:52,12:39,,D-02/D-06,R-03
WO-2025-0403-D-026,2025-04-03,dispatch,evacuation,4,122,DU-04,2,1,7.9,5.42,tonnes,0.45,0.22,partial,08:04,09:51,,D-15,R-04
WO-2025-0403-D-027,2025-04-03,dispatch,evacuation,4,124,TR-04,2,2,6.77,5.82,tonnes,0.36,0.36,completed,07:48,12:50,,D-09/D-14,R-04
WO-2025-0403-D-028,2025-04-03,dispatch,evacuation,4,131,DU-02,3,3,20.69,16.81,tonnes,0.84,0.84,partial,08:11,17:05,,D-05/D-14/D-16,R-04
WO-2025-0403-D-029,2025-04-03,dispatch,evacuation,4,135,DU-04,2,2,10.68,10.21,tonnes,0.63,0.63,completed,07:55,12:29,,D-02/D-04,R-04
WO-2025-0403-D-030,2025-04-03,dispatch,evacuation,4,136,DU-02,3,2,19.69,12.46,tonnes,0.57,0.38,partial,08:03,11:28,,D-15/D-16,R-04
WO-2025-0403-D-031,2025-04-03,dispatch,evacuation,4,138,TR-01,6,4,23.04,17.19,tonnes,1.31,0.88,partial,07:00,13:02,,D-01/D-02/D-10/D-11,R-04
WO-2025-0403-D-032,2025-04-03,dispatch,evacuation,4,152,MI-03,13,7,32.03,15.05,tonnes,3.23,1.74,partial,07:02,14:13,,D-01/D-07/D-09/D-11/D-12/D-17,R-04
WO-2025-0403-D-033,2025-04-03,dispatch,evacuation,4,158,DU-05,3,2,16.45,8.73,tonnes,0.87,0.58,partial,10:25,16:17,,D-18/D-19,R-04
WO-2025-0403-D-034,2025-04-03,dispatch,evacuation,4,164,MI-01,7,5,15.47,10.36,tonnes,1.87,1.34,partial,08:23,17:02,,D-04/D-11/D-12/D-13,R-04
WO-2025-0403-D-035,2025-04-03,dispatch,evacuation,5,188,MI-04,10,6,22.51,13.92,tonnes,2.85,1.71,partial,07:51,15:28,,D-01/D-06/D-09/D-16/D-20,R-05
WO-2025-0403-D-036,2025-04-03,dispatch,evacuation,5,193,MI-01,7,5,15.07,12.28,tonnes,2.34,1.67,partial,07:59,14:53,,D-01/D-06/D-07/D-10/D-15,R-05
WO-2025-0403-D-037,2025-04-03,dispatch,evacuation,5,200,MI-02,8,6,19.03,14.03,tonnes,2.25,1.69,partial,07:53,15:25,,D-10/D-11/D-15/D-18,R-05
WO-2025-0403-D-038,2025-04-03,dispatch,evacuation,6,204,TR-01,4,4,17.45,14.88,tonnes,0.98,0.98,completed,10:43,14:24,,D-10/D-11/D-14/D-18,R-06
WO-2025-0403-D-039,2025-04-03,dispatch,evacuation,6,212,DU-01,2,2,13.19,13.06,tonnes,0.6,0.6,completed,07:00,12:40,,D-08/D-20,R-06
WO-2025-0403-D-040,2025-04-03,dispatch,evacuation,6,248,TR-07,6,4,25.6,15.07,tonnes,2.15,1.44,partial,10:07,15:09,,D-11/D-12/D-19,R-06
WO-2025-0403-D-041,2025-04-03,dispatch,evacuation,6,252,TR-07,4,3,13.8,9.91,tonnes,0.97,0.73,partial,09:03,13:24,,D-05/D-06/D-13,R-06
WO-2025-0403-D-042,2025-04-03,dispatch,evacuation,6,253,MI-03,13,8,30.28,18.59,tonnes,3.46,2.13,partial,08:20,15:01,,D-01/D-02/D-04/D-06/D-09/D-11/D-15/D-17,R-06
WO-2025-0403-D-043,2025-04-03,dispatch,evacuation,6,266,TR-02,9,4,37.53,15.98,tonnes,2.15,0.95,partial,07:03,14:57,,D-06/D-08/D-13/D-15,R-06
WO-2025-0403-D-044,2025-04-03,dispatch,evacuation,7,293,MI-01,6,4,14.01,9.18,tonnes,1.63,1.08,partial,08:06,15:13,,D-03/D-08/D-18,R-07
WO-2025-0403-D-045,2025-04-03,dispatch,evacuation,7,299,MI-01,8,5,19.01,11.2,tonnes,2.67,1.67,partial,07:34,16:05,,D-03/D-08/D-16/D-20,R-07
WO-2025-0403-D-046,2025-04-03,dispatch,evacuation,7,300,DU-05,3,2,16.51,12.56,tonnes,0.76,0.51,partial,12:04,15:54,,D-05/D-13,R-07
WO-2025-0403-D-047,2025-04-03,dispatch,evacuation,7,301,TR-08,2,2,7.77,6.11,tonnes,0.67,0.67,partial,11:16,14:56,,D-04/D-18,R-07
WO-2025-0403-D-048,2025-04-03,dispatch,evacuation,7,330,DU-01,4,2,22.85,11.05,tonnes,0.91,0.45,partial,07:51,13:15,,D-05/D-08,R-07
WO-2025-0403-D-049,2025-04-03,dispatch,evacuation,7,340,TR-08,3,3,12.56,10.24,tonnes,0.83,0.83,partial,10:09,15:22,,D-06/D-09/D-15,R-07
WO-2025-0403-D-050,2025-04-03,dispatch,evacuation,7,343,TR-06,3,2,10.56,8.46,tonnes,0.79,0.53,partial,10:00,16:16,,D-11/D-16,R-07
WO-2025-0403-D-051,2025-04-03,dispatch,evacuation,7,347,DU-05,2,2,12.23,12.88,tonnes,0.4,0.4,completed,09:44,15:52,,D-11/D-13,R-07
WO-2025-0404-D-001,2025-04-04,dispatch,evacuation,1,1,TR-08,1,1,3.95,2.15,tonnes,0.17,0.17,partial,07:30,08:53,,D-03,R-01
WO-2025-0404-D-002,2025-04-04,dispatch,evacuation,1,12,TR-07,3,2,11.04,8.03,tonnes,0.78,0.52,partial,09:32,14:34,,D-03/D-05,R-01
WO-2025-0404-D-003,2025-04-04,dispatch,evacuation,1,16,TR-07,3,2,13.23,7.3,tonnes,0.61,0.41,partial,08:49,14:13,,D-06/D-18,R-01
WO-2025-0404-D-004,2025-04-04,dispatch,evacuation,1,22,TR-05,3,2,9.51,8.6,tonnes,0.71,0.47,completed,08:33,12:00,,D-09/D-11,R-01
WO-2025-0404-D-005,2025-04-04,dispatch,evacuation,1,23,TR-08,2,2,8.17,6.56,tonnes,0.7,0.7,partial,13:00,16:33,,D-04/D-19,R-01
WO-2025-0404-D-006,2025-04-04,dispatch,evacuation,1,24,MI-04,5,4,10.6,7.59,tonnes,1.11,0.89,partial,08:02,13:23,,D-02/D-10/D-14/D-18,R-01
WO-2025-0404-D-007,2025-04-04,dispatch,evacuation,1,27,DU-02,2,2,8.34,7.27,tonnes,0.57,0.57,completed,12:50,16:04,,D-10/D-20,R-01
WO-2025-0404-D-008,2025-04-04,dispatch,evacuation,1,30,DU-01,2,2,9.99,7.49,tonnes,0.44,0.44,partial,10:34,13:00,,D-03/D-06,R-01
WO-2025-0404-D-009,2025-04-04,dispatch,evacuation,1,33,TR-08,2,2,6.59,5.59,tonnes,0.63,0.63,partial,08:06,14:52,,D-07/D-15,R-01
WO-2025-0404-D-010,2025-04-04,dispatch,evacuation,1,34,MI-03,5,4,10.87,8.23,tonnes,0.87,0.69,partial,08:41,15:37,,D-02/D-08/D-15/D-19,R-01
WO-2025-0404-D-011,2025-04-04,dispatch,evacuation,1,38,MI-02,6,4,13.74,9.8,tonnes,1.48,0.99,partial,09:21,12:25,,D-05/D-14/D-19/D-20,R-01
WO-2025-0404-D-012,2025-04-04,dispatch,evacuation,2,41,TR-03,2,2,7.06,5.5,tonnes,0.44,0.44,partial,10:04,13:09,,D-11/D-20,R-02
WO-2025-0404-D-013,2025-04-04,dispatch,evacuation,2,42,DU-02,2,1,9.14,6.2,tonnes,0.28,0.14,partial,10:14,11:21,,D-13,R-02
WO-2025-0404-D-014,2025-04-04,dispatch,evacuation,2,43,TR-08,3,2,10.14,7.24,tonnes,0.91,0.6,partial,11:21,15:35,,D-07/D-09,R-02
WO-2025-0404-D-015,2025-04-04,dispatch,evacuation,2,53,DU-02,3,3,19.93,17.43,tonnes,1.02,1.02,completed,11:17,16:40,,D-10/D-13/D-18,R-02
WO-2025-0404-D-016,2025-04-04,dispatch,evacuation,2,54,DU-03,3,2,15.22,11.96,tonnes,0.64,0.43,partial,14:51,16:40,,D-10/D-15,R-02
WO-2025-0404-D-017,2025-04-04,dispatch,evacuation,2,71,DU-05,2,1,10.0,6.65,tonnes,0.55,0.28,partial,09:42,11:54,,D-07,R-02
WO-2025-0404-D-018,2025-04-04,dispatch,evacuation,2,72,TR-03,4,3,17.02,11.87,tonnes,0.97,0.73,partial,07:02,13:38,,D-09/D-10/D-16,R-02
WO-2025-0404-D-019,2025-04-04,dispatch,evacuation,3,105,TR-06,3,2,11.78,8.48,tonnes,0.84,0.56,partial,13:20,16:39,,D-10/D-20,R-03
WO-2025-0404-D-020,2025-04-04,dispatch,evacuation,3,106,DU-05,2,1,9.01,6.55,tonnes,0.6,0.3,partial,12:01,14:26,,D-02,R-03
WO-2025-0404-D-021,2025-04-04,dispatch,evacuation,3,116,DU-05,2,1,9.44,3.99,tonnes,0.9,0.45,partial,12:06,15:43,,D-12,R-03
WO-2025-0404-D-022,2025-04-04,dispatch,evacuation,3,119,TR-02,2,1,4.92,2.38,tonnes,0.6,0.3,partial,13:08,15:31,,D-14,R-03
WO-2025-0404-D-023,2025-04-04,dispatch,evacuation,3,76,MI-04,8,6,17.7,14.32,tonnes,2.17,1.63,partial,08:28,16:20,,D-04/D-07/D-11/D-12/D-16,R-03
WO-2025-0404-D-024,2025-04-04,dispatch,evacuation,3,77,TR-08,4,3,14.26,11.4,tonnes,1.08,0.81,partial,09:30,14:20,,D-05/D-06/D-09,R-03
WO-2025-0404-D-025,2025-04-04,dispatch,evacuation,3,87,TR-05,4,3,16.44,11.48,tonnes,1.06,0.79,partial,08:19,17:05,,D-03/D-05/D-15,R-03
WO-2025-0404-D-026,2025-04-04,dispatch,evacuation,3,91,TR-05,2,2,7.34,7.54,tonnes,0.48,0.48,completed,07:27,14:08,,D-07/D-09,R-03
WO-2025-0404-D-027,2025-04-04,dispatch,evacuation,3,96,TR-08,3,3,13.02,11.76,tonnes,0.95,0.95,completed,09:27,12:42,,D-11/D-14/D-17,R-03
WO-2025-0404-D-028,2025-04-04,dispatch,evacuation,4,129,DU-01,3,2,18.89,13.4,tonnes,0.8,0.54,partial,11:55,14:51,,D-11/D-12,R-04
WO-2025-0404-D-029,2025-04-04,dispatch,evacuation,4,132,DU-04,3,2,18.15,13.67,tonnes,0.77,0.51,partial,09:20,16:33,,D-13/D-16,R-04
WO-2025-0404-D-030,2025-04-04,dispatch,evacuation,4,134,TR-04,6,4,24.45,16.66,tonnes,1.83,1.22,partial,08:34,16:17,,D-03/D-04/D-14/D-17,R-04
WO-2025-0404-D-031,2025-04-04,dispatch,evacuation,4,143,TR-06,5,4,20.39,15.03,tonnes,1.6,1.28,partial,08:52,17:03,,D-01/D-09/D-15/D-17,R-04
WO-2025-0404-D-032,2025-04-04,dispatch,evacuation,4,144,TR-01,3,3,10.58,11.96,tonnes,0.89,0.88,completed,08:07,16:08,,D-03/D-08/D-19,R-04
WO-2025-0404-D-033,2025-04-04,dispatch,evacuation,4,146,MI-03,7,6,15.03,12.44,tonnes,2.1,1.8,partial,08:08,17:07,,D-02/D-08/D-09/D-11/D-13/D-14,R-04
WO-2025-0404-D-034,2025-04-04,dispatch,evacuation,4,148,MI-04,4,4,8.26,8.0,tonnes,0.95,0.95,completed,08:29,16:39,,D-03/D-04/D-13/D-18,R-04
WO-2025-0404-D-035,2025-04-04,dispatch,evacuation,4,151,TR-02,4,3,14.85,12.05,tonnes,1.24,0.93,partial,10:34,16:05,,D-04/D-17/D-19,R-04
WO-2025-0404-D-036,2025-04-04,dispatch,evacuation,4,153,DU-02,3,2,15.26,12.16,tonnes,0.68,0.45,partial,07:17,15:26,,D-07/D-15,R-04
WO-2025-0404-D-037,2025-04-04,dispatch,evacuation,4,159,DU-05,6,3,37.62,17.39,tonnes,1.72,0.86,partial,07:30,17:01,,D-05/D-11,R-04
WO-2025-0404-D-038,2025-04-04,dispatch,evacuation,5,172,TR-04,3,3,10.2,9.49,tonnes,0.78,0.78,completed,07:53,12:22,,D-01/D-06/D-16,R-05
WO-2025-0404-D-039,2025-04-04,dispatch,evacuation,5,176,TR-05,3,3,12.12,9.85,tonnes,0.86,0.86,partial,07:03,16:51,,D-10/D-12/D-16,R-05
WO-2025-0404-D-040,2025-04-04,dispatch,evacuation,5,178,MI-01,7,5,16.83,11.25,tonnes,1.95,1.4,partial,08:39,15:51,,D-02/D-08/D-09/D-10/D-13,R-05
WO-2025-0404-D-041,2025-04-04,dispatch,evacuation,5,179,MI-02,6,6,14.33,12.46,tonnes,1.43,1.43,completed,08:37,16:12,,D-04/D-06/D-07/D-19/D-20,R-05
WO-2025-0404-D-042,2025-04-04,dispatch,evacuation,5,190,TR-01,4,3,16.09,12.13,tonnes,0.82,0.61,partial,07:37,15:24,,D-02/D-04/D-16,R-05
WO-2025-0404-D-043,2025-04-04,dispatch,evacuation,5,195,TR-01,5,3,21.22,10.91,tonnes,1.14,0.68,partial,08:38,15:20,,D-08/D-14,R-05
WO-2025-0404-D-044,2025-04-04,dispatch,evacuation,6,230,TR-03,7,4,27.77,16.47,tonnes,2.24,1.28,partial,08:20,16:26,,D-01/D-07/D-13/D-19,R-06
WO-2025-0404-D-045,2025-04-04,dispatch,evacuation,6,252,DU-02,2,2,11.5,9.86,tonnes,0.66,0.66,completed,11:10,17:20,,D-09/D-17,R-06
WO-2025-0404-D-046,2025-04-04,dispatch,evacuation,6,254,TR-05,3,2,9.65,7.67,tonnes,0.83,0.56,partial,08:41,14:42,,D-13/D-16,R-06
WO-2025-0404-D-047,2025-04-04,dispatch,evacuation,6,256,TR-07,3,2,10.47,6.03,tonnes,0.71,0.47,partial,07:09,14:46,,D-01/D-09,R-06
WO-2025-0404-D-048,2025-04-04,dispatch,evacuation,6,260,MI-03,5,4,12.49,9.18,tonnes,1.37,1.09,partial,08:59,17:01,,D-03/D-08/D-11/D-19,R-06
WO-2025-0404-D-049,2025-04-04,dispatch,evacuation,6,268,DU-01,3,2,15.02,10.59,tonnes,0.86,0.58,partial,07:20,15:25,,D-03/D-14,R-06
WO-2025-0404-D-050,2025-04-04,dispatch,evacuation,6,379,DU-02,3,3,19.68,14.86,tonnes,1.34,1.34,partial,12:08,17:02,,D-04/D-16/D-17,R-06
WO-2025-0404-D-051,2025-04-04,dispatch,evacuation,7,287,DU-04,3,2,15.69,10.62,tonnes,0.62,0.42,partial,12:51,16:01,,D-10/D-14,R-07
WO-2025-0404-D-052,2025-04-04,dispatch,evacuation,7,291,TR-07,4,4,17.38,14.99,tonnes,1.15,1.15,completed,09:19,15:02,,D-02/D-04/D-06/D-13,R-07
WO-2025-0404-D-053,2025-04-04,dispatch,evacuation,7,298,MI-04,6,4,12.69,9.56,tonnes,1.96,1.31,partial,07:13,17:15,,D-01/D-06/D-10/D-16,R-07
WO-2025-0404-D-054,2025-04-04,dispatch,evacuation,7,303,MI-04,9,6,21.12,13.4,tonnes,2.31,1.54,partial,07:45,13:24,,D-02/D-04/D-05/D-07/D-10/D-11,R-07
WO-2025-0404-D-055,2025-04-04,dispatch,evacuation,7,304,TR-06,4,3,13.97,10.61,tonnes,0.88,0.66,partial,07:07,12:12,,D-01/D-12/D-18,R-07
WO-2025-0404-D-056,2025-04-04,dispatch,evacuation,7,335,TR-07,3,2,10.2,8.58,tonnes,0.57,0.38,partial,07:56,10:13,,D-14/D-20,R-07
WO-2025-0404-D-057,2025-04-04,dispatch,evacuation,7,336,MI-02,8,8,18.86,18.0,tonnes,2.37,2.37,completed,08:21,16:47,,D-03/D-05/D-07/D-10/D-14/D-16,R-07
WO-2025-0404-D-058,2025-04-04,dispatch,evacuation,7,345,DU-01,3,2,20.5,12.22,tonnes,0.91,0.61,partial,08:40,14:44,,D-08/D-18,R-07
WO-2025-0405-D-001,2025-04-05,dispatch,evacuation,1,15,TR-02,3,2,10.04,8.57,tonnes,0.58,0.39,completed,10:08,13:21,,D-02/D-11,R-01
WO-2025-0405-D-002,2025-04-05,dispatch,evacuation,1,20,TR-03,2,2,7.74,6.62,tonnes,0.42,0.42,completed,11:42,13:48,,D-02/D-07,R-01
WO-2025-0405-D-003,2025-04-05,dispatch,evacuation,1,22,DU-04,2,2,8.71,8.64,tonnes,0.41,0.41,completed,09:43,13:36,,D-09,R-01
WO-2025-0405-D-004,2025-04-05,dispatch,evacuation,1,26,TR-04,2,3,8.86,9.4,tonnes,0.38,0.56,completed,08:04,15:50,,D-08/D-09/D-14,R-01
WO-2025-0405-D-005,2025-04-05,dispatch,evacuation,1,32,TR-03,2,2,7.39,7.11,tonnes,0.48,0.48,completed,09:51,15:17,,D-05/D-12,R-01
WO-2025-0405-D-006,2025-04-05,dispatch,evacuation,1,35,DU-04,2,2,10.6,7.9,tonnes,0.38,0.38,partial,10:05,13:41,,D-03/D-04,R-01
WO-2025-0405-D-007,2025-04-05,dispatch,evacuation,1,36,MI-03,3,3,5.91,5.5,tonnes,0.63,0.63,completed,08:25,13:46,,D-04/D-08/D-13,R-01
WO-2025-0405-D-008,2025-04-05,dispatch,evacuation,2,47,DU-02,3,2,14.21,8.37,tonnes,0.54,0.36,partial,13:12,15:22,,D-04/D-11,R-02
WO-2025-0405-D-009,2025-04-05,dispatch,evacuation,2,59,DU-01,2,2,11.63,11.12,tonnes,0.62,0.62,completed,11:53,16:15,,D-06/D-19,R-02
WO-2025-0405-D-010,2025-04-05,dispatch,evacuation,2,62,DU-01,1,1,5.07,4.93,tonnes,0.34,0.34,completed,11:07,13:48,,D-05,R-02
WO-2025-0405-D-011,2025-04-05,dispatch,evacuation,2,64,TR-01,2,2,8.66,8.6,tonnes,0.48,0.48,completed,08:18,12:39,,D-11/D-14,R-02
WO-2025-0405-D-012,2025-04-05,dispatch,evacuation,2,70,TR-02,2,2,8.84,6.92,tonnes,0.44,0.44,partial,07:11,08:00,,D-13/D-15,R-02
WO-2025-0405-D-013,2025-04-05,dispatch,evacuation,3,100,TR-03,3,3,11.27,12.82,tonnes,0.81,0.81,completed,08:03,14:15,,D-12/D-16/D-17,R-03
WO-2025-0405-D-014,2025-04-05,dispatch,evacuation,3,107,TR-05,4,3,14.03,12.13,tonnes,0.92,0.69,completed,08:54,12:37,,D-02/D-10/D-12,R-03
WO-2025-0405-D-015,2025-04-05,dispatch,evacuation,3,108,TR-01,5,4,18.88,15.38,tonnes,1.18,0.95,partial,07:01,13:51,,D-13/D-18/D-20,R-03
WO-2025-0405-D-016,2025-04-05,dispatch,evacuation,3,115,MI-02,4,3,7.89,6.53,tonnes,0.73,0.55,partial,07:25,14:09,,D-05/D-13/D-19,R-03
WO-2025-0405-D-017,2025-04-05,dispatch,evacuation,3,117,DU-05,1,1,6.78,5.14,tonnes,0.16,0.16,partial,08:07,09:24,,D-07,R-03
WO-2025-0405-D-018,2025-04-05,dispatch,evacuation,3,78,DU-05,2,2,10.88,8.37,tonnes,0.69,0.69,partial,09:34,16:10,,D-01/D-08,R-03
WO-2025-0405-D-019,2025-04-05,dispatch,evacuation,3,84,TR-07,4,4,15.07,15.35,tonnes,0.93,0.93,completed,07:46,16:34,,D-03/D-09/D-13/D-14,R-03
WO-2025-0405-D-020,2025-04-05,dispatch,evacuation,3,90,TR-05,3,3,9.99,9.57,tonnes,0.57,0.57,completed,07:19,13:23,,D-07/D-13/D-19,R-03
WO-2025-0405-D-021,2025-04-05,dispatch,evacuation,3,94,TR-01,2,2,7.1,8.02,tonnes,0.69,0.69,completed,08:30,16:12,,D-12/D-19,R-03
WO-2025-0405-D-022,2025-04-05,dispatch,evacuation,3,98,TR-05,3,3,10.15,9.76,tonnes,0.89,0.89,completed,09:18,15:07,,D-09/D-14/D-20,R-03
WO-2025-0405-D-023,2025-04-05,dispatch,evacuation,4,123,DU-05,1,1,5.47,4.58,tonnes,0.31,0.31,partial,14:13,16:42,,D-13,R-04
WO-2025-0405-D-024,2025-04-05,dispatch,evacuation,4,126,MI-04,2,2,3.53,3.2,tonnes,0.61,0.61,completed,12:51,15:34,,D-02/D-15,R-04
WO-2025-0405-D-025,2025-04-05,dispatch,evacuation,4,128,MI-03,8,8,18.42,17.16,tonnes,2.02,2.02,completed,07:48,16:45,,D-01/D-02/D-05/D-15/D-16/D-17,R-04
WO-2025-0405-D-026,2025-04-05,dispatch,evacuation,4,133,DU-05,4,3,21.62,20.27,tonnes,0.98,0.74,completed,10:10,16:39,,D-02/D-08/D-17,R-04
WO-2025-0405-D-027,2025-04-05,dispatch,evacuation,4,141,TR-05,6,5,23.99,17.98,tonnes,1.5,1.25,partial,07:09,16:49,,D-06/D-09/D-11/D-16,R-04
WO-2025-0405-D-028,2025-04-05,dispatch,evacuation,4,147,TR-06,5,3,20.1,13.21,tonnes,1.45,0.87,partial,11:34,16:45,,D-09/D-10/D-16,R-04
WO-2025-0405-D-029,2025-04-05,dispatch,evacuation,4,150,MI-04,4,4,8.35,8.37,tonnes,1.21,1.21,completed,12:21,15:49,,D-01/D-02/D-15/D-16,R-04
WO-2025-0405-D-030,2025-04-05,dispatch,evacuation,4,154,MI-02,2,1,2.5,2.05,tonnes,0.51,0.25,partial,10:00,12:01,,D-07,R-04
WO-2025-0405-D-031,2025-04-05,dispatch,evacuation,4,165,TR-01,3,3,10.09,9.12,tonnes,0.85,0.85,completed,10:32,16:17,,D-13/D-17/D-20,R-04
WO-2025-0405-D-032,2025-04-05,dispatch,evacuation,4,166,MI-02,4,3,8.13,6.36,tonnes,1.36,1.02,partial,12:24,17:36,,D-04/D-11/D-20,R-04
WO-2025-0405-D-033,2025-04-05,dispatch,evacuation,5,170,DU-01,2,2,8.0,7.18,tonnes,0.41,0.41,completed,09:47,12:54,,D-12/D-14,R-05
WO-2025-0405-D-034,2025-04-05,dispatch,evacuation,5,177,DU-04,2,2,13.35,12.07,tonnes,0.54,0.54,completed,11:39,14:20,,D-15/D-20,R-05
WO-2025-0405-D-035,2025-04-05,dispatch,evacuation,5,194,DU-05,3,3,16.27,17.65,tonnes,0.87,0.87,completed,07:11,11:45,,D-01/D-17/D-20,R-05
WO-2025-0405-D-036,2025-04-05,dispatch,evacuation,5,196,TR-03,5,5,19.74,20.02,tonnes,1.42,1.42,completed,11:04,16:07,,D-09/D-11/D-12/D-14/D-20,R-05
WO-2025-0405-D-037,2025-04-05,dispatch,evacuation,6,215,TR-04,4,3,15.25,10.43,tonnes,1.02,0.76,partial,07:11,14:35,,D-01/D-13/D-17,R-06
WO-2025-0405-D-038,2025-04-05,dispatch,evacuation,6,251,MI-04,15,7,36.36,16.85,tonnes,4.38,2.04,partial,07:19,17:09,,D-02/D-04/D-06/D-10/D-13/D-14,R-06
WO-2025-0405-D-039,2025-04-05,dispatch,evacuation,7,288,TR-08,1,1,3.94,3.4,tonnes,0.39,0.39,completed,12:19,15:26,,D-08,R-07
WO-2025-0405-D-040,2025-04-05,dispatch,evacuation,7,290,TR-08,2,2,8.54,6.28,tonnes,0.75,0.75,partial,13:09,17:34,,D-04/D-10,R-07
WO-2025-0405-D-041,2025-04-05,dispatch,evacuation,7,295,TR-07,2,2,6.1,4.92,tonnes,0.41,0.41,partial,07:21,12:44,,D-02/D-05,R-07
