# SYNTHETIC. Material documents: MATDOC. 101 goods receipt, 201 issue to cost centre, 261 issue to a PM order, 551 scrapped at a count, 701/702 count differences. From 2025-01-01 every issue carries the work order, trip day or PM order it came from; earlier issues were generated from the same drivers and carry none.
mblnr,zeile,budat,bwart,matnr,werks,lgort,menge,meins,shkzg,kostl,aufnr,block_code,rsnum,ebeln,ebelp
4900006935,0001,2024-08-29,201,FU-001,EC,CS01,582.7,L,H,EC-GEN,,,,,
4900006936,0001,2024-08-29,101,SP-002,EC,CS01,5,EA,S,,,,,4500000309,00010
4900006937,0001,2024-08-29,201,SP-008,EC,CS01,1,EA,H,EC-WS,,,,,
4900006938,0001,2024-08-30,201,AC-001,EC,CS01,62.6,L,H,EC-D4,,,,,
4900006939,0001,2024-08-30,201,AC-002,EC,CS01,2.8,KG,H,EC-D4,,,,,
4900006940,0001,2024-08-30,201,AC-004,EC,CS01,2.09,KG,H,EC-D3,,,,,
4900006941,0001,2024-08-30,201,FU-001,EC,CS01,104.7,L,H,EC-D1,,,,,
4900006942,0001,2024-08-30,201,FU-001,EC,CS01,84.8,L,H,EC-D2,,,,,
4900006943,0001,2024-08-30,201,FU-001,EC,CS01,128.0,L,H,EC-D3,,,,,
4900006944,0001,2024-08-30,201,FU-001,EC,CS01,183.0,L,H,EC-D4,,,,,
4900006945,0001,2024-08-30,201,FU-001,EC,CS01,91.3,L,H,EC-D5,,,,,
4900006946,0001,2024-08-30,201,FU-001,EC,CS01,123.7,L,H,EC-D6,,,,,
4900006947,0001,2024-08-30,201,FU-001,EC,CS01,132.2,L,H,EC-D7,,,,,
4900006948,0001,2024-08-30,201,FU-001,EC,CS01,749.9,L,H,EC-GEN,,,,,
4900006949,0001,2024-08-31,201,AC-001,EC,CS01,99.8,L,H,EC-D4,,,,,
4900006950,0001,2024-08-31,101,AC-002,EC,CS01,5,KG,S,,,,,4500000338,00010
4900006951,0001,2024-08-31,201,AC-002,EC,CS01,4.44,KG,H,EC-D4,,,,,
4900006952,0001,2024-08-31,201,FU-001,EC,CS01,113.0,L,H,EC-D1,,,,,
4900006953,0001,2024-08-31,201,FU-001,EC,CS01,100.0,L,H,EC-D2,,,,,
4900006954,0001,2024-08-31,201,FU-001,EC,CS01,138.8,L,H,EC-D3,,,,,
4900006955,0001,2024-08-31,201,FU-001,EC,CS01,127.9,L,H,EC-D4,,,,,
4900006956,0001,2024-08-31,201,FU-001,EC,CS01,97.0,L,H,EC-D5,,,,,
4900006957,0001,2024-08-31,201,FU-001,EC,CS01,115.5,L,H,EC-D6,,,,,
4900006958,0001,2024-08-31,201,FU-001,EC,CS01,124.6,L,H,EC-D7,,,,,
4900006959,0001,2024-08-31,201,FU-001,EC,CS01,539.5,L,H,EC-GEN,,,,,
4900006960,0001,2024-09-01,101,FU-001,EC,CS01,8000,L,S,,,,,4500000334,00010
4900006961,0001,2024-09-01,201,FU-001,EC,CS01,567.6,L,H,EC-GEN,,,,,
4900006962,0001,2024-09-02,201,AC-003,EC,CS01,2.16,L,H,EC-D4,,,,,
4900006963,0001,2024-09-02,201,FU-001,EC,CS01,118.3,L,H,EC-D1,,,,,
4900006964,0001,2024-09-02,201,FU-001,EC,CS01,98.3,L,H,EC-D2,,,,,
4900006965,0001,2024-09-02,201,FU-001,EC,CS01,138.1,L,H,EC-D3,,,,,
4900006966,0001,2024-09-02,201,FU-001,EC,CS01,172.1,L,H,EC-D4,,,,,
4900006967,0001,2024-09-02,201,FU-001,EC,CS01,93.8,L,H,EC-D5,,,,,
4900006968,0001,2024-09-02,201,FU-001,EC,CS01,131.4,L,H,EC-D6,,,,,
4900006969,0001,2024-09-02,201,FU-001,EC,CS01,102.8,L,H,EC-D7,,,,,
4900006970,0001,2024-09-02,201,FU-001,EC,CS01,596.3,L,H,EC-GEN,,,,,
4900006971,0001,2024-09-02,201,SP-004,EC,CS01,1,EA,H,EC-WS,,,,,
4900006972,0001,2024-09-02,101,SP-006,EC,CS01,4,EA,S,,,,,4500000310,00010
4900006973,0001,2024-09-03,201,AC-001,EC,CS01,81.9,L,H,EC-D1,,,,,
4900006974,0001,2024-09-03,101,AC-002,EC,CS01,42,KG,S,,,,,4500000311,00010
4900006975,0001,2024-09-03,201,FU-001,EC,CS01,140.4,L,H,EC-D1,,,,,
4900006976,0001,2024-09-03,201,FU-001,EC,CS01,107.5,L,H,EC-D2,,,,,
4900006977,0001,2024-09-03,201,FU-001,EC,CS01,177.4,L,H,EC-D3,,,,,
4900006978,0001,2024-09-03,201,FU-001,EC,CS01,151.3,L,H,EC-D4,,,,,
4900006979,0001,2024-09-03,201,FU-001,EC,CS01,109.2,L,H,EC-D5,,,,,
4900006980,0001,2024-09-03,201,FU-001,EC,CS01,109.6,L,H,EC-D6,,,,,
4900006981,0001,2024-09-03,201,FU-001,EC,CS01,127.3,L,H,EC-D7,,,,,
4900006982,0001,2024-09-03,201,FU-001,EC,CS01,616.6,L,H,EC-GEN,,,,,
4900006983,0001,2024-09-03,201,SP-001,EC,CS01,1,EA,H,EC-WS,,,,,
4900006984,0001,2024-09-03,201,SP-002,EC,CS01,1,EA,H,EC-WS,,,,,
4900006985,0001,2024-09-03,201,SP-003,EC,CS01,1,EA,H,EC-WS,,,,,
4900006986,0001,2024-09-03,201,SP-004,EC,CS01,1,EA,H,EC-WS,,,,,
4900006987,0001,2024-09-04,201,AC-001,EC,CS01,118.7,L,H,EC-D5,,,,,
4900006988,0001,2024-09-04,201,AC-002,EC,CS01,3.97,KG,H,EC-D5,,,,,
4900006989,0001,2024-09-04,101,AC-003,EC,CS01,100,L,S,,,,,4500000308,00010
4900006990,0001,2024-09-04,201,AC-003,EC,CS01,6.22,L,H,EC-D3,,,,,
4900006991,0001,2024-09-04,201,FU-001,EC,CS01,111.0,L,H,EC-D1,,,,,
4900006992,0001,2024-09-04,201,FU-001,EC,CS01,109.2,L,H,EC-D2,,,,,
4900006993,0001,2024-09-04,201,FU-001,EC,CS01,160.8,L,H,EC-D3,,,,,
4900006994,0001,2024-09-04,201,FU-001,EC,CS01,164.1,L,H,EC-D4,,,,,
4900006995,0001,2024-09-04,201,FU-001,EC,CS01,103.0,L,H,EC-D5,,,,,
4900006996,0001,2024-09-04,201,FU-001,EC,CS01,162.8,L,H,EC-D6,,,,,
4900006997,0001,2024-09-04,201,FU-001,EC,CS01,127.6,L,H,EC-D7,,,,,
4900006998,0001,2024-09-04,201,FU-001,EC,CS01,672.3,L,H,EC-GEN,,,,,
4900006999,0001,2024-09-04,201,SP-003,EC,CS01,1,EA,H,EC-WS,,,,,
4900007000,0001,2024-09-05,201,AC-001,EC,CS01,130.6,L,H,EC-D2,,,,,
4900007001,0001,2024-09-05,201,AC-003,EC,CS01,5.13,L,H,EC-D3,,,,,
4900007002,0001,2024-09-05,201,FU-001,EC,CS01,140.6,L,H,EC-D1,,,,,
4900007003,0001,2024-09-05,201,FU-001,EC,CS01,106.1,L,H,EC-D2,,,,,
4900007004,0001,2024-09-05,201,FU-001,EC,CS01,135.0,L,H,EC-D3,,,,,
4900007005,0001,2024-09-05,201,FU-001,EC,CS01,143.9,L,H,EC-D4,,,,,
4900007006,0001,2024-09-05,201,FU-001,EC,CS01,106.0,L,H,EC-D5,,,,,
4900007007,0001,2024-09-05,201,FU-001,EC,CS01,108.6,L,H,EC-D6,,,,,
4900007008,0001,2024-09-05,201,FU-001,EC,CS01,108.9,L,H,EC-D7,,,,,
4900007009,0001,2024-09-05,201,FU-001,EC,CS01,601.4,L,H,EC-GEN,,,,,
4900007010,0001,2024-09-06,201,AC-001,EC,CS01,116.6,L,H,EC-D3,,,,,
4900007011,0001,2024-09-06,201,AC-002,EC,CS01,4.03,KG,H,EC-D3,,,,,
4900007012,0001,2024-09-06,201,AC-003,EC,CS01,4.38,L,H,EC-D4,,,,,
4900007013,0001,2024-09-06,201,FU-001,EC,CS01,121.6,L,H,EC-D1,,,,,
4900007014,0001,2024-09-06,201,FU-001,EC,CS01,96.5,L,H,EC-D2,,,,,
4900007015,0001,2024-09-06,201,FU-001,EC,CS01,137.2,L,H,EC-D3,,,,,
4900007016,0001,2024-09-06,201,FU-001,EC,CS01,155.9,L,H,EC-D4,,,,,
4900007017,0001,2024-09-06,201,FU-001,EC,CS01,100.4,L,H,EC-D5,,,,,
4900007018,0001,2024-09-06,201,FU-001,EC,CS01,144.4,L,H,EC-D6,,,,,
4900007019,0001,2024-09-06,201,FU-001,EC,CS01,137.7,L,H,EC-D7,,,,,
4900007020,0001,2024-09-06,201,FU-001,EC,CS01,566.7,L,H,EC-GEN,,,,,
4900007021,0001,2024-09-06,201,SP-001,EC,CS01,1,EA,H,EC-WS,,,,,
4900007022,0001,2024-09-06,201,SP-002,EC,CS01,1,EA,H,EC-WS,,,,,
4900007023,0001,2024-09-07,201,AC-001,EC,CS01,86.2,L,H,EC-D4,,,,,
4900007024,0001,2024-09-07,201,AC-003,EC,CS01,4.38,L,H,EC-D5,,,,,
4900007025,0001,2024-09-07,101,FU-001,EC,CS01,8000,L,S,,,,,4500000345,00010
4900007026,0001,2024-09-07,201,FU-001,EC,CS01,118.9,L,H,EC-D1,,,,,
4900007027,0001,2024-09-07,201,FU-001,EC,CS01,123.1,L,H,EC-D2,,,,,
4900007028,0001,2024-09-07,201,FU-001,EC,CS01,150.1,L,H,EC-D3,,,,,
4900007029,0001,2024-09-07,201,FU-001,EC,CS01,166.7,L,H,EC-D4,,,,,
4900007030,0001,2024-09-07,201,FU-001,EC,CS01,124.0,L,H,EC-D5,,,,,
4900007031,0001,2024-09-07,201,FU-001,EC,CS01,126.3,L,H,EC-D6,,,,,
4900007032,0001,2024-09-07,201,FU-001,EC,CS01,104.3,L,H,EC-D7,,,,,
4900007033,0001,2024-09-07,201,FU-001,EC,CS01,588.1,L,H,EC-GEN,,,,,
4900007034,0001,2024-09-07,201,SP-001,EC,CS01,1,EA,H,EC-WS,,,,,
4900007035,0001,2024-09-08,201,FU-001,EC,CS01,672.2,L,H,EC-GEN,,,,,
4900007036,0001,2024-09-09,201,AC-001,EC,CS01,113.9,L,H,EC-D7,,,,,
4900007037,0001,2024-09-09,201,AC-002,EC,CS01,4.19,KG,H,EC-D7,,,,,
4900007038,0001,2024-09-09,201,AC-003,EC,CS01,6.97,L,H,EC-D3,,,,,
4900007039,0001,2024-09-09,201,FU-001,EC,CS01,134.3,L,H,EC-D1,,,,,
4900007040,0001,2024-09-09,201,FU-001,EC,CS01,110.8,L,H,EC-D2,,,,,
4900007041,0001,2024-09-09,201,FU-001,EC,CS01,138.2,L,H,EC-D3,,,,,
4900007042,0001,2024-09-09,201,FU-001,EC,CS01,157.1,L,H,EC-D4,,,,,
4900007043,0001,2024-09-09,201,FU-001,EC,CS01,110.0,L,H,EC-D5,,,,,
4900007044,0001,2024-09-09,201,FU-001,EC,CS01,148.4,L,H,EC-D6,,,,,
4900007045,0001,2024-09-09,201,FU-001,EC,CS01,122.1,L,H,EC-D7,,,,,
4900007046,0001,2024-09-09,201,FU-001,EC,CS01,739.4,L,H,EC-GEN,,,,,
4900007047,0001,2024-09-09,201,SP-002,EC,CS01,1,EA,H,EC-WS,,,,,
4900007048,0001,2024-09-10,201,AC-001,EC,CS01,105.8,L,H,EC-D7,,,,,
4900007049,0001,2024-09-10,201,AC-002,EC,CS01,4.33,KG,H,EC-D7,,,,,
4900007050,0001,2024-09-10,101,FU-001,EC,CS01,8000,L,S,,,,,4500000354,00010
4900007051,0001,2024-09-10,201,FU-001,EC,CS01,120.2,L,H,EC-D1,,,,,
4900007052,0001,2024-09-10,201,FU-001,EC,CS01,86.2,L,H,EC-D2,,,,,
4900007053,0001,2024-09-10,201,FU-001,EC,CS01,156.1,L,H,EC-D3,,,,,
4900007054,0001,2024-09-10,201,FU-001,EC,CS01,152.3,L,H,EC-D4,,,,,
4900007055,0001,2024-09-10,201,FU-001,EC,CS01,114.9,L,H,EC-D5,,,,,
4900007056,0001,2024-09-10,201,FU-001,EC,CS01,119.3,L,H,EC-D6,,,,,
4900007057,0001,2024-09-10,201,FU-001,EC,CS01,113.3,L,H,EC-D7,,,,,
4900007058,0001,2024-09-10,201,FU-001,EC,CS01,663.7,L,H,EC-GEN,,,,,
4900007059,0001,2024-09-10,201,SP-002,EC,CS01,1,EA,H,EC-WS,,,,,
4900007060,0001,2024-09-11,201,AC-001,EC,CS01,81.6,L,H,EC-D5,,,,,
4900007061,0001,2024-09-11,201,FU-001,EC,CS01,102.0,L,H,EC-D1,,,,,
4900007062,0001,2024-09-11,201,FU-001,EC,CS01,124.6,L,H,EC-D2,,,,,
4900007063,0001,2024-09-11,201,FU-001,EC,CS01,139.3,L,H,EC-D3,,,,,
4900007064,0001,2024-09-11,201,FU-001,EC,CS01,176.3,L,H,EC-D4,,,,,
4900007065,0001,2024-09-11,201,FU-001,EC,CS01,90.9,L,H,EC-D5,,,,,
4900007066,0001,2024-09-11,201,FU-001,EC,CS01,120.8,L,H,EC-D6,,,,,
4900007067,0001,2024-09-11,201,FU-001,EC,CS01,121.9,L,H,EC-D7,,,,,
4900007068,0001,2024-09-11,201,FU-001,EC,CS01,644.6,L,H,EC-GEN,,,,,
4900007069,0001,2024-09-11,201,SP-002,EC,CS01,1,EA,H,EC-WS,,,,,
4900007070,0001,2024-09-12,201,AC-001,EC,CS01,95.2,L,H,EC-D3,,,,,
4900007071,0001,2024-09-12,201,AC-003,EC,CS01,2.4,L,H,EC-D4,,,,,
4900007072,0001,2024-09-12,201,FU-001,EC,CS01,123.8,L,H,EC-D1,,,,,
4900007073,0001,2024-09-12,201,FU-001,EC,CS01,139.7,L,H,EC-D2,,,,,
4900007074,0001,2024-09-12,201,FU-001,EC,CS01,145.2,L,H,EC-D3,,,,,
4900007075,0001,2024-09-12,201,FU-001,EC,CS01,166.7,L,H,EC-D4,,,,,
4900007076,0001,2024-09-12,201,FU-001,EC,CS01,97.5,L,H,EC-D5,,,,,
4900007077,0001,2024-09-12,201,FU-001,EC,CS01,158.8,L,H,EC-D6,,,,,
4900007078,0001,2024-09-12,201,FU-001,EC,CS01,128.4,L,H,EC-D7,,,,,
4900007079,0001,2024-09-12,201,FU-001,EC,CS01,629.3,L,H,EC-GEN,,,,,
4900007080,0001,2024-09-12,201,SP-001,EC,CS01,1,EA,H,EC-WS,,,,,
4900007081,0001,2024-09-12,201,SP-005,EC,CS01,1,EA,H,EC-WS,,,,,
4900007082,0001,2024-09-12,201,SP-006,EC,CS01,1,EA,H,EC-WS,,,,,
4900007083,0001,2024-09-12,201,SP-007,EC,CS01,1,EA,H,EC-WS,,,,,
4900007084,0001,2024-09-13,201,AC-001,EC,CS01,89.0,L,H,EC-D5,,,,,
4900007085,0001,2024-09-13,201,AC-002,EC,CS01,3.9,KG,H,EC-D5,,,,,
4900007086,0001,2024-09-13,201,AC-003,EC,CS01,8.47,L,H,EC-D6,,,,,
4900007087,0001,2024-09-13,201,FU-001,EC,CS01,98.4,L,H,EC-D1,,,,,
4900007088,0001,2024-09-13,201,FU-001,EC,CS01,87.9,L,H,EC-D2,,,,,
4900007089,0001,2024-09-13,201,FU-001,EC,CS01,118.2,L,H,EC-D3,,,,,
4900007090,0001,2024-09-13,201,FU-001,EC,CS01,146.8,L,H,EC-D4,,,,,
4900007091,0001,2024-09-13,201,FU-001,EC,CS01,106.4,L,H,EC-D5,,,,,
4900007092,0001,2024-09-13,201,FU-001,EC,CS01,146.8,L,H,EC-D6,,,,,
4900007093,0001,2024-09-13,201,FU-001,EC,CS01,131.6,L,H,EC-D7,,,,,
4900007094,0001,2024-09-13,201,FU-001,EC,CS01,671.0,L,H,EC-GEN,,,,,
4900007095,0001,2024-09-13,101,SP-003,EC,CS01,5,EA,S,,,,,4500000351,00010
4900007096,0001,2024-09-14,201,AC-001,EC,CS01,149.3,L,H,EC-D1,,,,,
4900007097,0001,2024-09-14,201,AC-003,EC,CS01,4.57,L,H,EC-D6,,,,,
4900007098,0001,2024-09-14,201,FU-001,EC,CS01,133.2,L,H,EC-D1,,,,,
4900007099,0001,2024-09-14,201,FU-001,EC,CS01,93.3,L,H,EC-D2,,,,,
4900007100,0001,2024-09-14,201,FU-001,EC,CS01,131.4,L,H,EC-D3,,,,,
4900007101,0001,2024-09-14,201,FU-001,EC,CS01,153.6,L,H,EC-D4,,,,,
4900007102,0001,2024-09-14,201,FU-001,EC,CS01,96.6,L,H,EC-D5,,,,,
4900007103,0001,2024-09-14,201,FU-001,EC,CS01,117.1,L,H,EC-D6,,,,,
4900007104,0001,2024-09-14,201,FU-001,EC,CS01,128.0,L,H,EC-D7,,,,,
4900007105,0001,2024-09-14,201,FU-001,EC,CS01,634.1,L,H,EC-GEN,,,,,
4900007106,0001,2024-09-14,201,SP-003,EC,CS01,1,EA,H,EC-WS,,,,,
4900007107,0001,2024-09-14,201,SP-006,EC,CS01,1,EA,H,EC-WS,,,,,
4900007108,0001,2024-09-15,201,FU-001,EC,CS01,685.0,L,H,EC-GEN,,,,,
4900007109,0001,2024-09-16,201,AC-001,EC,CS01,123.1,L,H,EC-D1,,,,,
4900007110,0001,2024-09-16,201,AC-002,EC,CS01,4.42,KG,H,EC-D1,,,,,
4900007111,0001,2024-09-16,201,FU-001,EC,CS01,113.0,L,H,EC-D1,,,,,
4900007112,0001,2024-09-16,201,FU-001,EC,CS01,103.0,L,H,EC-D2,,,,,
4900007113,0001,2024-09-16,201,FU-001,EC,CS01,115.7,L,H,EC-D3,,,,,
4900007114,0001,2024-09-16,201,FU-001,EC,CS01,164.9,L,H,EC-D4,,,,,
4900007115,0001,2024-09-16,201,FU-001,EC,CS01,105.1,L,H,EC-D5,,,,,
4900007116,0001,2024-09-16,201,FU-001,EC,CS01,119.4,L,H,EC-D6,,,,,
4900007117,0001,2024-09-16,201,FU-001,EC,CS01,107.8,L,H,EC-D7,,,,,
4900007118,0001,2024-09-16,201,FU-001,EC,CS01,602.6,L,H,EC-GEN,,,,,
4900007119,0001,2024-09-16,201,SP-001,EC,CS01,1,EA,H,EC-WS,,,,,
4900007120,0001,2024-09-16,201,SP-005,EC,CS01,1,EA,H,EC-WS,,,,,
4900007121,0001,2024-09-16,201,SP-006,EC,CS01,1,EA,H,EC-WS,,,,,
4900007122,0001,2024-09-17,201,AC-001,EC,CS01,106.5,L,H,EC-D1,,,,,
4900007123,0001,2024-09-17,201,AC-002,EC,CS01,3.79,KG,H,EC-D1,,,,,
4900007124,0001,2024-09-17,201,AC-003,EC,CS01,0.85,L,H,EC-D6,,,,,
4900007125,0001,2024-09-17,201,FU-001,EC,CS01,118.5,L,H,EC-D1,,,,,
4900007126,0001,2024-09-17,201,FU-001,EC,CS01,113.8,L,H,EC-D2,,,,,
4900007127,0001,2024-09-17,201,FU-001,EC,CS01,149.2,L,H,EC-D3,,,,,
4900007128,0001,2024-09-17,201,FU-001,EC,CS01,153.2,L,H,EC-D4,,,,,
4900007129,0001,2024-09-17,201,FU-001,EC,CS01,109.1,L,H,EC-D5,,,,,
4900007130,0001,2024-09-17,201,FU-001,EC,CS01,136.7,L,H,EC-D6,,,,,
4900007131,0001,2024-09-17,201,FU-001,EC,CS01,124.8,L,H,EC-D7,,,,,
4900007132,0001,2024-09-17,201,FU-001,EC,CS01,566.5,L,H,EC-GEN,,,,,
4900007133,0001,2024-09-17,201,SP-004,EC,CS01,1,EA,H,EC-WS,,,,,
4900007134,0001,2024-09-17,201,SP-007,EC,CS01,1,EA,H,EC-WS,,,,,
4900007135,0001,2024-09-17,201,SP-008,EC,CS01,1,EA,H,EC-WS,,,,,
4900007136,0001,2024-09-18,201,AC-001,EC,CS01,81.9,L,H,EC-D2,,,,,
4900007137,0001,2024-09-18,201,FU-001,EC,CS01,115.6,L,H,EC-D1,,,,,
4900007138,0001,2024-09-18,201,FU-001,EC,CS01,90.7,L,H,EC-D2,,,,,
4900007139,0001,2024-09-18,201,FU-001,EC,CS01,140.2,L,H,EC-D3,,,,,
4900007140,0001,2024-09-18,201,FU-001,EC,CS01,153.1,L,H,EC-D4,,,,,
4900007141,0001,2024-09-18,201,FU-001,EC,CS01,112.0,L,H,EC-D5,,,,,
4900007142,0001,2024-09-18,201,FU-001,EC,CS01,120.6,L,H,EC-D6,,,,,
4900007143,0001,2024-09-18,201,FU-001,EC,CS01,117.8,L,H,EC-D7,,,,,
4900007144,0001,2024-09-18,201,FU-001,EC,CS01,683.4,L,H,EC-GEN,,,,,
4900007145,0001,2024-09-19,201,AC-003,EC,CS01,5.02,L,H,EC-D1,,,,,
4900007146,0001,2024-09-19,101,FU-001,EC,CS01,8000,L,S,,,,,4500000362,00010
4900007147,0001,2024-09-19,201,FU-001,EC,CS01,91.9,L,H,EC-D1,,,,,
4900007148,0001,2024-09-19,201,FU-001,EC,CS01,139.8,L,H,EC-D2,,,,,
4900007149,0001,2024-09-19,201,FU-001,EC,CS01,150.8,L,H,EC-D3,,,,,
4900007150,0001,2024-09-19,201,FU-001,EC,CS01,132.8,L,H,EC-D4,,,,,
4900007151,0001,2024-09-19,201,FU-001,EC,CS01,132.9,L,H,EC-D5,,,,,
4900007152,0001,2024-09-19,201,FU-001,EC,CS01,164.2,L,H,EC-D6,,,,,
4900007153,0001,2024-09-19,201,FU-001,EC,CS01,109.4,L,H,EC-D7,,,,,
4900007154,0001,2024-09-19,201,FU-001,EC,CS01,644.1,L,H,EC-GEN,,,,,
4900007155,0001,2024-09-19,201,SP-001,EC,CS01,1,EA,H,EC-WS,,,,,
4900007156,0001,2024-09-19,201,SP-004,EC,CS01,1,EA,H,EC-WS,,,,,
4900007157,0001,2024-09-20,201,FU-001,EC,CS01,122.0,L,H,EC-D1,,,,,
4900007158,0001,2024-09-20,201,FU-001,EC,CS01,97.6,L,H,EC-D2,,,,,
4900007159,0001,2024-09-20,201,FU-001,EC,CS01,171.3,L,H,EC-D3,,,,,
4900007160,0001,2024-09-20,201,FU-001,EC,CS01,136.2,L,H,EC-D4,,,,,
4900007161,0001,2024-09-20,201,FU-001,EC,CS01,100.7,L,H,EC-D5,,,,,
4900007162,0001,2024-09-20,201,FU-001,EC,CS01,127.5,L,H,EC-D6,,,,,
4900007163,0001,2024-09-20,201,FU-001,EC,CS01,117.8,L,H,EC-D7,,,,,
4900007164,0001,2024-09-20,201,FU-001,EC,CS01,725.0,L,H,EC-GEN,,,,,
4900007165,0001,2024-09-20,101,SP-001,EC,CS01,4,EA,S,,,,,4500000355,00010
4900007166,0001,2024-09-20,201,SP-003,EC,CS01,1,EA,H,EC-WS,,,,,
4900007167,0001,2024-09-20,201,SP-004,EC,CS01,1,EA,H,EC-WS,,,,,
4900007168,0001,2024-09-20,201,SP-006,EC,CS01,1,EA,H,EC-WS,,,,,
4900007169,0001,2024-09-21,201,AC-001,EC,CS01,89.6,L,H,EC-D6,,,,,
4900007170,0001,2024-09-21,201,AC-003,EC,CS01,4.57,L,H,EC-D4,,,,,
4900007171,0001,2024-09-21,201,FU-001,EC,CS01,108.9,L,H,EC-D1,,,,,
4900007172,0001,2024-09-21,201,FU-001,EC,CS01,124.8,L,H,EC-D2,,,,,
4900007173,0001,2024-09-21,201,FU-001,EC,CS01,133.7,L,H,EC-D3,,,,,
4900007174,0001,2024-09-21,201,FU-001,EC,CS01,148.7,L,H,EC-D4,,,,,
4900007175,0001,2024-09-21,201,FU-001,EC,CS01,117.9,L,H,EC-D5,,,,,
4900007176,0001,2024-09-21,201,FU-001,EC,CS01,124.4,L,H,EC-D6,,,,,
4900007177,0001,2024-09-21,201,FU-001,EC,CS01,109.9,L,H,EC-D7,,,,,
4900007178,0001,2024-09-21,201,FU-001,EC,CS01,688.9,L,H,EC-GEN,,,,,
4900007179,0001,2024-09-22,101,FE-004,EC,CS01,13100,KG,S,,,,,4500000314,00010
4900007180,0001,2024-09-22,201,FU-001,EC,CS01,741.5,L,H,EC-GEN,,,,,
4900007181,0001,2024-09-23,201,AC-001,EC,CS01,149.9,L,H,EC-D4,,,,,
4900007182,0001,2024-09-23,201,AC-002,EC,CS01,6.39,KG,H,EC-D4,,,,,
4900007183,0001,2024-09-23,101,FE-004,EC,CS01,13100,KG,S,,,,,4500000319,00010
4900007184,0001,2024-09-23,201,FU-001,EC,CS01,106.8,L,H,EC-D1,,,,,
4900007185,0001,2024-09-23,201,FU-001,EC,CS01,116.4,L,H,EC-D2,,,,,
4900007186,0001,2024-09-23,201,FU-001,EC,CS01,158.4,L,H,EC-D3,,,,,
4900007187,0001,2024-09-23,201,FU-001,EC,CS01,159.3,L,H,EC-D4,,,,,
4900007188,0001,2024-09-23,201,FU-001,EC,CS01,116.5,L,H,EC-D5,,,,,
4900007189,0001,2024-09-23,201,FU-001,EC,CS01,115.3,L,H,EC-D6,,,,,
4900007190,0001,2024-09-23,201,FU-001,EC,CS01,115.0,L,H,EC-D7,,,,,
4900007191,0001,2024-09-23,201,FU-001,EC,CS01,632.6,L,H,EC-GEN,,,,,
4900007192,0001,2024-09-23,201,SP-004,EC,CS01,1,EA,H,EC-WS,,,,,
4900007193,0001,2024-09-24,201,AC-003,EC,CS01,2.4,L,H,EC-D4,,,,,
4900007194,0001,2024-09-24,101,FE-002,EC,CS01,88100,KG,S,,,,,4500000327,00010
4900007195,0001,2024-09-24,201,FU-001,EC,CS01,97.1,L,H,EC-D1,,,,,
4900007196,0001,2024-09-24,201,FU-001,EC,CS01,128.2,L,H,EC-D2,,,,,
4900007197,0001,2024-09-24,201,FU-001,EC,CS01,141.4,L,H,EC-D3,,,,,
4900007198,0001,2024-09-24,201,FU-001,EC,CS01,171.5,L,H,EC-D4,,,,,
4900007199,0001,2024-09-24,201,FU-001,EC,CS01,105.6,L,H,EC-D5,,,,,
4900007200,0001,2024-09-24,201,FU-001,EC,CS01,160.1,L,H,EC-D6,,,,,
4900007201,0001,2024-09-24,201,FU-001,EC,CS01,141.9,L,H,EC-D7,,,,,
4900007202,0001,2024-09-24,201,FU-001,EC,CS01,701.6,L,H,EC-GEN,,,,,
4900007203,0001,2024-09-24,201,SP-003,EC,CS01,1,EA,H,EC-WS,,,,,
4900007204,0001,2024-09-24,201,SP-008,EC,CS01,1,EA,H,EC-WS,,,,,
4900007205,0001,2024-09-25,201,AC-001,EC,CS01,91.0,L,H,EC-D7,,,,,
4900007206,0001,2024-09-25,201,AC-002,EC,CS01,3.73,KG,H,EC-D7,,,,,
4900007207,0001,2024-09-25,201,FU-001,EC,CS01,91.3,L,H,EC-D1,,,,,
4900007208,0001,2024-09-25,201,FU-001,EC,CS01,107.8,L,H,EC-D2,,,,,
4900007209,0001,2024-09-25,201,FU-001,EC,CS01,118.7,L,H,EC-D3,,,,,
4900007210,0001,2024-09-25,201,FU-001,EC,CS01,148.4,L,H,EC-D4,,,,,
4900007211,0001,2024-09-25,201,FU-001,EC,CS01,117.4,L,H,EC-D5,,,,,
4900007212,0001,2024-09-25,201,FU-001,EC,CS01,132.3,L,H,EC-D6,,,,,
4900007213,0001,2024-09-25,201,FU-001,EC,CS01,126.3,L,H,EC-D7,,,,,
4900007214,0001,2024-09-25,201,FU-001,EC,CS01,646.2,L,H,EC-GEN,,,,,
4900007215,0001,2024-09-25,201,SP-003,EC,CS01,1,EA,H,EC-WS,,,,,
4900007216,0001,2024-09-25,201,SP-005,EC,CS01,1,EA,H,EC-WS,,,,,
4900007217,0001,2024-09-25,201,SP-007,EC,CS01,1,EA,H,EC-WS,,,,,
4900007218,0001,2024-09-26,101,AC-001,EC,CS01,2900,L,S,,,,,4500000339,00010
4900007219,0001,2024-09-26,201,AC-001,EC,CS01,95.9,L,H,EC-D3,,,,,
4900007220,0001,2024-09-26,201,AC-003,EC,CS01,2.94,L,H,EC-D3,,,,,
4900007221,0001,2024-09-26,101,FU-001,EC,CS01,8000,L,S,,,,,4500000366,00010
